t	min m/z	max m/z	charge
0	595.0767	595.2292	1
0	596.0834	596.2284	1
0	610.0933	610.267	1
0	611.1059	611.2638	1
0	612.1047	612.263	1
0	613.1061	613.2565	1
0	624.1675	624.3131	1
0	642.88	643.0138	4
0	642.88	643.0138	3
0	651.0792	651.2152	1
0	652.0793	652.2156	1
0	667.0848	667.2621	1
0	668.085	668.2626	1
0	669.0874	669.2561	1
0	670.0921	670.2518	1
0	681.1513	681.2954	1
0	684.1103	684.2936	1
0	685.1105	685.2942	1
0	686.1129	686.2873	1
0	687.1175	687.2826	1
0	698.1867	698.3255	1
0	741.0947	741.1147	1
0	742.1031	742.1231	1
0	743.1027	743.1227	1
0	744.1043	744.1243	1
0	758.1288	758.1488	1
0	759.1273	759.1473	1
0	760.139	760.159	1
0	761.1414	761.1614	1
0	815.1171	815.1371	1
0	816.1175	816.1375	1
0	832.1472	832.1672	1
0	833.1534	833.1734	1
0	836.7543	836.7743	4
0	837.1703	837.1903	3
0	837.0012	837.0212	2
0	868.645	868.665	4
0	868.645	868.665	3
0	868.645	868.665	2
0	888.0141	888.0341	4
1	355.0201	355.1191	1
1	356.0279	356.1128	1
1	357.0254	357.1143	1
1	358.0272	358.1091	1
1	358.9894	359.13	1
1	359.9921	360.1332	1
1	360.9954	361.0633	1
1	361.9918	362.1005	1
1	362.1471	362.2115	1
1	366.0789	366.144	1
1	369.0832	369.1641	1
1	370.0903	370.1562	1
1	371.0133	371.2637	4
1	372.0476	372.1948	4
1	371.0133	371.2637	1
1	372.0476	372.1948	1
1	371.2705	371.3635	1
1	372.2751	372.3606	1
1	373.0476	373.1682	4
1	373.0476	373.1682	1
1	374.0516	374.1454	1
1	375.0557	375.1381	1
1	379.0456	379.1211	1
1	380.0938	380.1616	1
1	381.0425	381.1264	1
1	382.0469	382.123	1
1	383.0432	383.1759	1
1	383.8252	383.9018	3
1	384.1606	384.2331	1
1	385.1083	385.1973	1
1	388.1492	388.2718	1
1	389.1117	389.1812	1
1	390.1068	390.1806	1
1	391.1099	391.242	1
1	392.2461	392.3328	1
1	393.044	393.1226	4
1	393.044	393.1226	1
1	393.2533	393.3443	1
1	394.0499	394.1245	4
1	395.1188	395.1894	1
1	396.0397	396.1316	1
1	399.2969	399.3983	1
1	400.3055	400.3943	1
1	402.1653	402.2416	1
1	404.1036	404.1934	1
1	408.018	408.0911	1
1	409.0643	409.1554	1
1	413.218	413.3101	1
1	414.9915	415.0796	1
1	419.2683	419.3621	1
1	420.2749	420.3643	1
1	421.2806	421.3749	1
1	424.0378	424.1281	1
1	425.0429	425.1241	1
1	428.8413	428.971	4
1	429.0273	429.1523	1
1	430.0358	430.142	1
1	430.8366	430.9382	4
1	430.8366	430.9382	1
1	431.0335	431.14	1
1	431.8515	431.9293	4
1	431.8515	431.9293	1
1	432.0394	432.18	1
1	432.8361	432.9335	4
1	440.6769	440.7664	2
1	445.0452	445.1862	1
1	445.8882	445.979	4
1	446.0551	446.1864	1
1	447.0582	447.1747	4
1	447.0582	447.1747	1
1	447.302	447.3931	1
1	448.0597	448.1714	4
1	448.0597	448.1714	1
1	449.0595	449.1663	1
1	455.1392	455.2426	1
1	459.1274	459.2161	1
1	462.0784	462.2157	1
1	463.0826	463.2148	1
1	464.0846	464.2012	1
1	465.09	465.1962	1
1	466.0933	466.1943	1
1	467.051	467.1577	1
1	467.7943	467.8795	4
1	467.7943	467.8795	3
1	468.0552	468.1513	3
1	468.0552	468.1513	1
1	468.3979	468.4887	4
1	468.3979	468.4887	2
1	468.3979	468.4887	1
1	468.6429	468.7447	4
1	468.8936	468.9954	4
1	468.8936	468.9954	3
1	468.8936	468.9954	2
1	503.0452	503.1682	1
1	504.0463	504.1696	1
1	505.0381	505.2042	1
1	506.0387	506.1993	1
1	507.0365	507.1975	4
1	507.0365	507.1975	2
1	507.0365	507.1975	1
1	507.4167	507.5165	4
1	507.6684	507.7683	2
1	519.0586	519.2183	1
1	520.0632	520.217	1
1	521.0708	521.2057	1
1	522.0685	522.1974	1
1	523.0754	523.1918	1
1	536.0822	536.2489	1
1	537.09	537.2436	1
1	538.0938	538.2345	1
1	539.0938	539.228	1
1	540.0965	540.2243	1
1	550.1549	550.2788	1
1	551.1678	551.2782	1
1	577.0636	577.1952	1
1	578.0622	578.1867	1
1	593.0787	593.2384	1
1	594.0804	594.2326	1
1	595.0767	595.2293	1
1	596.0834	596.2285	1
1	607.143	607.2754	1
1	610.0933	610.2671	1
1	611.1059	611.2638	1
1	612.1048	612.263	1
1	613.1061	613.2565	1
1	624.1675	624.3131	1
1	625.1902	625.3109	1
1	642.8801	643.0226	4
1	642.8801	643.0226	3
1	651.0792	651.2152	1
1	652.0794	652.2156	1
1	667.0848	667.2621	1
1	668.085	668.2627	1
1	669.0875	669.2562	1
1	670.0922	670.2519	1
1	681.1514	681.2955	1
1	684.1103	684.2937	1
1	685.1105	685.2942	1
1	686.1129	686.297	1
1	687.1176	687.2826	1
1	698.1867	698.2562	1
1	741.0947	741.1147	1
1	742.1031	742.1231	1
1	743.1027	743.1227	1
1	744.1043	744.1243	1
1	758.1177	758.1377	1
1	759.1273	759.1473	1
1	760.1278	760.1478	1
1	761.1302	761.1502	1
1	815.1171	815.1371	1
1	816.1176	816.1376	1
1	817.1199	817.1399	1
1	832.1473	832.1673	1
1	833.1535	833.1735	1
1	836.7543	836.7743	4
1	836.7543	836.7743	2
1	837.0013	837.0213	3
1	837.2614	837.2814	3
1	837.0013	837.0213	2
1	868.645	868.665	4
1	868.645	868.665	3
1	868.645	868.665	2
1	888.0142	888.0342	4
1	888.1847	888.2047	3
1	888.0284	888.0484	2
1	888.2558	888.2758	3
2	355.02	355.1191	1
2	356.0278	356.1164	1
2	357.0182	357.1106	1
2	358.0272	358.109	1
2	358.9894	359.1336	1
2	359.9921	360.1332	1
2	360.9917	361.0633	1
2	361.9881	362.0672	1
2	362.1397	362.2115	1
2	367.1039	367.1692	1
2	368.0574	368.1305	1
2	369.0794	369.1641	1
2	370.0865	370.16	1
2	371.0133	371.2636	4
2	372.0476	372.1562	4
2	371.0133	371.2636	1
2	372.0476	372.1562	1
2	371.2705	371.3597	1
2	372.275	372.3606	1
2	373.0476	373.1682	4
2	373.0476	373.1682	1
2	374.0515	374.1415	1
2	375.0518	375.1381	1
2	379.0456	379.1211	1
2	380.0858	380.1615	1
2	381.0425	381.1264	1
2	382.0388	382.123	1
2	383.0431	383.1799	1
2	383.8252	383.9017	3
2	384.1605	384.2371	1
2	385.1123	385.1973	1
2	388.1491	388.2677	1
2	391.1099	391.3334	1
2	392.2461	392.3328	1
2	393.0439	393.1225	4
2	393.0439	393.1225	1
2	393.249	393.3401	1
2	394.0498	394.1286	4
2	394.0498	394.1286	1
2	395.0892	395.164	1
2	396.0396	396.1316	1
2	399.2968	399.3982	1
2	400.3055	400.3943	1
2	402.1696	402.2416	1
2	404.1036	404.1934	1
2	408.0135	408.0955	1
2	409.0687	409.1554	1
2	413.2179	413.3146	1
2	414.9915	415.0796	1
2	416.0056	416.0802	1
2	419.2683	419.362	1
2	420.2795	420.3597	1
2	421.2806	421.3748	2
2	421.2806	421.3748	1
2	421.7917	421.8722	2
2	424.0331	424.1281	1
2	428.8413	428.9662	4
2	429.0178	429.1523	1
2	430.0358	430.142	1
2	430.8365	430.9574	4
2	430.8365	430.9574	1
2	431.0335	431.14	1
2	431.8514	431.9293	4
2	431.8514	431.9293	1
2	432.0346	432.1848	1
2	432.8361	432.9334	4
2	432.8361	432.9334	3
2	439.7941	439.8884	1
2	440.6768	440.7714	2
2	440.801	440.8856	3
2	440.801	440.8856	2
2	445.0502	445.2315	1
2	445.8882	445.9789	4
2	446.055	446.1863	1
2	447.0582	447.1747	4
2	447.0582	447.1747	1
2	447.3019	447.393	1
2	448.0597	448.1714	4
2	448.0597	448.1714	1
2	449.0594	449.1663	1
2	455.1392	455.2426	1
2	456.147	456.235	1
2	459.1274	459.216	1
2	462.0783	462.2157	1
2	463.0826	463.2041	1
2	464.0845	464.2012	1
2	465.0899	465.1961	1
2	466.0932	466.1943	1
2	467.051	467.1577	1
2	467.7943	467.8795	4
2	467.7943	467.8795	3
2	468.0552	468.1513	3
2	468.0552	468.1513	1
2	468.3979	468.4886	4
2	468.3979	468.4886	2
2	468.3979	468.4886	1
2	468.6429	468.7446	4
2	468.8936	468.9954	4
2	470.78	470.8713	4
2	503.0452	503.1682	1
2	504.0523	504.1695	1
2	505.038	505.2041	1
2	519.0585	519.2182	1
2	520.0632	520.2169	1
2	521.0707	521.2057	1
2	522.0684	522.1973	1
2	523.0754	523.1918	1
2	533.1421	533.2414	1
2	536.0822	536.2488	1
2	537.0899	537.2369	1
2	538.0938	538.2344	1
2	539.0937	539.228	1
2	540.0965	540.2243	1
2	550.1549	550.2788	1
2	551.1608	551.2712	1
2	577.0635	577.1952	1
2	578.0622	578.1941	1
2	579.0484	579.2256	1
2	593.0709	593.2383	1
2	594.0803	594.2325	1
2	595.0767	595.2292	1
2	596.0834	596.2284	1
2	607.1429	607.2754	1
2	610.0933	610.267	1
2	611.1059	611.2638	1
2	612.0966	612.263	1
2	613.1061	613.2565	1
2	624.1675	624.3047	1
2	625.1734	625.3109	1
2	642.88	643.0225	4
2	643.2215	643.3466	4
2	667.0848	667.2621	1
2	668.085	668.2626	1
2	669.0874	669.2654	1
2	670.0921	670.2518	1
2	681.1609	681.2954	1
2	684.1103	684.2936	1
2	685.1105	685.2942	1
2	686.1129	686.297	1
2	687.1175	687.2826	1
2	698.1867	698.3255	1
2	741.0947	741.1147	1
2	742.1031	742.1231	1
2	743.1027	743.1227	1
2	758.1176	758.1376	1
2	759.1273	759.1473	1
2	760.1277	760.1477	1
2	761.1301	761.1501	1
2	815.1171	815.1371	1
2	816.1175	816.1375	1
2	817.1199	817.1399	1
2	832.1472	832.1672	1
2	836.7542	836.7742	4
2	836.9102	836.9302	3
2	836.7542	836.7742	2
2	837.0142	837.0342	4
2	837.0142	837.0342	2
2	837.2483	837.2683	4
2	837.2483	837.2683	3
2	868.645	868.665	4
2	868.645	868.665	2
2	887.5171	887.5371	4
2	887.659	887.679	3
2	887.5171	887.5371	2
2	887.5171	887.5371	1
2	887.7442	887.7642	4
2	887.7584	887.7784	2
2	887.9999	888.0199	4
2	888.2557	888.2757	3
2	888.0141	888.0341	2
3	355.02	355.1227	1
3	356.0278	356.1164	1
3	357.0145	357.1106	1
3	358.0272	358.109	1
3	358.9894	359.1336	1
3	359.9921	360.1002	1
3	360.988	361.0633	1
3	361.9917	362.0709	1
3	362.1397	362.2115	1
3	366.0751	366.144	1
3	367.1001	367.1919	1
3	368.0536	368.1305	1
3	369.0832	369.1641	1
3	370.0903	370.1562	1
3	371.0133	371.206	4
3	371.0133	371.206	1
3	371.2667	371.3597	1
3	372.0515	372.1524	4
3	372.0515	372.1524	1
3	372.2789	372.3606	1
3	373.0476	373.1449	4
3	373.0476	373.1449	1
3	374.0515	374.1415	1
3	375.0479	375.1381	1
3	379.0495	379.1211	1
3	380.0898	380.1615	1
3	381.0425	381.1264	1
3	382.0429	382.123	1
3	383.0472	383.1799	1
3	383.8212	383.9017	3
3	384.1605	384.2371	1
3	385.1123	385.1973	1
3	386.1166	386.1936	1
3	387.0593	387.1856	1
3	388.1491	388.2307	1
3	391.1099	391.3334	1
3	392.1752	392.3328	1
3	393.0398	393.1267	4
3	393.0398	393.1267	1
3	393.249	393.3443	1
3	394.0456	394.1202	4
3	394.0456	394.1202	1
3	395.0892	395.164	1
3	396.0396	396.1358	1
3	399.2925	399.3939	1
3	402.1653	402.2459	1
3	404.0992	404.1934	1
3	408.0135	408.0955	1
3	409.0687	409.1553	1
3	413.2179	413.3146	1
3	414.996	415.0796	1
3	416.001	416.0757	4
3	416.001	416.0757	1
3	419.2683	419.362	1
3	420.2749	420.3643	1
3	421.2806	421.3748	2
3	421.2806	421.3748	1
3	421.7917	421.8722	2
3	426.0987	426.1799	1
3	428.8413	428.9662	4
3	429.0178	429.1523	1
3	430.0358	430.142	1
3	430.8365	430.9718	4
3	430.8365	430.9718	1
3	431.0335	431.1352	1
3	431.8514	431.9293	4
3	431.8514	431.9293	1
3	432.0394	432.1848	1
3	432.8361	432.9334	4
3	432.8361	432.9334	3
3	439.799	439.8884	1
3	440.6818	440.7664	2
3	440.801	440.8856	3
3	440.801	440.8856	2
3	445.0502	445.2315	1
3	445.8831	445.9789	4
3	446.055	446.1863	1
3	447.0582	447.1747	4
3	447.0582	447.1747	1
3	448.0597	448.1714	1
3	449.0645	449.1663	1
3	455.1392	455.2426	1
3	456.147	456.235	1
3	459.1274	459.216	1
3	462.0783	462.2157	1
3	463.0826	463.2096	1
3	464.0845	464.2012	1
3	465.0899	465.2015	1
3	466.0878	466.1943	1
3	467.051	467.1577	1
3	468.0552	468.1513	3
3	468.0552	468.1513	1
3	468.3924	468.4941	4
3	468.3924	468.4941	2
3	468.3924	468.4941	1
3	468.6429	468.7446	4
3	468.8936	468.9953	4
3	470.78	470.8713	4
3	476.1509	476.249	1
3	503.0452	503.1682	1
3	504.0462	504.1634	1
3	505.038	505.2041	1
3	507.6684	507.7621	4
3	507.6684	507.7621	2
3	507.9203	508.0202	4
3	519.0585	519.2182	1
3	520.0632	520.2105	1
3	521.0707	521.2057	1
3	522.0684	522.1973	1
3	523.0754	523.1917	1
3	533.1355	533.2481	1
3	536.0822	536.2488	1
3	537.0832	537.2436	1
3	538.0938	538.2344	1
3	539.0937	539.228	1
3	540.0965	540.2243	1
3	550.1549	550.2788	1
3	551.1608	551.2712	1
3	577.0635	577.1952	1
3	578.0622	578.1941	1
3	579.0484	579.233	1
3	593.0709	593.2383	1
3	594.0803	594.2325	1
3	595.0767	595.2292	1
3	596.0834	596.2284	1
3	607.1429	607.2754	1
3	608.1482	608.2727	1
3	609.1477	609.2646	1
3	610.0933	610.267	1
3	611.0978	611.2638	1
3	612.0966	612.263	1
3	613.1061	613.2565	1
3	614.1098	614.2524	1
3	624.1675	624.3047	1
3	625.1734	625.3025	1
3	642.88	643.0138	4
3	643.2215	643.3466	4
3	651.0703	651.2241	1
3	652.0793	652.2156	1
3	667.0848	667.2621	1
3	668.0942	668.2626	1
3	669.0874	669.2654	1
3	670.0921	670.2518	1
3	681.1609	681.2954	1
3	684.1103	684.3032	1
3	685.1105	685.2942	1
3	686.1129	686.2873	1
3	687.1175	687.2826	1
3	698.1867	698.3255	1
3	741.0947	741.1147	1
3	742.1031	742.1231	1
3	743.1027	743.1227	1
3	758.1288	758.1488	1
3	759.1273	759.1473	1
3	760.1277	760.1477	1
3	761.1301	761.1501	1
3	815.1171	815.1371	1
3	816.1301	816.1501	1
3	817.1324	817.1524	1
3	832.1472	832.1672	1
3	833.1405	833.1605	1
3	836.7542	836.7742	4
3	836.7542	836.7742	2
3	837.0012	837.0212	4
3	837.2483	837.2683	3
3	837.0012	837.0212	2
3	868.4526	868.4726	4
3	868.4526	868.4726	1
3	887.5171	887.5371	4
3	887.659	887.679	3
3	887.5171	887.5371	2
3	887.5171	887.5371	1
3	887.7442	887.7642	4
3	888.1704	888.1904	3
3	888.0141	888.0341	2
4	355.0164	355.1191	1
4	356.0278	356.1164	1
4	357.0254	357.1106	1
4	358.0272	358.109	1
4	358.9857	359.1336	1
4	359.9921	360.0671	1
4	360.9917	361.0633	1
4	361.988	362.0672	1
4	366.0788	366.144	1
4	369.0832	369.1641	1
4	370.0903	370.16	1
4	371.0133	371.206	4
4	371.0133	371.206	1
4	371.2667	371.3597	1
4	372.0476	372.1601	4
4	372.0476	372.1601	1
4	372.275	372.3606	1
4	373.0475	373.1449	4
4	373.0475	373.1449	1
4	374.0515	374.1415	1
4	375.0518	375.1381	1
4	379.0495	379.1211	1
4	380.0938	380.1615	1
4	381.0425	381.1264	1
4	382.0428	382.123	1
4	383.0431	383.1799	1
4	383.8252	383.9017	3
4	383.8252	383.9017	1
4	384.1565	384.2331	1
4	384.7757	384.8484	3
4	385.1083	385.1973	1
4	386.1165	386.1936	1
4	387.0552	387.1856	1
4	388.1491	388.2307	1
4	391.1057	391.3334	1
4	392.1752	392.3328	1
4	393.0439	393.1225	4
4	393.0439	393.1225	1
4	393.249	393.3442	1
4	394.0498	394.1286	4
4	394.0498	394.1286	1
4	395.0934	395.164	1
4	396.0396	396.1316	1
4	399.2925	399.4025	1
4	400.3055	400.3943	1
4	402.1437	402.2459	1
4	408.0135	408.0955	1
4	409.0687	409.1553	1
4	413.2179	413.3146	1
4	414.9915	415.0796	1
4	416.001	416.0802	4
4	416.001	416.0802	1
4	419.2683	419.362	1
4	420.2749	420.3597	1
4	421.2805	421.3748	2
4	421.2805	421.3748	1
4	421.7917	421.8722	2
4	424.0378	424.1281	1
4	425.0475	425.124	1
4	428.8413	428.9376	4
4	429.0225	429.1523	1
4	430.0358	430.142	1
4	430.8365	430.9718	4
4	431.0334	431.1351	1
4	432.0346	432.1848	1
4	432.836	432.9334	4
4	432.836	432.9334	2
4	432.836	432.9334	1
4	433.044	433.1269	4
4	433.2909	433.369	2
4	433.8435	433.9265	1
4	439.7941	439.8883	1
4	445.0502	445.2315	1
4	445.8831	445.9789	4
4	446.055	446.1863	1
4	447.0582	447.1746	4
4	447.0582	447.1746	1
4	448.0597	448.1714	1
4	449.0594	449.1663	1
4	455.1392	455.2426	1
4	456.147	456.235	1
4	459.1221	459.2213	1
4	462.0783	462.2157	1
4	463.0879	463.2094	1
4	464.0845	464.2012	1
4	465.0899	465.2015	1
4	466.0878	466.1889	1
4	467.0455	467.1523	1
4	468.0552	468.1513	3
4	468.0552	468.1513	1
4	468.3924	468.4941	4
4	468.3924	468.4941	2
4	468.3924	468.4941	1
4	468.6429	468.7446	4
4	468.6429	468.7446	2
4	468.899	468.9899	4
4	468.899	468.9899	2
4	476.1508	476.249	1
4	503.0452	503.1682	1
4	504.0462	504.1695	1
4	505.038	505.2041	1
4	507.6684	507.7621	4
4	519.0585	519.2119	1
4	520.0632	520.2105	1
4	521.0707	521.2057	1
4	522.0748	522.1973	1
4	523.0818	523.1917	1
4	536.0822	536.2488	1
4	537.0832	537.2436	1
4	538.0937	538.2344	1
4	539.0937	539.228	1
4	540.0964	540.2243	1
4	550.1548	550.2788	1
4	551.1608	551.2781	1
4	577.0635	577.1952	1
4	578.0621	578.1941	1
4	579.0484	579.233	1
4	580.0597	580.1697	1
4	593.0787	593.2383	1
4	594.0803	594.2325	1
4	595.0767	595.2292	1
4	596.0834	596.2206	1
4	607.1429	607.2754	1
4	608.1482	608.2727	1
4	609.1477	609.2646	1
4	610.1013	610.267	1
4	611.0977	611.2638	1
4	612.0966	612.263	1
4	613.106	613.2565	1
4	614.1098	614.2524	1
4	624.1674	624.313	1
4	625.1733	625.3025	1
4	642.8887	643.0138	4
4	642.8887	643.0138	3
4	651.0702	651.2151	1
4	652.0793	652.2156	1
4	667.0848	667.2621	1
4	668.0942	668.2626	1
4	669.0874	669.2561	1
4	670.0921	670.2518	1
4	684.1102	684.3032	1
4	685.1105	685.2942	1
4	686.1129	686.2873	1
4	687.1175	687.2826	1
4	741.0947	741.1147	1
4	742.1031	742.1231	1
4	743.1027	743.1227	1
4	758.1176	758.1376	1
4	759.1272	759.1472	1
4	760.1389	760.1589	1
4	761.1414	761.1614	1
4	815.117	815.137	1
4	816.1175	816.1375	1
4	833.1534	833.1734	1
4	836.7542	836.7742	4
4	836.9102	836.9302	3
4	836.7542	836.7742	2
4	837.0012	837.0212	4
4	836.9882	837.0082	3
4	868.4525	868.4725	4
4	868.4525	868.4725	1
4	887.5028	887.5228	4
4	887.659	887.679	3
4	887.5028	887.5228	2
4	887.5028	887.5228	1
4	887.7442	887.7642	4
4	887.7584	887.7784	2
4	887.9999	888.0199	4
4	888.2557	888.2757	3
4	888.0141	888.0341	2
5	355.02	355.1191	1
5	356.0278	356.1127	1
5	357.0182	357.1106	1
5	357.1558	357.1831	1
5	358.0272	358.109	1
5	358.9894	359.1336	1
5	359.9884	360.0671	1
5	360.9917	361.0596	1
5	367.1001	367.1957	1
5	368.0536	368.1267	1
5	369.0832	369.1641	1
5	370.0827	370.16	1
5	371.0133	371.206	4
5	371.0133	371.206	1
5	371.2667	371.3597	1
5	372.0437	372.1562	4
5	372.0437	372.1562	1
5	372.275	372.3606	1
5	373.0475	373.1449	4
5	373.0475	373.1449	1
5	374.0476	374.1414	1
5	375.0518	375.1381	1
5	381.0425	381.1224	1
5	382.0428	382.123	1
5	383.0431	383.1799	1
5	384.1605	384.2331	1
5	384.7757	384.8444	3
5	385.1123	385.1973	1
5	386.1165	386.2017	1
5	387.0552	387.1856	1
5	388.1491	388.2307	1
5	391.1057	391.3334	1
5	392.2461	392.3328	1
5	393.0439	393.1225	4
5	393.0439	393.1225	1
5	393.249	393.3442	1
5	394.0498	394.1244	4
5	394.0498	394.1244	1
5	395.0892	395.1893	1
5	396.0396	396.1358	1
5	399.2925	399.3982	1
5	400.3054	400.3943	1
5	402.1393	402.2416	1
5	408.0135	408.0955	1
5	409.0687	409.1509	1
5	413.2179	413.3146	1
5	414.9915	415.0841	1
5	415.9964	416.0757	4
5	419.2682	419.362	1
5	420.2749	420.3597	1
5	421.2805	421.3748	2
5	421.2805	421.3748	1
5	421.7963	421.8722	2
5	424.0378	424.1281	1
5	425.0475	425.124	1
5	428.8413	428.9471	4
5	429.0177	429.1523	1
5	430.0358	430.142	1
5	430.8365	430.967	4
5	430.8365	430.967	1
5	431.0334	431.1351	1
5	431.8514	431.9341	4
5	431.8514	431.9341	1
5	432.0346	432.1896	1
5	432.836	432.9334	4
5	432.836	432.9334	2
5	432.836	432.9334	1
5	433.0489	433.1269	4
5	433.2909	433.369	2
5	433.8483	433.9265	1
5	445.0502	445.2315	1
5	445.8881	445.9789	4
5	446.055	446.1863	1
5	447.0582	447.1746	4
5	447.0582	447.1746	1
5	448.0597	448.1713	1
5	449.0594	449.1663	1
5	455.1392	455.2426	1
5	459.1221	459.2213	2
5	459.1221	459.2213	1
5	459.7089	459.7924	2
5	462.0783	462.2156	1
5	463.0879	463.2149	1
5	464.0845	464.2011	1
5	465.0899	465.1961	1
5	466.0878	466.1943	1
5	467.0455	467.1523	1
5	468.0551	468.1513	3
5	468.0551	468.1513	1
5	468.3924	468.4941	4
5	468.3924	468.4941	1
5	468.6429	468.7446	3
5	468.6429	468.7446	2
5	469.0571	469.148	3
5	503.0452	503.1682	1
5	504.0462	504.1695	1
5	505.038	505.2041	1
5	506.0387	506.1381	1
5	507.1038	507.1974	4
5	507.1038	507.1974	3
5	507.1038	507.1974	1
5	507.4228	507.5165	2
5	507.9203	508.0202	4
5	507.9203	508.0202	3
5	519.0585	519.2182	1
5	520.0631	520.2169	1
5	521.0707	521.2057	1
5	522.0748	522.1973	1
5	523.0754	523.1917	1
5	536.0822	536.2488	1
5	537.0899	537.2369	1
5	538.0937	538.2344	1
5	539.0937	539.228	1
5	540.1032	540.2243	1
5	550.1618	550.2788	1
5	577.0635	577.1952	1
5	578.0621	578.1866	1
5	579.0484	579.233	1
5	580.0597	580.1697	1
5	593.0787	593.2383	1
5	594.0803	594.2325	1
5	595.0767	595.2292	1
5	596.0834	596.2206	1
5	607.1429	607.2754	1
5	608.1482	608.2727	1
5	609.1477	609.2646	1
5	610.1013	610.267	1
5	611.0977	611.2637	1
5	612.1047	612.263	1
5	613.106	613.2565	1
5	642.8887	643.0138	4
5	642.8887	643.0138	3
5	651.0702	651.2151	1
5	652.0793	652.2155	1
5	667.0848	667.2713	1
5	668.0942	668.2626	1
5	669.0874	669.2561	1
5	684.1102	684.2936	1
5	685.1104	685.2942	1
5	686.1129	686.2873	1
5	687.1175	687.2826	1
5	741.0947	741.1147	1
5	742.1031	742.1231	1
5	743.1026	743.1226	1
5	758.1176	758.1376	1
5	759.1272	759.1472	1
5	760.1389	760.1589	1
5	815.117	815.137	1
5	816.1175	816.1375	1
5	817.1199	817.1399	1
5	832.1343	832.1543	1
5	833.1404	833.1604	1
5	836.7542	836.7742	4
5	836.7542	836.7742	2
5	836.9882	837.0082	3
5	837.2483	837.2683	3
5	836.9882	837.0082	2
5	868.4525	868.4725	4
5	868.4525	868.4725	1
5	887.5028	887.5228	4
5	887.659	887.679	3
5	887.5028	887.5228	2
5	887.7442	887.7642	4
5	887.7442	887.7642	2
5	887.7584	887.7784	1
5	887.9999	888.0199	4
5	887.9999	888.0199	3
5	888.4263	888.4463	3
5	888.2699	888.2899	2
6	355.0165	355.1299	1
6	356.0242	356.1164	1
6	357.0182	357.1106	1
6	358.0272	358.1091	1
6	358.9858	359.13	1
6	359.9921	360.0672	1
6	360.9917	361.0596	1
6	368.0575	368.1267	1
6	369.0832	369.1641	1
6	370.0865	370.16	1
6	371.0133	371.2061	4
6	371.0133	371.2061	1
6	371.2705	371.3674	1
6	372.0476	372.1563	4
6	372.0476	372.1563	1
