t	min m/z	max m/z	charge
21	536.092466813	536.105333187	1
21	537.100154721	537.113045279	1
21	538.097342754	538.110257246	1
21	539.104030674	539.116969326	1
21	540.106718642	540.119681358	1
21	577.066675117	577.080524883	1
21	578.072763044	578.086636956	1
21	593.081582936	593.095817064	1
21	594.083270915	594.097529085	1
21	595.07955896	595.09384104	1
21	596.086246879	596.100553121	1
21	607.145714164	607.160285836	1
21	608.150902102	608.165497898	1
21	609.150490106	609.165109894	1
21	610.104078663	610.118721337	1
21	611.100466706	611.115133294	1
21	612.107454622	612.122145378	1
21	613.108742607	613.123457393	1
21	651.072487036	651.088112964	1
21	667.086794862	667.102805138	1
21	668.096282748	668.112317252	1
21	669.08947083	669.10552917	1
21	670.094158774	670.110241226	1
21	683.162001958	683.178398042	1
21	684.112090556	684.128509444	1
21	685.121978438	685.138421562	1
21	686.114766524	686.131233476	1
21	687.128954354	687.145445646	1
21	698.178421758	698.195178242	1
21	699.189809622	699.206590378	1
21	741.095906742	741.113693258	1
21	742.104294642	742.122105358	1
21	743.103782648	743.121617352	1
21	758.129802333	758.147997667	1
21	759.128190352	759.146409648	1
21	760.139878212	760.158121788	1
21	761.142366182	761.160633818	1
21	815.117318475	815.136881525	1
21	816.117806469	816.137393531	1
21	817.12019444	817.13980556	1
21	834.148590097	834.168609903	1
22	355.025839639	355.034360361	1
22	356.02992759	356.03847241	1
22	357.027515618	357.036084382	1
22	358.032903554	358.041496446	1
22	358.113002592	358.121597408	1
22	358.995092007	359.003707993	1
22	360.00147993	360.01012007	1
22	360.993768023	361.002431977	1
22	361.997455978	362.006144022	1
22	362.075155046	362.083844954	1
22	366.099506753	366.108293247	1
22	369.088770882	369.097629118	1
22	370.092058842	370.100941158	1
22	371.022747674	371.031652326	4
22	371.01884772	371.02775228	3
22	371.049547352	371.058452648	1
22	371.276144633	371.285055367	1
22	372.057035262	372.065964738	4
22	372.057035262	372.065964738	1
22	372.288332486	372.297267514	1
22	373.053123309	373.062076691	4
22	373.053123309	373.062076691	1
22	374.057111261	374.066088739	1
22	375.057299258	375.066300742	1
22	381.04792737	381.05707263	1
22	382.052315317	382.061484683	1
22	383.157302057	383.166497943	1
22	383.826594026	383.835805974	3
22	384.161890002	384.171109998	3
22	384.161890002	384.171109998	1
22	385.117778531	385.127021469	1
22	388.15454209	388.16385791	1
22	389.112930589	389.122269411	1
22	390.161818002	390.171181998	1
22	391.169205913	391.178594087	1
22	391.244005016	391.253394984	1
22	392.247192977	392.256607023	1
22	393.049283352	393.058716648	4
22	393.049283352	393.058716648	1
22	393.25858084	393.26801916	1
22	394.055171281	394.064628719	4
22	394.088770878	394.098229122	1
22	395.094558808	395.104041192	1
22	396.049147353	396.058652647	1
22	399.306308267	399.315891733	1
22	400.314996162	400.324603838	1
22	402.187873688	402.197526312	1
22	404.113150584	404.122849416	1
22	413.22754121	413.23745879	1
22	414.996519982	415.006480018	1
22	419.27326866	419.28333134	1
22	420.27995658	420.29004342	1
22	421.290144458	421.300255542	2
22	421.290144458	421.300255542	1
22	421.79663838	421.80676162	2
22	428.846153784	428.856446216	4
22	429.036951495	429.047248505	1
22	430.040739449	430.051060551	1
22	430.841429841	430.851770159	4
22	430.851029726	430.861370274	1
22	431.033527536	431.043872464	1
22	431.856317662	431.866682338	4
22	431.856317662	431.866682338	1
22	432.044215407	432.054584593	1
22	432.840905847	432.851294153	4
22	445.054859278	445.065540722	1
22	445.892849222	445.903550778	4
22	446.059747219	446.070452781	1
22	447.06293518	447.07366482	4
22	447.06293518	447.07366482	1
22	448.064323164	448.075076836	1
22	449.069211105	449.079988895	1
22	459.131890351	459.142909649	1
22	462.088154876	462.099245124	1
22	463.092442824	463.103557176	1
22	464.089030865	464.100169135	1
22	465.0944188	465.1055812	1
22	466.09770676	466.10889324	1
22	467.055395268	467.066604732	1
22	467.804186282	467.815413718	4
22	467.798786347	467.810013653	3
22	468.059583218	468.070816782	1
22	468.72357525	468.73482475	3
22	468.658176034	468.669423966	2
22	503.049163338	503.061236662	1
22	504.050251324	504.062348676	1
22	505.042039423	505.054160577	1
22	506.042627416	506.054772584	1
22	519.068671101	519.081128899	1
22	520.066959122	520.079440878	1
22	521.07454703	521.08705297	1
22	522.072235058	522.084764942	1
22	523.085622897	523.098177103	1
22	533.139202253	533.151997747	1
22	536.092466813	536.105333187	1
22	537.100154721	537.113045279	1
22	538.097342754	538.110257246	1
22	539.104030674	539.116969326	1
22	540.106718642	540.119681358	1
22	550.158298021	550.171501979	1
22	551.164285949	551.177514051	1
22	577.066675117	577.080524883	1
22	578.072763044	578.086636956	1
22	593.081682934	593.095917066	1
22	594.083270915	594.097529085	1
22	595.079658958	595.093941042	1
22	596.086246879	596.100553121	1
22	607.153714068	607.168285932	1
22	608.159002004	608.173597996	1
22	609.150490106	609.165109894	1
22	610.104078663	610.118721337	1
22	611.100466706	611.115133294	1
22	612.107454622	612.122145378	1
22	613.108742607	613.123457393	1
22	624.17000987	624.18499013	1
22	625.175897799	625.190902201	1
22	642.961084374	642.976515626	4
22	642.882385319	642.897814681	3
22	651.072487036	651.088112964	1
22	652.126274391	652.141925609	1
22	667.086894861	667.102905139	1
22	668.096282748	668.112317252	1
22	669.08947083	669.10552917	1
22	681.153226063	681.169573937	1
22	682.156514024	682.172885976	1
22	683.162001958	683.178398042	1
22	684.112090556	684.128509444	1
22	685.121978438	685.138421562	1
22	686.114766524	686.131233476	1
22	687.128954354	687.145445646	1
22	698.178421758	698.195178242	1
22	699.189809622	699.206590378	1
22	741.106706613	741.124493387	1
22	742.104294642	742.122105358	1
22	743.103782648	743.121617352	1
22	758.129802333	758.147997667	1
22	759.128190352	759.146409648	1
22	760.139878212	760.158121788	1
22	815.117318475	815.136881525	1
22	816.117806469	816.137393531	1
22	817.232993086	817.252606914	2
22	817.12019444	817.13980556	1
22	817.734987062	817.754612938	2
22	832.147314112	832.167285888	1
22	833.153502038	833.173497962	1
22	834.148590097	834.168609903	1
23	355.025839639	355.034360361	1
23	356.030027588	356.038572412	1
23	357.031215574	357.039784426	1
23	358.033003552	358.041596448	1
23	358.116602549	358.125197451	1
23	358.995092007	359.003707993	1
23	359.997879974	360.006520026	1
23	360.997467978	361.006132022	1
23	362.078855002	362.087544998	1
23	366.099506753	366.108293247	1
23	367.105794678	367.114605322	1
23	368.081982963	368.090817037	1
23	369.08887088	369.09772912	1
23	370.095958795	370.104841205	1
23	371.022747674	371.031652326	4
23	371.045747398	371.054652602	1
23	371.276144633	371.285055367	1
23	372.053235308	372.062164692	4
23	372.053235308	372.062164692	1
23	372.288332486	372.297267514	1
23	373.053123309	373.062076691	4
23	373.053123309	373.062076691	1
23	374.053211308	374.062188692	1
23	375.057299258	375.066300742	1
23	381.04792737	381.05707263	1
23	382.048315365	382.057484635	1
23	383.153302105	383.162497895	1
23	383.822594074	383.831805926	3
23	383.822594074	383.831805926	1
23	384.161890002	384.171109998	3
23	384.15789005	384.16710995	1
23	384.497685972	384.506914028	3
23	384.829881986	384.839118014	3
23	385.117778531	385.127021469	1
23	388.15454209	388.16385791	1
23	389.112930589	389.122269411	1
23	391.169205913	391.178594087	1
23	391.239805066	391.249194934	1
23	392.247292976	392.256707024	1
23	393.049283352	393.058716648	4
23	393.049283352	393.058716648	1
23	393.25858084	393.26801916	1
23	394.055171281	394.064628719	4
23	394.088770878	394.098229122	1
23	395.094558808	395.104041192	1
23	396.049147353	396.058652647	1
23	399.306408266	399.315991734	1
23	400.314996162	400.324603838	1
23	402.192173636	402.201826364	1
23	404.117550531	404.127249469	1
23	409.073891054	409.083708946	1
23	413.223041264	413.232958736	1
23	414.996619981	415.006580019	1
23	419.27326866	419.28333134	1
23	420.27995658	420.29004342	1
23	421.290244456	421.300355544	1
23	428.846253783	428.856546217	4
23	429.032251551	429.042548449	1
23	430.040739449	430.051060551	1
23	430.841429841	430.851770159	4
23	430.851029726	430.861370274	1
23	431.038327478	431.048672522	1
23	431.856317662	431.866682338	4
23	431.856317662	431.866682338	1
23	432.044315406	432.054684594	1
23	432.840905847	432.851294153	4
23	440.751210922	440.761789078	2
23	445.054859278	445.065540722	1
23	445.892849222	445.903550778	4
23	446.059747219	446.070452781	1
23	447.06293518	447.07366482	4
23	447.06293518	447.07366482	1
23	448.069523101	448.080276899	1
23	449.069211105	449.079988895	1
23	455.149038146	455.159961854	1
23	459.131890351	459.142909649	1
23	462.088154876	462.099245124	1
23	463.092442824	463.103557176	1
23	464.089030865	464.100169135	1
23	465.0944188	465.1055812	1
23	466.09770676	466.10889324	1
23	467.055395268	467.066604732	1
23	467.804186282	467.815413718	4
23	467.798786347	467.810013653	3
23	468.059583218	468.070816782	1
23	468.658276033	468.669523967	4
23	468.72357525	468.73482475	3
23	468.658276033	468.669523967	2
23	468.903473091	468.914726909	4
23	503.049263336	503.061336664	1
23	504.056351251	504.068448749	1
23	505.042039423	505.054160577	1
23	506.042727414	506.054872586	1
23	519.062371177	519.074828823	1
23	520.066959122	520.079440878	1
23	521.07454703	521.08705297	1
23	522.078634981	522.091165019	1
23	523.085622897	523.098177103	1
23	536.085866892	536.098733108	1
23	537.0935548	537.1064452	1
23	538.097342754	538.110257246	1
23	539.097330754	539.110269246	1
23	540.10681864	540.11978136	1
23	550.165297937	550.178502063	1
23	551.164285949	551.177514051	1
23	577.066675117	577.080524883	1
23	578.072763044	578.086636956	1
23	593.081682934	593.095917066	1
23	594.083270915	594.097529085	1
23	595.079658958	595.093941042	1
23	596.086346878	596.100653122	1
23	607.145714164	607.160285836	1
23	608.1510021	608.1655979	1
23	609.150490106	609.165109894	1
23	610.104078663	610.118721337	1
23	611.100466706	611.115133294	1
23	612.107454622	612.122145378	1
23	613.108742607	613.123457393	1
23	624.170109869	624.185090131	1
23	667.086894861	667.102905139	1
23	668.096282748	668.112317252	1
23	669.08947083	669.10552917	1
23	670.103458662	670.119541338	1
23	681.153226063	681.169573937	1
23	684.112190555	684.128609445	1
23	685.121978438	685.138421562	1
23	686.124366409	686.140833591	1
23	687.129054352	687.145545648	1
23	741.095906742	741.113693258	1
23	742.104294642	742.122105358	1
23	743.103882646	743.121717354	1
23	744.116370496	744.134229504	1
23	758.129802333	758.147997667	1
23	759.128290351	759.146509649	1
23	760.139978211	760.158221789	1
23	815.117418474	815.136981526	1
23	816.130406318	816.149993682	1
23	817.233093085	817.252706915	2
23	832.147314112	832.167285888	1
23	833.153502038	833.173497962	1
23	834.135690252	834.155709748	1
24	355.029439596	355.037960404	1
24	356.033627545	356.042172455	1
24	357.031115575	357.039684425	1
24	358.032903554	358.041496446	1
24	358.116602549	358.125197451	1
24	358.99149205	359.00010795	1
24	359.997879974	360.006520026	1
24	360.99736798	361.00603202	1
24	367.101994723	367.110805277	1
24	368.081982963	368.090817037	1
24	369.088770882	369.097629118	1
24	370.092058842	370.100941158	1
24	371.01884772	371.02775228	4
24	371.045747398	371.054652602	1
24	371.276044634	371.284955366	1
24	372.053135309	372.062064691	4
24	372.053135309	372.062064691	1
24	372.288332486	372.297267514	1
24	373.053123309	373.062076691	4
24	373.053123309	373.062076691	1
24	374.057111261	374.066088739	1
24	375.061199212	375.070200788	1
24	381.04792737	381.05707263	1
24	382.052315317	382.061484683	1
24	383.157302057	383.166497943	1
24	383.826594026	383.835805974	3
24	383.826594026	383.835805974	1
24	384.161890002	384.171109998	3
24	384.161890002	384.171109998	1
24	384.497685972	384.506914028	3
24	384.862281597	384.871518403	4
24	384.833881938	384.843118062	3
24	385.121778483	385.131021517	1
24	388.15454209	388.16385791	1
24	391.173305864	391.182694136	1
24	392.247192977	392.256607023	1
24	393.049283352	393.058716648	4
24	393.049283352	393.058716648	1
24	393.25858084	393.26801916	1
24	394.050971332	394.060428668	4
24	396.044947404	396.054452596	1
24	399.306308267	399.315891733	1
24	400.310696214	400.320303786	1
24	400.982388154	400.992011846	3
24	402.192173636	402.201826364	1
24	404.113150584	404.122849416	1
24	408.062903186	408.072696814	1
24	409.069391108	409.079208892	1
24	413.22754121	413.23745879	1
24	414.996519982	415.006480018	1
24	419.27326866	419.28333134	1
24	420.27995658	420.29004342	1
24	421.290144458	421.300255542	1
24	428.846153784	428.856446216	4
24	429.032151552	429.042448448	1
24	430.04063945	430.05096055	1
24	430.841429841	430.851770159	4
24	430.851029726	430.861370274	1
24	431.038327478	431.048672522	1
24	431.856317662	431.866682338	4
24	431.856317662	431.866682338	1
24	432.044215407	432.054584593	1
24	432.840905847	432.851294153	4
24	432.840905847	432.851294153	2
24	432.845705789	432.856094211	1
24	433.048903351	433.059296649	4
24	433.34899975	433.35940025	2
24	433.853193699	433.863606301	1
24	440.746210982	440.756789018	2
24	445.054859278	445.065540722	1
24	445.892849222	445.903550778	4
24	446.059747219	446.070452781	1
24	447.062835182	447.073564818	4
24	447.062835182	447.073564818	1
24	448.064323164	448.075076836	1
24	449.069211105	449.079988895	1
24	454.19124964	454.20215036	1
24	455.148938147	455.159861853	1
24	459.137190288	459.148209712	1
24	462.088154876	462.099245124	1
24	463.092442824	463.103557176	1
24	464.089030865	464.100169135	1
24	465.0944188	465.1055812	1
24	466.09770676	466.10889324	1
24	467.055395268	467.066604732	1
24	468.059583218	468.070816782	1
24	476.155186069	476.166613931	1
24	503.049163338	503.061236662	1
24	504.050251324	504.062348676	1
24	505.042039423	505.054160577	1
24	515.996607966	516.008992034	4
24	516.229505172	516.241894828	1
24	519.062371177	519.074828823	1
24	520.066959122	520.079440878	1
24	521.07454703	521.08705297	1
24	522.072235058	522.084764942	1
24	523.085622897	523.098177103	1
24	533.139202253	533.151997747	1
24	536.085866892	536.098733108	1
24	537.0935548	537.1064452	1
24	538.097342754	538.110257246	1
24	539.097330754	539.110269246	1
24	540.106718642	540.119681358	1
24	550.165197938	550.178402062	1
24	577.059175207	577.073024793	1
24	578.065263134	578.079136866	1
24	593.081582936	593.095817064	1
24	594.083270915	594.097529085	1
24	595.07955896	595.09384104	1
24	596.086246879	596.100553121	1
24	607.145714164	607.160285836	1
24	610.104078663	610.118721337	1
24	611.100466706	611.115133294	1
24	612.107454622	612.122145378	1
24	613.108742607	613.123457393	1
24	624.17000987	624.18499013	1
24	642.961084374	642.976515626	4
24	642.882385319	642.897814681	3
24	667.086794862	667.102805138	1
24	668.096282748	668.112317252	1
24	669.08947083	669.10552917	1
24	670.103458662	670.119541338	1
24	681.153226063	681.169573937	1
24	684.112090556	684.128509444	1
24	685.121978438	685.138421562	1
24	686.114766524	686.131233476	1
24	687.119354469	687.135845531	1
24	698.178421758	698.195178242	1
24	741.095906742	741.113693258	1
24	742.104294642	742.122105358	1
24	743.103782648	743.121617352	1
24	744.116270498	744.134129502	1
24	758.118602468	758.136797532	1
24	759.128190352	759.146409648	1
24	760.139878212	760.158121788	1
24	761.142366182	761.160633818	1
24	815.117318475	815.136881525	1
24	816.117806469	816.137393531	1
24	832.147314112	832.167285888	1
24	833.140602193	833.160597807	1
24	834.135590253	834.155609747	1
25	355.029439596	355.037960404	1
25	356.033627545	356.042172455	1
25	357.027615617	357.036184383	1
25	358.033003552	358.041596448	1
25	358.116602549	358.125197451	1
25	358.995092007	359.003707993	1
25	359.994180018	360.002819982	1
25	361.001067935	361.009732065	1
25	361.997455978	362.006144022	1
25	367.105794678	367.114605322	1
25	368.081982963	368.090817037	1
25	369.08887088	369.09772912	1
25	370.095958795	370.104841205	1
25	371.049647351	371.058552649	4
25	371.049647351	371.058552649	1
25	371.276144633	371.285055367	1
25	372.053235308	372.062164692	4
25	372.053235308	372.062164692	1
25	372.284532532	372.293467468	1
25	373.053123309	373.062076691	4
25	373.053123309	373.062076691	1
25	374.057111261	374.066088739	1
25	381.048027369	381.057172631	1
25	382.048315365	382.057484635	1
25	383.826594026	383.835805974	3
25	383.830693976	383.839906024	1
25	384.161990001	384.171209999	3
25	384.161990001	384.171209999	1
25	384.501785923	384.511014077	3
25	384.862281597	384.871518403	4
25	384.837981889	384.847218111	3
25	385.117778531	385.127021469	1
25	388.15454209	388.16385791	1
25	389.108830638	389.118169362	1
25	390.157718051	390.167081949	1
25	391.169205913	391.178594087	1
25	392.251392927	392.260807073	1
25	393.049283352	393.058716648	4
25	393.049283352	393.058716648	1
25	393.25858084	393.26801916	1
25	394.055171281	394.064628719	4
25	394.092970828	394.102429172	1
25	395.098758758	395.108241242	1
25	396.049147353	396.058652647	1
25	399.306408266	399.315991734	1
25	402.192173636	402.201826364	1
25	408.067403132	408.077196868	1
25	409.073891054	409.083708946	1
25	410.075179039	410.085020961	1
25	413.22754121	413.23745879	1
25	415.001119927	415.011080073	1
25	419.27326866	419.28333134	1
25	420.27995658	420.29004342	1
25	421.290244456	421.300355544	1
25	428.846253783	428.856546217	4
25	429.032251551	429.042548449	1
25	430.040739449	430.051060551	1
25	430.841429841	430.851770159	4
25	431.038327478	431.048672522	1
25	432.044315406	432.054684594	1
25	432.840905847	432.851294153	4
25	432.840905847	432.851294153	3
25	432.840905847	432.851294153	2
25	432.845805788	432.856194212	1
25	433.048903351	433.059296649	4
25	433.34899975	433.35940025	2
25	433.853193699	433.863606301	1
25	440.756110863	440.766689137	2
25	445.054859278	445.065540722	1
25	445.892849222	445.903550778	4
25	446.059747219	446.070452781	1
25	447.06293518	447.07366482	4
25	447.06293518	447.07366482	1
25	448.064423162	448.075176838	1
25	449.074311044	449.085088956	1
25	454.19124964	454.20215036	1
25	455.143838208	455.154761792	1
25	459.131890351	459.142909649	1
25	462.088154876	462.099245124	1
25	463.092442824	463.103557176	1
25	464.089030865	464.100169135	1
25	465.0944188	465.1055812	1
25	466.09770676	466.10889324	1
25	467.055495267	467.066704733	1
25	468.059583218	468.070816782	1
25	476.155186069	476.166613931	1
25	503.049263336	503.061336664	1
25	504.050251324	504.062348676	1
25	505.042039423	505.054160577	1
25	516.22960517	516.24199483	1
25	519.0687711	519.0812289	1
25	520.06705912	520.07954088	1
25	521.07454703	521.08705297	1
25	522.072235058	522.084764942	1
25	523.085622897	523.098177103	1
25	533.145802174	533.158597826	1
25	536.085866892	536.098733108	1
25	537.0935548	537.1064452	1
25	538.097442753	538.110357247	1
25	539.097330754	539.110269246	1
25	550.165297937	550.178502063	1
25	577.059275206	577.073124794	1
25	578.065363132	578.079236868	1
25	593.081682934	593.095917066	1
25	594.083270915	594.097529085	1
25	595.079658958	595.093941042	1
25	596.086346878	596.100653122	1
25	610.104078663	610.118721337	1
25	611.108666608	611.123333392	1
25	612.107454622	612.122145378	1
25	613.116942508	613.131657492	1
25	624.170109869	624.185090131	1
25	667.086894861	667.102905139	1
25	668.096382747	668.112417253	1
25	669.098770718	669.114829282	1
25	681.153326062	681.169673938	1
25	684.112190555	684.128609445	1
25	685.112378553	685.128821447	1
25	686.114766524	686.131233476	1
25	687.119354469	687.135845531	1
25	698.178521757	698.195278243	1
25	741.095906742	741.113693258	1
25	742.104294642	742.122105358	1
25	743.114782516	743.132617484	1
25	744.116370496	744.134229504	1
25	758.118602468	758.136797532	1
25	759.128290351	759.146509649	1
25	760.151178076	760.169421924	1
25	761.153666046	761.171933954	1
25	815.104918624	815.124481376	1
25	816.117906468	816.137493532	1
25	832.134514266	832.154485734	1
26	355.029339597	355.037860403	1
26	356.033527546	356.042072454	4
26	356.033527546	356.042072454	1
26	357.031115575	357.039684425	1
26	358.032903554	358.041496446	1
26	358.113002592	358.121597408	1
26	358.991392052	359.000007948	1
26	359.997779975	360.006420025	1
26	360.99736798	361.00603202	1
26	362.001155934	362.009844066	1
26	367.105694679	367.114505321	1
26	368.081982963	368.090817037	1
26	369.088770882	369.097629118	1
26	370.092058842	370.100941158	1
26	371.045747398	371.054652602	4
26	371.045747398	371.054652602	1
26	371.153246108	371.162153892	1
26	371.276044634	371.284955366	1
26	372.053135309	372.062064691	4
26	372.053135309	372.062064691	1
26	373.053123309	373.062076691	1
26	373.145922195	373.154877805	1
26	374.057111261	374.066088739	1
26	375.061199212	375.070200788	1
26	376.014587771	376.023612229	4
26	381.04792737	381.05707263	1
26	382.048315365	382.057484635	1
26	383.157302057	383.166497943	1
26	383.826594026	383.835805974	3
26	384.161890002	384.171109998	3
26	384.161890002	384.171109998	1
26	385.117778531	385.127021469	1
26	388.15454209	388.16385791	1
26	389.112930589	389.122269411	1
26	390.112118598	390.121481402	1
26	391.169205913	391.178594087	1
26	391.243905017	391.253294983	1
26	392.251392927	392.260807073	1
26	393.049283352	393.058716648	4
26	393.049283352	393.058716648	1
26	393.258480842	393.267919158	1
26	394.050871333	394.060328667	4
26	394.088670879	394.098129121	1
26	395.09445881	395.10394119	1
26	396.049147353	396.058652647	1
26	399.306308267	399.315891733	1
26	400.310696214	400.320303786	1
26	402.192173636	402.201826364	1
26	408.067303134	408.077096866	1
26	409.073791056	409.083608944	1
26	410.070679093	410.080520907	1
26	413.222941265	413.232858735	1
26	414.996519982	415.006480018	1
26	419.27326866	419.28333134	1
26	420.279856581	420.289943419	1
26	421.290144458	421.300255542	1
26	428.846153784	428.856446216	4
26	429.032151552	429.042448448	1
26	430.04063945	430.05096055	1
26	430.841429841	430.851770159	4
26	431.038327478	431.048672522	1
26	432.044215407	432.054584593	1
26	432.840905847	432.851294153	4
26	432.840905847	432.851294153	3
26	432.85060573	432.86099427	1
26	433.857993642	433.868406358	1
26	440.686511698	440.697088302	2
26	445.054859278	445.065540722	1
26	445.887749283	445.898450717	4
26	446.05964722	446.07035278	1
26	447.062835182	447.073564818	4
26	447.062835182	447.073564818	1
26	448.064323164	448.075076836	1
26	449.069211105	449.079988895	1
26	454.196449577	454.207350423	1
26	455.14373821	455.15466179	1
26	459.131890351	459.142909649	1
26	462.088154876	462.099245124	1
26	463.092342825	463.103457175	1
26	464.089030865	464.100169135	1
26	465.0944188	465.1055812	1
26	466.097606762	466.108793238	1
26	467.055395268	467.066604732	1
26	468.059583218	468.070816782	1
26	476.155186069	476.166613931	1
26	503.049163338	503.061236662	1
26	504.050151326	504.062248674	1
26	505.054239276	505.066360724	1
26	519.062371177	519.074828823	1
26	520.066959122	520.079440878	1
26	521.07454703	521.08705297	1
26	522.072135059	522.084664941	1
26	523.085522898	523.098077102	1
26	536.092466813	536.105333187	1
26	537.100154721	537.113045279	1
26	538.097342754	538.110257246	1
26	539.104030674	539.116969326	1
26	577.059175207	577.073024793	1
26	578.065263134	578.079136866	1
26	579.051451299	579.065348701	1
26	593.081582936	593.095817064	1
26	594.083270915	594.097529085	1
26	595.07955896	595.09384104	1
26	596.086246879	596.100553121	1
26	607.145614165	607.160185835	1
26	610.104078663	610.118721337	1
26	611.100466706	611.115133294	1
26	612.107454622	612.122145378	1
26	613.108742607	613.123457393	1
26	624.17000987	624.18499013	1
26	642.969884269	642.985315731	4
26	642.88228532	642.89771468	3
26	667.086794862	667.102805138	1
26	668.096282748	668.112317252	1
26	669.089370831	669.105429169	1
26	681.162725949	681.179074051	1
26	684.112090556	684.128509444	1
26	685.112278554	685.128721446	1
26	686.114666525	686.131133475	1
26	687.11925447	687.13574553	1
26	698.178421758	698.195178242	1
26	699.17990974	699.19669026	1
26	741.095806744	741.113593256	1
26	742.104194643	742.122005357	1
26	743.103782648	743.121617352	1
26	744.116270498	744.134129502	1
26	758.118502469	758.136697531	1
26	759.128190352	759.146409648	1
26	760.139878212	760.158121788	1
26	761.142266183	761.160533817	1
26	815.104818625	815.124381375	1
26	816.117806469	816.137393531	1
26	832.147214114	832.167185886	1
26	833.153402039	833.173397961	1
26	834.148490098	834.168509902	1
27	355.029439596	355.037960404	1
27	356.033627545	356.042172455	4
27	356.033627545	356.042172455	1
27	357.027515618	357.036084382	1
27	358.032903554	358.041496446	1
27	358.116602549	358.125197451	1
27	358.995092007	359.003707993	1
27	366.095806798	366.104593202	1
27	367.101994723	367.110805277	1
27	368.081982963	368.090817037	1
27	369.088770882	369.097629118	1
27	370.092058842	370.100941158	1
27	371.053447305	371.062352695	4
27	371.053447305	371.062352695	1
27	371.160946015	371.169853985	1
27	371.191645647	371.200554353	1
27	371.203145509	371.212054491	1
27	371.276144633	371.285055367	1
27	372.053235308	372.062164692	4
27	372.053235308	372.062164692	1
27	373.053123309	373.062076691	1
27	373.138222288	373.147177712	1
27	374.057111261	374.066088739	1
27	375.057299258	375.066300742	1
27	381.04792737	381.05707263	1
27	382.048315365	382.057484635	1
27	383.157302057	383.166497943	1
27	383.826594026	383.835805974	3
27	384.161890002	384.171109998	3
27	384.161890002	384.171109998	1
27	385.117778531	385.127021469	1
27	388.15454209	388.16385791	1
27	391.169205913	391.178594087	1
27	391.244005016	391.253394984	1
27	392.251392927	392.260807073	1
27	393.049283352	393.058716648	4
27	393.053483302	393.062916698	1
27	393.25858084	393.26801916	1
27	394.059371231	394.068828769	4
27	394.092970828	394.102429172	1
27	395.098758758	395.108241242	1
27	396.049147353	396.058652647	1
27	399.306308267	399.315891733	1
27	400.314996162	400.324603838	1
27	402.192173636	402.201826364	1
27	409.073891054	409.083708946	1
27	413.223041264	413.232958736	1
