t	min m/z	max m/z	charge
46	519.167084979	519.173315021	1
46	519.173384941	519.179615059	1
46	519.179784903	519.186015097	1
46	519.186084865	519.192315135	1
46	519.192484826	519.198715174	1
46	519.198784789	519.205015211	1
46	520.076479522	520.082720478	1
46	520.191078835	520.197321165	1
46	521.077673515	521.083926485	1
46	522.081767491	522.088032509	1
46	522.088167452	522.094432548	1
46	522.177766915	522.184033085	1
46	523.088661449	523.094938551	1
46	523.09516141	523.10143859	1
46	523.101561372	523.107838628	1
46	523.107961333	523.114238667	1
46	523.114361295	523.120638705	1
46	523.120861256	523.127138744	1
46	523.127261218	523.133538782	1
46	523.133661179	523.139938821	1
46	523.140061141	523.146338859	1
46	523.146561102	523.152838898	1
46	523.152961063	523.159238937	1
46	523.159361025	523.165638975	1
46	523.165760987	523.172039013	1
46	536.095683407	536.102116593	1
46	536.102383366	536.108816634	1
46	536.108983327	536.115416673	1
46	536.115683287	536.122116713	1
46	536.122383246	536.128816754	1
46	536.128983207	536.135416793	1
46	536.135683167	536.142116833	1
46	536.142383126	536.148816874	1
46	536.148983087	536.155416913	1
46	536.155683047	536.162116953	1
46	536.162383006	536.168816994	1
46	536.168982967	536.175417033	1
46	536.175682927	536.182117073	1
46	536.182282887	536.188717113	1
46	536.188982847	536.195417153	1
46	536.195682807	536.202117193	1
46	536.202282767	536.208717233	1
46	536.208982727	536.215417273	1
46	536.215682687	536.222117313	1
46	536.222282647	536.228717353	1
46	536.228982607	536.235417393	1
46	537.096677401	537.103122599	1
46	537.10337736	537.10982264	1
46	538.167570975	538.174029025	1
46	539.107265337	539.113734663	1
46	539.208064732	539.214535268	1
46	540.109959321	540.116440679	1
46	540.11675928	540.12324072	1
46	540.12345924	540.12994076	1
46	540.1301592	540.1366408	1
46	540.136959159	540.143440841	1
46	540.143659119	540.150140881	1
46	540.150459078	540.156940922	1
46	540.157159038	540.163640962	1
46	540.163858997	540.170341003	1
46	540.170658957	540.177141043	1
46	540.177358916	540.183841084	1
46	540.184158876	540.190641124	1
46	540.190858835	540.197341165	1
46	540.197558795	540.204041205	1
46	550.161599011	550.168200989	1
46	550.168498969	550.175101031	1
46	550.175398928	550.182001072	1
46	550.182398886	550.189001114	1
46	550.189298844	550.195901156	1
46	550.196198803	550.202801197	1
46	550.203198761	550.209801239	1
46	550.21009872	550.21670128	1
46	550.216998678	550.223601322	1
46	550.223898637	550.230501363	1
46	550.230898595	550.237501405	1
46	550.237798553	550.244401447	1
46	550.244698512	550.251301488	1
46	550.25169847	550.25830153	1
46	577.070137558	577.077062442	1
46	577.077537514	577.084462486	1
46	577.085037469	577.091962531	1
46	577.092437425	577.099362575	1
46	577.09983738	577.10676262	1
46	577.107337335	577.114262665	1
46	577.114737291	577.121662709	1
46	577.122237246	577.129162754	1
46	577.129637201	577.136562799	1
46	577.137137156	577.144062844	1
46	577.144537112	577.151462888	1
46	577.152037067	577.158962933	1
46	577.159437023	577.166362977	1
46	577.166836978	577.173763022	1
46	578.068731567	578.075668433	1
46	579.062425605	579.069374395	1
46	593.085141468	593.092258532	1
46	593.092941421	593.100058579	1
46	593.100641375	593.107758625	1
46	593.108441328	593.115558672	1
46	593.116241281	593.123358719	1
46	593.123941235	593.131058765	1
46	593.131741188	593.138858812	1
46	593.139441142	593.146558858	1
46	593.147241095	593.154358905	1
46	593.154941049	593.162058951	1
46	593.162741002	593.169858998	1
46	593.170440956	593.177559044	1
46	593.178240909	593.185359091	1
46	593.186040862	593.193159138	1
46	593.193740816	593.200859184	1
46	593.201540769	593.208659231	1
46	593.209240723	593.216359277	1
46	593.217040676	593.224159324	1
46	594.086835458	594.093964542	1
46	595.08312948	595.09027052	1
46	596.097623393	596.104776607	1
46	596.207122736	596.214277264	1
46	607.149357082	607.156642918	1
46	607.157357034	607.164642966	1
46	607.165356986	607.172643014	1
46	607.173456937	607.180743063	1
46	607.181456889	607.188743111	1
46	607.189456841	607.196743159	1
46	607.197556793	607.204843207	1
46	607.205556745	607.212843255	1
46	607.213556697	607.220843303	1
46	607.221656648	607.228943352	1
46	607.2296566	607.2369434	1
46	607.237656552	607.244943448	1
46	607.245756504	607.253043496	1
46	608.186750858	608.194049142	1
46	608.202850761	608.210149239	1
46	608.226850617	608.234149383	1
46	609.154145053	609.161454947	1
46	610.107739332	610.115060668	1
46	610.115839283	610.123160717	1
46	610.123939234	610.131260766	1
46	610.132039186	610.139360814	1
46	610.140039138	610.147360862	1
46	610.148139089	610.155460911	1
46	611.112233305	611.119566695	1
46	612.111127311	612.118472689	1
46	613.112421303	613.119778697	1
46	624.173754935	624.181245065	1
46	624.182154885	624.189645115	1
46	624.190454835	624.197945165	1
46	624.198854784	624.206345216	1
46	624.207254734	624.214745266	1
46	624.215654684	624.223145316	1
46	624.223954634	624.231445366	1
46	624.232354583	624.239845417	1
46	624.240754533	624.248245467	1
46	624.249154483	624.256645517	1
46	624.257454433	624.264945567	1
46	624.265854382	624.273345618	1
46	624.274254332	624.281745668	1
46	624.282654282	624.290145718	1
46	642.894942607	642.902657393	3
46	642.903742554	642.911457446	3
46	642.912442502	642.920157498	3
46	642.921242449	642.928957551	3
46	642.929942397	642.937657603	3
46	642.938742344	642.946457656	3
46	642.947442292	642.955157708	3
46	642.956242239	642.963957761	3
46	642.964942187	642.972657813	3
46	642.973742134	642.981457866	4
46	642.973742134	642.981457866	3
46	642.982442082	642.990157918	4
46	642.982442082	642.990157918	3
46	642.991242029	642.998957971	4
46	642.991242029	642.998957971	3
46	642.999941977	643.007658023	4
46	642.999941977	643.007658023	3
46	643.008741924	643.016458076	4
46	643.008741924	643.016458076	3
46	667.100097375	667.108102625	1
46	667.10929732	667.11730268	1
46	667.118597264	667.126602736	1
46	667.127797209	667.135802791	1
46	667.137097153	667.145102847	1
46	667.146297098	667.154302902	1
46	667.155597042	667.163602958	1
46	667.164796987	667.172803013	1
46	667.174096931	667.182103069	1
46	667.183296876	667.191303124	1
46	667.19259682	667.20060318	1
46	667.201896765	667.209903235	1
46	667.211096709	667.219103291	1
46	667.220396654	667.228403346	1
46	667.229596598	667.237603402	1
46	667.238896543	667.246903457	1
46	667.248096487	667.256103513	1
46	668.100291374	668.108308626	1
46	668.109591318	668.117608682	1
46	668.118791263	668.126808737	1
46	668.128091207	668.136108793	1
46	668.137391152	668.145408848	1
46	668.146691096	668.154708904	1
46	668.155891041	668.163908959	1
46	668.165190985	668.173209015	1
46	668.174490929	668.182509071	1
46	668.183690874	668.191709126	1
46	668.192990818	668.201009182	1
46	668.202290762	668.210309238	1
46	668.211590706	668.219609294	1
46	668.220790651	668.228809349	1
46	668.230090595	668.238109405	1
46	668.23939054	668.24740946	1
46	669.093485415	669.101514585	1
46	684.116195278	684.124404722	1
46	684.125795221	684.134004779	1
46	684.135395163	684.143604837	1
46	684.144995105	684.153204895	1
46	684.154595048	684.162804952	1
46	684.16419499	684.17240501	1
46	684.173794933	684.182005067	1
46	684.183494874	684.191705126	1
46	684.193094817	684.201305183	1
46	684.202694759	684.210905241	1
46	684.212294702	684.220505298	1
46	684.221894644	684.230105356	1
46	684.231494586	684.239705414	1
46	684.241094529	684.249305471	1
46	684.250694471	684.258905529	1
46	684.260294414	684.268505586	1
46	684.269894356	684.278105644	1
46	684.279494298	684.287705702	1
46	685.116389277	685.124610723	1
46	685.125989219	685.134210781	1
46	685.135689161	685.143910839	1
46	685.145289104	685.153510896	1
46	685.154889046	685.163110954	1
46	685.164588988	685.172811012	1
46	685.17418893	685.18241107	1
46	685.183788873	685.192011127	1
46	685.193488814	685.201711186	1
46	685.203088757	685.211311243	1
46	685.212688699	685.220911301	1
46	685.222288642	685.230511358	1
46	685.231988583	685.240211417	1
46	685.241588526	685.249811474	1
46	685.251188468	685.259411532	1
46	685.26088841	685.26911159	1
46	685.270488352	685.278711648	1
46	686.128483204	686.136716796	1
46	687.133077177	687.141322823	1
46	742.108647321	742.117552679	1
46	742.119547256	742.128452744	1
46	742.130347191	742.139252809	1
46	742.141247126	742.150152874	1
46	742.15214706	742.16105294	1
46	742.162946996	742.171853004	1
46	742.17384693	742.18275307	1
46	742.184646865	742.193553135	1
46	742.1955468	742.2044532	1
46	742.206346735	742.215253265	1
46	742.21724667	742.22615333	1
46	742.228046605	742.236953395	1
46	742.23894654	742.24785346	1
46	742.249846474	742.258753526	1
46	742.260646409	742.269553591	1
46	742.271546344	742.280453656	1
46	743.119141258	743.128058742	1
46	743.130041193	743.138958807	1
46	743.140841128	743.149758872	1
46	743.151741063	743.160658937	1
46	743.162640997	743.171559003	1
46	743.173540932	743.182459068	1
46	743.184440867	743.193359133	1
46	743.195240802	743.204159198	1
46	743.206140736	743.215059264	1
46	743.217040671	743.225959329	1
46	743.227940606	743.236859394	1
46	743.238740541	743.247659459	1
46	743.249640475	743.258559525	1
46	743.26054041	743.26945959	1
46	758.291250225	758.300349775	1
46	758.302450158	758.311549842	1
46	759.132745176	759.141854824	1
46	759.144045108	759.153154892	1
46	759.155245041	759.164354959	1
46	759.166444974	759.175555026	1
46	759.177644907	759.186755093	1
46	759.188944839	759.198055161	1
46	759.200144772	759.209255228	1
46	759.211344705	759.220455295	1
46	759.222644637	759.231755363	1
46	759.23384457	759.24295543	1
46	759.245044502	759.254155498	1
46	759.256344435	759.265455565	1
46	759.267544367	759.276655633	1
46	759.2787443	759.2878557	1
46	759.290044232	759.299155768	1
46	815.122209237	815.131990763	1
46	815.134709162	815.144490838	1
46	815.147209087	815.156990913	1
46	815.159709012	815.169490988	1
46	815.172208937	815.181991063	1
46	815.184708862	815.194491138	1
46	815.197208787	815.206991213	1
46	815.209708712	815.219491288	1
46	815.222208637	815.231991363	1
46	815.234708562	815.244491438	1
46	815.247208487	815.256991513	1
46	815.259708412	815.269491588	1
46	815.272208337	815.281991663	1
46	815.284708262	815.294491738	1
46	815.297208187	815.306991813	1
46	816.122703234	816.132496766	1
46	816.135203159	816.144996841	1
46	816.147703084	816.157496916	1
46	816.160303009	816.170096991	1
46	816.172802934	816.182597066	1
46	816.185302859	816.195097141	1
46	816.197802784	816.207597216	1
46	816.210302709	816.220097291	1
46	816.222802634	816.232597366	1
46	816.235402558	816.245197442	1
46	816.247902483	816.257697517	1
46	816.260402408	816.270197592	1
46	816.272902333	816.282697667	1
46	816.285502258	816.295297742	1
46	832.152307056	832.162292944	1
46	832.165106979	832.175093021	1
46	832.178006902	832.187993098	1
46	832.190906825	832.200893175	1
46	832.203806747	832.213793253	1
46	832.21670667	832.22669333	1
46	832.229606592	832.239593408	1
46	832.242506515	832.252493485	1
46	832.255406438	832.265393562	1
46	832.26830636	832.27829364	1
46	832.281106283	832.291093717	1
46	832.294006206	832.303993794	1
46	833.145501097	833.155498903	1
46	868.484889059	868.495310941	4
46	868.484889059	868.495310941	3
46	868.498588977	868.509011023	4
46	868.498588977	868.509011023	3
46	868.512388894	868.522811106	4
46	868.512388894	868.522811106	3
46	868.526088812	868.536511188	4
46	868.526088812	868.536511188	3
46	868.539888729	868.550311271	4
46	868.539888729	868.550311271	3
46	868.553588647	868.564011353	4
46	868.553588647	868.564011353	3
46	868.567388564	868.577811436	4
46	868.567388564	868.577811436	3
46	868.581088482	868.591511518	4
46	868.581088482	868.591511518	3
46	868.5947884	868.6052116	4
46	868.5947884	868.6052116	3
46	868.608588317	868.619011683	4
46	868.608588317	868.619011683	3
46	868.622288235	868.632711765	4
46	868.622288235	868.632711765	3
46	868.636088152	868.646511848	4
46	868.636088152	868.646511848	3
46	868.64978807	868.66021193	4
46	868.64978807	868.66021193	3
46	868.663587987	868.674012013	4
46	868.663587987	868.674012013	3
46	868.677287905	868.687712095	4
46	868.677287905	868.687712095	3
46	868.691087822	868.701512178	4
46	868.691087822	868.701512178	3
46	868.70478774	868.71521226	4
46	868.70478774	868.71521226	3
46	868.718587657	868.729012343	4
46	868.718587657	868.729012343	3
46	868.732287575	868.742712425	4
46	868.732287575	868.742712425	3
46	868.745987493	868.756412507	4
46	868.745987493	868.756412507	3
46	868.75978741	868.77021259	4
46	868.75978741	868.77021259	3
46	868.773487328	868.783912672	4
46	868.773487328	868.783912672	3
46	868.787287245	868.797712755	4
46	868.787287245	868.797712755	3
46	868.800987163	868.811412837	4
46	868.800987163	868.811412837	3
46	868.81478708	868.82521292	4
46	868.828486998	868.838913002	4
46	868.842286915	868.852713085	4
46	868.855986833	868.866413167	4
46	868.86978675	868.88021325	4
46	868.883486668	868.893913332	4
46	868.897286585	868.907713415	4
46	868.910986503	868.921413497	4
46	868.92478642	868.93521358	4
46	868.938486338	868.948913662	4
46	868.952286255	868.962713745	4
46	868.81478708	868.82521292	3
46	868.966086172	868.976513828	4
46	868.97978609	868.99021391	4
46	887.521774837	887.532425163	4
46	887.521774837	887.532425163	2
46	887.535974752	887.546625248	4
46	887.535974752	887.546625248	2
46	887.550174667	887.560825333	4
46	887.550174667	887.560825333	2
46	887.564374582	887.575025418	4
46	887.564374582	887.575025418	2
46	887.578574497	887.589225503	4
46	887.578574497	887.589225503	2
46	887.592774411	887.603425589	4
46	887.592774411	887.603425589	2
46	887.606974326	887.617625674	4
46	887.606974326	887.617625674	2
46	887.621174241	887.631825759	4
46	887.621174241	887.631825759	2
46	887.635374156	887.646025844	4
46	887.635374156	887.646025844	2
46	887.649574071	887.660225929	4
46	887.649574071	887.660225929	2
46	887.663773985	887.674426015	4
46	887.663773985	887.674426015	2
46	887.6779739	887.6886261	4
46	887.6779739	887.6886261	2
46	887.692173815	887.702826185	4
46	887.692173815	887.702826185	2
46	887.763173389	887.773826611	4
47	355.027969819	355.032230181	1
47	356.032063795	356.036336205	1
47	357.029657809	357.033942191	1
47	358.035051777	358.039348223	1
47	358.997246004	359.001553996	1
47	360.000039987	360.004360013	1
47	360.99953399	361.00386601	1
47	362.081027501	362.085372499	1
47	367.107997339	367.112402661	1
47	368.087991459	368.092408541	1
47	369.090985441	369.095414559	1
47	370.094279421	370.098720579	1
47	371.044173722	371.048626278	4
47	371.051773676	371.056226324	1
47	371.278272317	371.282727683	1
47	372.055367654	372.059832346	4
47	372.055367654	372.059832346	1
47	373.055361654	373.059838346	1
47	373.155961051	373.160438949	1
47	374.05935563	374.06384437	1
47	375.059549629	375.064050371	1
47	381.054213661	381.058786339	1
47	382.050607683	382.055192317	1
47	383.159601029	383.164198971	1
47	383.828897013	383.833502987	3
47	384.164195001	384.168804999	3
47	384.164195001	384.168804999	1
47	385.124089242	385.128710758	1
47	388.156871045	388.161528955	1
47	389.115265294	389.119934706	1
47	390.118659274	390.123340726	1
47	391.179852907	391.184547093	1
47	391.250452483	391.255147517	1
47	392.253746463	392.258453537	1
47	393.051641676	393.056358324	4
47	393.051641676	393.056358324	1
47	393.265040396	393.269759604	1
47	394.053335666	394.058064334	4
47	396.051523677	396.056276323	1
47	396.962918208	396.967681792	1
47	399.308704133	399.313495867	1
47	400.317398081	400.322201919	1
47	402.198886792	402.203713208	1
47	409.076245528	409.081154472	1
47	413.234520578	413.239479422	1
47	419.284984275	419.290015725	1
47	420.287078262	420.292121738	1
47	421.297372201	421.302427799	2
47	421.297372201	421.302427799	1
47	421.79916919	421.80423081	2
47	428.848726892	428.853873108	4
47	429.039525747	429.044674253	1
47	430.043219725	430.048380275	1
47	430.84401492	430.84918508	4
47	430.887214661	430.892385339	3
47	430.853614863	430.858785137	1
47	431.040913739	431.046086261	4
47	431.040913739	431.046086261	1
47	431.858908831	431.864091169	4
47	431.858908831	431.864091169	1
47	432.051707674	432.056892326	1
47	432.843502923	432.848697077	4
47	432.843502923	432.848697077	2
47	432.853202865	432.858397135	1
47	433.056301647	433.061498353	4
47	433.351599875	433.356800125	2
47	433.85579685	433.86100315	1
47	439.806461145	439.811738855	1
47	440.758755432	440.764044568	2
47	440.808455133	440.813744867	2
47	445.057529639	445.062870361	1
47	445.890424641	445.895775359	4
47	446.062423609	446.067776391	1
47	447.065517591	447.070882409	4
47	447.065517591	447.070882409	1
47	448.067011582	448.072388418	1
47	449.071905552	449.077294448	1
47	455.151669074	455.157130926	1
47	459.129345207	459.134854793	1
47	460.134539176	460.140060824	1
47	461.137733157	461.143266843	1
47	462.08562747	462.09117253	1
47	463.089821444	463.095378556	1
47	464.091815432	464.097384568	1
47	465.0972094	465.1027906	1
47	466.10050338	466.10609662	1
47	467.058197634	467.063802366	1
47	468.062391609	468.068008391	1
47	476.158043035	476.163756965	1
47	488.202570767	488.208429233	1
47	489.014465896	489.020334104	4
47	489.194464816	489.200335184	1
47	489.229364606	489.235235394	1
47	503.058281632	503.064318368	1
47	503.064381596	503.070418404	1
47	503.076481523	503.082518477	1
47	503.08858145	503.09461855	1
47	503.100681378	503.106718622	1
47	503.106781341	503.112818659	1
47	503.118881269	503.124918731	1
47	503.130981196	503.137018804	1
47	503.137081159	503.143118841	1
47	503.149181087	503.155218913	1
47	504.059275626	504.065324374	1
47	504.144375116	504.150424884	1
47	504.150475079	504.156524921	1
47	504.156575042	504.162624958	1
47	505.045069711	505.051130289	1
47	505.051169675	505.057230325	1
47	505.057269638	505.063330362	1
47	505.1303692	505.1364308	1
47	505.136469163	505.142530837	1
47	506.045663708	506.051736292	1
47	506.051863671	506.057936329	1
47	506.057963634	506.064036366	1
47	506.064063597	506.070136403	1
47	506.070163561	506.076236439	1
47	506.076263524	506.082336476	1
47	506.082363488	506.088436512	1
47	506.088463451	506.094536549	1
47	506.094563414	506.100636586	1
47	506.100763377	506.106836623	1
47	506.106863341	506.112936659	1
47	506.112963304	506.119036696	1
47	506.119063267	506.125136733	1
47	515.999703983	516.005896017	4
47	516.006003945	516.012196055	4
47	516.012303908	516.018496092	4
47	516.01860387	516.02479613	4
47	516.024903832	516.031096168	4
47	516.031203794	516.037396206	4
47	516.037503756	516.043696244	4
47	516.043803719	516.049996281	4
47	516.050103681	516.056296319	4
47	516.056403643	516.062596357	4
47	516.232602586	516.238797414	1
47	516.238902548	516.245097452	1
47	516.24520251	516.25139749	1
47	516.251502472	516.257697528	1
47	516.257802435	516.263997565	1
47	516.264102397	516.270297603	1
47	516.270402359	516.276597641	1
47	516.276702321	516.282897679	1
47	519.065485588	519.071714412	1
47	519.071785551	519.078014449	1
47	519.078185512	519.084414488	1
47	519.084485474	519.090714526	1
47	519.090885436	519.097114564	1
47	519.097185398	519.103414602	1
47	519.10358536	519.10981464	1
47	519.109885322	519.116114678	1
47	519.116285284	519.122514716	1
47	519.122585246	519.128814754	1
47	519.128985207	519.135214793	1
47	519.13528517	519.14151483	1
47	519.141685131	519.147914869	1
47	519.147985093	519.154214907	1
47	519.154385055	519.160614945	1
47	519.160685017	519.166914983	1
47	519.167084979	519.173315021	1
47	519.173384941	519.179615059	1
47	519.179784903	519.186015097	1
47	519.186084865	519.192315135	1
47	519.192484826	519.198715174	1
47	520.076479522	520.082720478	1
47	520.191078835	520.197321165	1
47	521.077673515	521.083926485	1
47	522.081767491	522.088032509	1
47	522.088167452	522.094432548	1
47	522.094567414	522.100832586	1
47	522.100967375	522.107232625	1
47	522.107367337	522.113632663	1
47	522.113767299	522.120032701	1
47	522.12016726	522.12643274	1
47	522.126567222	522.132832778	1
47	522.132967183	522.139232817	1
47	522.139367145	522.145632855	1
47	522.145767107	522.152032893	1
47	522.152167068	522.158432932	1
47	522.15856703	522.16483297	1
47	522.164966991	522.171233009	1
47	522.171366953	522.177633047	1
47	522.177766915	522.184033085	1
47	536.089083446	536.095516554	1
47	536.095683407	536.102116593	1
47	536.102383366	536.108816634	1
47	536.108983327	536.115416673	1
47	536.115683287	536.122116713	1
47	536.122383246	536.128816754	1
47	536.128983207	536.135416793	1
47	536.135683167	536.142116833	1
47	536.142383126	536.148816874	1
47	536.148983087	536.155416913	1
47	536.155683047	536.162116953	1
47	536.162383006	536.168816994	1
47	536.168982967	536.175417033	1
47	536.175682927	536.182117073	1
47	536.182382886	536.188817114	1
47	536.188982847	536.195417153	1
47	536.195682807	536.202117193	1
47	536.202382766	536.208817234	1
47	536.208982727	536.215417273	1
47	536.215682687	536.222117313	1
47	536.222382646	536.228817354	1
47	536.228982607	536.235417393	1
47	537.0967774	537.1032226	1
47	537.10337736	537.10982264	1
47	538.167570975	538.174029025	1
47	538.207870733	538.214329267	1
47	538.214570693	538.221029307	1
47	539.107265337	539.113734663	1
47	539.208064732	539.214535268	1
47	540.109959321	540.116440679	1
47	540.11675928	540.12324072	1
47	540.12345924	540.12994076	1
47	540.130259199	540.136740801	1
47	540.136959159	540.143440841	1
47	540.143659119	540.150140881	1
47	540.150459078	540.156940922	1
47	540.157159038	540.163640962	1
47	540.163958997	540.170441003	1
47	540.170658957	540.177141043	1
47	540.177358916	540.183841084	1
47	540.184158876	540.190641124	1
47	540.190858835	540.197341165	1
47	540.197658795	540.204141205	1
47	550.161599011	550.168200989	1
47	550.168498969	550.175101031	1
47	550.175498927	550.182101073	1
47	550.182398886	550.189001114	1
47	550.189298844	550.195901156	1
47	550.196198803	550.202801197	1
47	550.203198761	550.209801239	1
47	550.21009872	550.21670128	1
47	550.216998678	550.223601322	1
47	550.223998636	550.230601364	1
47	550.230898595	550.237501405	1
47	550.237798553	550.244401447	1
47	550.244698512	550.251301488	1
47	550.25169847	550.25830153	1
47	550.258598429	550.265201571	1
47	577.070137558	577.077062442	1
47	577.077537514	577.084462486	1
47	577.085037469	577.091962531	1
47	577.092437425	577.099362575	1
47	577.09993738	577.10686262	1
47	577.107337335	577.114262665	1
47	577.114737291	577.121662709	1
47	577.122237246	577.129162754	1
47	577.129637201	577.136562799	1
47	577.137137156	577.144062844	1
47	577.144537112	577.151462888	1
47	577.152037067	577.158962933	1
47	577.159437023	577.166362977	1
47	577.166936978	577.173863022	1
47	578.076231522	578.083168478	1
47	579.055025649	579.061974351	1
47	579.062525604	579.069474396	1
47	579.06992556	579.07687444	1
47	593.085141468	593.092258532	1
47	593.092941421	593.100058579	1
47	593.100741374	593.107858626	1
47	593.108441328	593.115558672	1
47	593.116241281	593.123358719	1
47	593.123941235	593.131058765	1
47	593.131741188	593.138858812	1
47	593.139441142	593.146558858	1
47	593.147241095	593.154358905	1
47	593.154941049	593.162058951	1
47	593.162741002	593.169858998	1
47	593.170540955	593.177659045	1
47	593.178240909	593.185359091	1
47	593.186040862	593.193159138	1
47	593.193740816	593.200859184	1
47	593.201540769	593.208659231	1
47	593.209240723	593.216359277	1
47	593.217040676	593.224159324	1
47	594.086835458	594.093964542	1
47	595.08312948	595.09027052	1
47	596.08982344	596.09697656	1
47	596.199322783	596.206477217	1
47	596.207122736	596.214277264	1
47	607.149357082	607.156642918	1
47	607.157357034	607.164642966	1
47	607.165356986	607.172643014	1
47	607.173456937	607.180743063	1
47	607.181456889	607.188743111	1
47	607.189456841	607.196743159	1
47	607.197556793	607.204843207	1
47	607.205556745	607.212843255	1
47	607.213556697	607.220843303	1
47	607.221656648	607.228943352	1
47	607.2296566	607.2369434	1
47	607.237656552	607.244943448	1
47	607.245756504	607.253043496	1
47	607.253756456	607.261043544	1
47	610.107739332	610.115060668	1
47	610.115839283	610.123160717	1
47	610.123939234	610.131260766	1
47	610.132039186	610.139360814	1
47	610.140139137	610.147460863	1
47	610.148239089	610.155560911	1
47	610.2129387	610.2202613	1
47	610.221038652	610.228361348	1
