t	min m/z	max m/z	charge
14	505.038969748	505.045030252	1
14	505.045069711	505.051130289	1
14	505.051169675	505.057230325	1
14	505.136469163	505.142530837	1
14	505.142569126	505.148630874	1
14	505.14866909	505.15473091	1
14	505.154769053	505.160830947	1
14	505.160869017	505.166930983	1
14	505.16696898	505.17303102	1
14	505.178968908	505.185031092	1
14	505.185068871	505.191131129	1
14	506.039563744	506.045636256	1
14	506.045663708	506.051736292	1
14	506.051863671	506.057936329	1
14	506.057963634	506.064036366	1
14	506.064063597	506.070136403	1
14	506.070163561	506.076236439	1
14	506.076263524	506.082336476	1
14	506.082363488	506.088436512	1
14	506.088463451	506.094536549	1
14	506.094563414	506.100636586	1
14	506.100763377	506.106836623	1
14	506.106863341	506.112936659	1
14	506.112963304	506.119036696	1
14	506.119063267	506.125136733	1
14	506.125163231	506.131236769	1
14	519.065485588	519.071714412	1
14	519.071785551	519.078014449	1
14	519.078185512	519.084414488	1
14	519.084485474	519.090714526	1
14	519.090885436	519.097114564	1
14	519.097185398	519.103414602	1
14	519.10358536	519.10981464	1
14	519.109885322	519.116114678	1
14	519.116285284	519.122514716	1
14	519.122585246	519.128814754	1
14	519.128985207	519.135214793	1
14	519.13528517	519.14151483	1
14	519.141685131	519.147914869	1
14	519.147985093	519.154214907	1
14	519.154385055	519.160614945	1
14	519.160685017	519.166914983	1
14	519.167084979	519.173315021	1
14	519.173384941	519.179615059	1
14	519.179784903	519.186015097	1
14	519.186084865	519.192315135	1
14	519.192484826	519.198715174	1
14	520.076479522	520.082720478	1
14	520.191078835	520.197321165	1
14	521.077673515	521.083926485	1
14	522.081767491	522.088032509	1
14	522.088167452	522.094432548	1
14	522.177766915	522.184033085	1
14	523.088761449	523.095038551	1
14	523.09516141	523.10143859	1
14	523.101561372	523.107838628	1
14	523.107961333	523.114238667	1
14	523.114361295	523.120638705	1
14	523.120861256	523.127138744	1
14	523.127261218	523.133538782	1
14	523.133661179	523.139938821	1
14	523.140061141	523.146338859	1
14	523.146561102	523.152838898	1
14	523.152961063	523.159238937	1
14	523.159361025	523.165638975	1
14	523.165760987	523.172039013	1
14	536.088983447	536.095416553	1
14	536.095683407	536.102116593	1
14	536.102383366	536.108816634	1
14	536.108983327	536.115416673	1
14	536.115683287	536.122116713	1
14	536.122383246	536.128816754	1
14	536.128983207	536.135416793	1
14	536.135683167	536.142116833	1
14	536.142383126	536.148816874	1
14	536.148983087	536.155416913	1
14	536.155683047	536.162116953	1
14	536.162383006	536.168816994	1
14	536.168982967	536.175417033	1
14	536.175682927	536.182117073	1
14	536.182382886	536.188817114	1
14	536.188982847	536.195417153	1
14	536.195682807	536.202117193	1
14	536.202382766	536.208817234	1
14	536.208982727	536.215417273	1
14	536.215682687	536.222117313	1
14	536.222382646	536.228817354	1
14	537.0967774	537.1032226	1
14	538.167570975	538.174029025	1
14	538.207870733	538.214329267	1
14	538.214570693	538.221029307	1
14	539.100565377	539.107034623	1
14	539.208064732	539.214535268	1
14	540.103259361	540.109740639	1
14	540.109959321	540.116440679	1
14	540.11675928	540.12324072	1
14	540.12345924	540.12994076	1
14	540.1301592	540.1366408	1
14	540.136959159	540.143440841	1
14	540.143659119	540.150140881	1
14	540.150459078	540.156940922	1
14	540.157159038	540.163640962	1
14	540.163858997	540.170341003	1
14	540.170658957	540.177141043	1
14	540.177358916	540.183841084	1
14	540.184158876	540.190641124	1
14	540.190858835	540.197341165	1
14	540.197658795	540.204141205	1
14	550.168498969	550.175101031	1
14	550.175398928	550.182001072	1
14	550.182398886	550.189001114	1
14	550.189298844	550.195901156	1
14	550.196198803	550.202801197	1
14	550.203198761	550.209801239	1
14	550.21009872	550.21670128	1
14	550.216998678	550.223601322	1
14	550.223998636	550.230601364	1
14	550.230898595	550.237501405	1
14	550.237798553	550.244401447	1
14	550.244698512	550.251301488	1
14	550.25169847	550.25830153	1
14	551.174492933	551.181107067	1
14	551.181492891	551.188107109	1
14	551.18839285	551.19500715	1
14	551.195392808	551.202007192	1
14	551.202292766	551.208907234	1
14	551.209292724	551.215907276	1
14	551.216192683	551.222807317	1
14	551.223192641	551.229807359	1
14	551.2300926	551.2367074	1
14	551.237092558	551.243707442	1
14	551.243992516	551.250607484	1
14	577.070137558	577.077062442	1
14	577.077537514	577.084462486	1
14	577.085037469	577.091962531	1
14	577.092437425	577.099362575	1
14	577.09993738	577.10686262	1
14	577.107337335	577.114262665	1
14	577.114737291	577.121662709	1
14	577.122237246	577.129162754	1
14	577.129637201	577.136562799	1
14	577.137137156	577.144062844	1
14	577.144537112	577.151462888	1
14	577.152037067	577.158962933	1
14	577.159437023	577.166362977	1
14	577.166936978	577.173863022	1
14	577.174336933	577.181263067	1
14	578.068731567	578.075668433	1
14	579.122325245	579.129274755	1
14	593.085141468	593.092258532	1
14	593.092941421	593.100058579	1
14	593.100741374	593.107858626	1
14	593.108441328	593.115558672	1
14	593.116241281	593.123358719	1
14	593.123941235	593.131058765	1
14	593.131741188	593.138858812	1
14	593.139441142	593.146558858	1
14	593.147241095	593.154358905	1
14	593.154941049	593.162058951	1
14	593.162741002	593.169858998	1
14	593.170540955	593.177659045	1
14	593.178240909	593.185359091	1
14	593.186040862	593.193159138	1
14	593.193740816	593.200859184	1
14	593.201540769	593.208659231	1
14	593.209240723	593.216359277	1
14	593.217040676	593.224159324	1
14	594.086835458	594.093964542	1
14	595.08312948	595.09027052	1
14	596.097723392	596.104876608	1
14	596.207122736	596.214277264	1
14	609.154145053	609.161454947	1
14	609.162145005	609.169454995	1
14	609.170244957	609.177555043	1
14	609.178344908	609.185655092	1
14	609.186444859	609.193755141	1
14	609.194444811	609.201755189	1
14	609.202544763	609.209855237	1
14	609.210644714	609.217955286	1
14	609.218744666	609.226055334	1
14	609.226744618	609.234055382	1
14	609.234844569	609.242155431	1
14	609.24294452	609.25025548	1
14	609.250944472	609.258255528	1
14	610.107739332	610.115060668	1
14	610.115839283	610.123160717	1
14	610.123939234	610.131260766	1
14	610.132039186	610.139360814	1
14	610.140139137	610.147460863	1
14	610.148139089	610.155460911	1
14	611.104133353	611.111466647	1
14	611.14473311	611.15206689	1
14	612.111127311	612.118472689	1
14	613.112421303	613.119778697	1
14	624.182154885	624.189645115	1
14	624.190554834	624.198045166	1
14	624.198854784	624.206345216	1
14	624.207254734	624.214745266	1
14	624.215654684	624.223145316	1
14	624.223954634	624.231445366	1
14	624.232354583	624.239845417	1
14	624.240754533	624.248245467	1
14	624.249154483	624.256645517	1
14	624.257454433	624.264945567	1
14	624.265854382	624.273345618	1
14	624.274254332	624.281745668	1
14	624.282654282	624.290145718	1
14	625.188048849	625.195551151	1
14	642.894942607	642.902657393	3
14	642.903742554	642.911457446	3
14	642.912442502	642.920157498	3
14	642.921242449	642.928957551	3
14	642.929942397	642.937657603	3
14	642.938742344	642.946457656	3
14	642.947442292	642.955157708	3
14	642.956242239	642.963957761	3
14	642.964942187	642.972657813	4
14	642.964942187	642.972657813	3
14	642.973742134	642.981457866	4
14	642.973742134	642.981457866	3
14	642.982442082	642.990157918	4
14	642.982442082	642.990157918	3
14	642.991242029	642.998957971	4
14	642.991242029	642.998957971	3
14	642.999941977	643.007658023	4
14	642.999941977	643.007658023	3
14	667.090797431	667.098802569	1
14	667.100097375	667.108102625	1
14	667.10929732	667.11730268	1
14	667.118597264	667.126602736	1
14	667.127797209	667.135802791	1
14	667.137097153	667.145102847	1
14	667.146297098	667.154302902	1
14	667.155597042	667.163602958	1
14	667.164896987	667.172903013	1
14	667.174096931	667.182103069	1
14	667.183396876	667.191403124	1
14	667.19259682	667.20060318	1
14	667.201896765	667.209903235	1
14	667.211096709	667.219103291	1
14	667.220396654	667.228403346	1
14	667.229596598	667.237603402	1
14	667.238896543	667.246903457	1
14	667.248096487	667.256103513	1
14	668.09099143	668.09900857	1
14	668.100291374	668.108308626	1
14	668.109591318	668.117608682	1
14	668.118791263	668.126808737	1
14	668.128091207	668.136108793	1
14	668.137391152	668.145408848	1
14	668.146691096	668.154708904	1
14	668.155891041	668.163908959	1
14	668.165190985	668.173209015	1
14	668.174490929	668.182509071	1
14	668.183690874	668.191709126	1
14	668.192990818	668.201009182	1
14	668.202290762	668.210309238	1
14	668.211590706	668.219609294	1
14	668.220790651	668.228809349	1
14	668.230090595	668.238109405	1
14	668.23939054	668.24740946	1
14	669.093485415	669.101514585	1
14	670.098179387	670.106220613	1
14	684.116195278	684.124404722	1
14	684.125795221	684.134004779	1
14	684.135395163	684.143604837	1
14	684.144995105	684.153204895	1
14	684.154595048	684.162804952	1
14	684.16419499	684.17240501	1
14	684.173894932	684.182105068	1
14	684.183494874	684.191705126	1
14	684.193094817	684.201305183	1
14	684.202694759	684.210905241	1
14	684.212294702	684.220505298	1
14	684.221894644	684.230105356	1
14	684.231494586	684.239705414	1
14	684.241094529	684.249305471	1
14	684.250694471	684.258905529	1
14	684.260294414	684.268505586	1
14	684.269894356	684.278105644	1
14	684.279594298	684.287805702	1
14	685.116389277	685.124610723	1
14	685.126089219	685.134310781	1
14	685.135689161	685.143910839	1
14	685.145289104	685.153510896	1
14	685.154889046	685.163110954	1
14	685.164588988	685.172811012	1
14	685.17418893	685.18241107	1
14	685.183788873	685.192011127	1
14	685.193488814	685.201711186	1
14	685.203088757	685.211311243	1
14	685.212688699	685.220911301	1
14	685.222288642	685.230511358	1
14	685.231988583	685.240211417	1
14	685.241588526	685.249811474	1
14	685.251188468	685.259411532	1
14	685.26088841	685.26911159	1
14	685.270488352	685.278711648	1
14	686.118783263	686.127016737	1
14	698.19251082	698.20088918	1
14	698.20241076	698.21078924	1
14	698.212310701	698.220689299	1
14	698.222210642	698.230589358	1
14	698.232110582	698.240489418	1
14	698.242010523	698.250389477	1
14	698.252010463	698.260389537	1
14	698.261910403	698.270289597	1
14	698.271810344	698.280189656	1
14	698.281710285	698.290089715	1
14	698.291610225	698.299989775	1
14	698.301510166	698.309889834	1
14	698.311410106	698.319789894	1
14	742.108647321	742.117552679	1
14	742.119547256	742.128452744	1
14	742.130447191	742.139352809	1
14	742.141247126	742.150152874	1
14	742.15214706	742.16105294	1
14	742.162946996	742.171853004	1
14	742.17384693	742.18275307	1
14	742.184646865	742.193553135	1
14	742.1955468	742.2044532	1
14	742.206346735	742.215253265	1
14	742.21724667	742.22615333	1
14	742.228146604	742.237053396	1
14	742.23894654	742.24785346	1
14	742.249846474	742.258753526	1
14	742.260646409	742.269553591	1
14	742.271546344	742.280453656	1
14	743.119141258	743.128058742	1
14	743.130041193	743.138958807	1
14	743.140941128	743.149858872	1
14	743.151741063	743.160658937	1
14	743.162640997	743.171559003	1
14	743.173540932	743.182459068	1
14	743.184440867	743.193359133	1
14	743.195240802	743.204159198	1
14	743.206140736	743.215059264	1
14	743.217040671	743.225959329	1
14	743.227940606	743.236859394	1
14	743.23884054	743.24775946	1
14	743.249640475	743.258559525	1
14	743.26054041	743.26945959	1
14	743.271440345	743.280359655	1
14	758.291250225	758.300349775	1
14	758.302450158	758.311549842	1
14	759.132745176	759.141854824	1
14	759.144045108	759.153154892	1
14	759.155245041	759.164354959	1
14	759.166444974	759.175555026	1
14	759.177744906	759.186855094	1
14	759.188944839	759.198055161	1
14	759.200144772	759.209255228	1
14	759.211344705	759.220455295	1
14	759.222644637	759.231755363	1
14	759.23384457	759.24295543	1
14	759.245044502	759.254155498	1
14	759.256344435	759.265455565	1
14	759.267544367	759.276655633	1
14	759.2787443	759.2878557	1
14	759.290044232	759.299155768	1
14	759.301244165	759.310355835	1
14	760.144439106	760.153560894	1
14	760.155739038	760.164860962	1
14	760.166938971	760.176061029	1
14	760.178238903	760.187361097	1
14	760.189438836	760.198561164	1
14	760.200738768	760.209861232	1
14	760.211938701	760.221061299	1
14	760.223238633	760.232361367	1
14	760.234438566	760.243561434	1
14	760.245738498	760.254861502	1
14	760.256938431	760.266061569	1
14	760.268238363	760.277361637	1
14	760.279538295	760.288661705	1
14	760.290738228	760.299861772	1
14	815.122209237	815.131990763	1
14	815.134709162	815.144490838	1
14	815.147209087	815.156990913	1
14	815.159709012	815.169490988	1
14	815.172208937	815.181991063	1
14	815.184708862	815.194491138	1
14	815.197208787	815.206991213	1
14	815.209708712	815.219491288	1
14	815.222208637	815.231991363	1
14	815.234708562	815.244491438	1
14	815.247208487	815.256991513	1
14	815.259708412	815.269491588	1
14	815.272208337	815.281991663	1
14	815.284708262	815.294491738	1
14	815.297208187	815.306991813	1
14	816.122703234	816.132496766	1
14	816.135203159	816.144996841	1
14	816.147703084	816.157496916	1
14	816.160303009	816.170096991	1
14	816.172802934	816.182597066	1
14	816.185302859	816.195097141	1
14	816.197802784	816.207597216	1
14	816.210302709	816.220097291	1
14	816.222902633	816.232697367	1
14	816.235402558	816.245197442	1
14	816.247902483	816.257697517	1
14	816.260402408	816.270197592	1
14	816.272902333	816.282697667	1
14	816.285502258	816.295297742	1
14	816.298002183	816.307797817	1
14	832.152307056	832.162292944	1
14	832.165106979	832.175093021	1
14	832.178006902	832.187993098	1
14	832.190906825	832.200893175	1
14	832.203806747	832.213793253	1
14	832.21670667	832.22669333	1
14	832.229606592	832.239593408	1
14	832.242506515	832.252493485	1
14	832.255406438	832.265393562	1
14	832.26830636	832.27829364	1
14	832.281206283	832.291193717	1
14	832.294006206	832.303993794	1
14	832.306906129	832.316893871	1
14	833.158501019	833.168498981	1
14	836.66837996	836.67842004	3
14	836.681279882	836.691320118	3
14	836.694279804	836.704320196	3
14	836.707279726	836.717320274	3
14	836.720279648	836.730320352	3
14	836.73327957	836.74332043	3
14	836.746279492	836.756320508	3
14	868.663587987	868.674012013	4
14	868.663587987	868.674012013	3
14	868.677287905	868.687712095	4
14	868.677287905	868.687712095	3
14	868.691087822	868.701512178	4
14	868.691087822	868.701512178	3
14	868.70478774	868.71521226	4
14	868.70478774	868.71521226	3
14	868.718587657	868.729012343	4
14	868.718587657	868.729012343	3
14	868.732287575	868.742712425	4
14	868.732287575	868.742712425	3
14	868.746087492	868.756512508	4
14	868.746087492	868.756512508	3
14	868.75978741	868.77021259	4
14	868.75978741	868.77021259	3
14	868.773587327	868.784012673	4
14	868.773587327	868.784012673	3
14	868.787287245	868.797712755	4
14	868.787287245	868.797712755	3
14	868.801087162	868.811512838	4
14	868.801087162	868.811512838	3
14	868.81478708	868.82521292	4
14	868.81478708	868.82521292	3
14	868.828486998	868.838913002	4
14	868.828486998	868.838913002	3
14	868.842286915	868.852713085	4
14	868.842286915	868.852713085	3
14	868.855986833	868.866413167	4
14	868.855986833	868.866413167	3
14	868.86978675	868.88021325	4
14	868.86978675	868.88021325	3
14	868.883586667	868.894013333	4
14	868.883586667	868.894013333	3
14	868.897286585	868.907713415	4
14	868.897286585	868.907713415	3
14	868.911086502	868.921513498	4
14	868.911086502	868.921513498	3
14	868.92478642	868.93521358	4
14	868.938586337	868.949013663	4
14	868.952286255	868.962713745	4
14	868.966086172	868.976513828	4
14	868.97978609	868.99021391	4
14	868.993586007	869.004013993	4
14	887.521774837	887.532425163	4
14	887.521774837	887.532425163	2
14	887.535974752	887.546625248	4
14	887.535974752	887.546625248	2
14	887.550174667	887.560825333	4
14	887.550174667	887.560825333	2
14	887.564374582	887.575025418	4
14	887.564374582	887.575025418	2
14	887.578574497	887.589225503	4
14	887.578574497	887.589225503	2
14	887.592774411	887.603425589	4
14	887.592774411	887.603425589	2
14	887.606974326	887.617625674	4
14	887.606974326	887.617625674	2
14	887.621174241	887.631825759	4
14	887.621174241	887.631825759	2
14	887.635374156	887.646025844	4
14	887.635374156	887.646025844	2
14	887.649574071	887.660225929	4
14	887.649574071	887.660225929	2
14	887.663773985	887.674426015	4
14	887.663773985	887.674426015	2
14	887.6779739	887.6886261	4
14	887.6779739	887.6886261	2
14	887.692173815	887.702826185	4
14	887.692173815	887.702826185	2
14	887.777373304	887.788026696	4
15	355.027969819	355.032230181	1
15	356.032163794	356.036436206	1
15	357.033357787	357.037642213	1
15	358.035151776	358.039448224	1
15	359.000945981	359.005254019	1
15	360.003639965	360.007960035	1
15	360.995934011	361.000265989	1
15	366.086703467	366.091096533	1
15	367.062697611	367.067102389	1
15	368.087991459	368.092408541	1
15	369.094885417	369.099314583	1
15	370.098179398	370.102620602	1
15	371.044173722	371.048626278	4
15	371.051873675	371.056326325	1
15	371.282172294	371.286627706	1
15	372.055467654	372.059932346	4
15	372.055467654	372.059932346	1
15	372.286766266	372.291233734	1
15	373.039861747	373.044338253	4
15	373.051461678	373.055938322	1
15	374.05935563	374.06384437	1
15	375.071249559	375.075750441	1
15	375.118049278	375.122550722	1
15	379.057325642	379.061874358	1
15	380.061819615	380.066380385	1
15	381.050313684	381.054886316	1
15	382.050607683	382.055192317	1
15	383.159601029	383.164198971	1
15	383.828897013	383.833502987	3
15	384.168294976	384.172905024	3
15	384.164195001	384.168804999	1
15	385.124189241	385.128810759	1
15	388.16097102	388.16562898	1
15	389.111165319	389.115834681	1
15	390.168258976	390.172941024	1
15	391.179852907	391.184547093	1
15	391.250452483	391.255147517	1
15	392.257946438	392.262653562	1
15	393.051641676	393.056358324	4
15	393.055841651	393.060558349	1
15	393.265140395	393.269859605	1
15	394.057535641	394.062264359	4
15	396.051523677	396.056276323	1
15	399.308804133	399.313595867	1
15	402.198986792	402.203813208	1
15	413.239020551	413.243979449	1
15	415.008209936	415.013190064	1
15	416.013103906	416.018096094	1
15	419.280384303	419.285415697	1
15	420.28247829	420.28752171	1
15	421.292772228	421.297827772	1
15	428.848826892	428.853973108	4
15	429.039525747	429.044674253	1
15	430.043319725	430.048480275	1
15	430.84401492	430.84918508	4
15	430.853614863	430.858785137	1
15	431.04571371	431.05088629	1
15	431.858908831	431.864091169	4
15	431.858908831	431.864091169	1
15	432.046907703	432.052092297	1
15	432.843502923	432.848697077	4
15	440.689255849	440.694544151	2
15	445.057529639	445.062870361	1
15	445.895524611	445.900875389	4
15	446.062423609	446.067776391	1
15	447.06561759	447.07098241	4
15	447.06561759	447.07098241	1
15	448.067111581	448.072488419	1
15	449.071905552	449.077294448	1
15	459.134645176	459.140154824	1
15	462.090927438	462.096472562	1
15	463.095221412	463.100778588	1
15	464.091815432	464.097384568	1
15	465.0972094	465.1027906	1
15	466.10050338	466.10609662	1
15	467.058197634	467.063802366	1
15	467.801593174	467.807206826	3
15	467.812393109	467.818006891	4
15	468.073291543	468.078908457	3
15	468.062391609	468.068008391	1
15	468.405189552	468.410810448	2
15	476.158043035	476.163756965	1
15	488.202670766	488.208529234	1
15	489.014465896	489.020334104	4
15	489.18866485	489.19453515	1
15	489.206164745	489.212035255	1
15	489.264264397	489.270135603	1
15	503.058281632	503.064318368	1
15	503.064381596	503.070418404	1
15	503.070481559	503.076518441	1
15	503.082581486	503.088618514	1
15	503.094681414	503.100718586	1
15	503.106781341	503.112818659	1
15	503.112881305	503.118918695	1
15	503.124981232	503.131018768	1
15	503.137081159	503.143118841	1
15	503.143181123	503.149218877	1
15	504.059375626	504.065424374	1
15	505.045069711	505.051130289	1
15	505.051169675	505.057230325	1
15	505.057269638	505.063330362	1
15	505.136469163	505.142530837	1
15	505.142569126	505.148630874	1
15	505.14866909	505.15473091	1
15	505.154769053	505.160830947	1
15	505.160869017	505.166930983	1
15	505.16696898	505.17303102	1
15	505.178968908	505.185031092	1
15	506.045763707	506.051836293	1
15	506.051863671	506.057936329	1
15	506.057963634	506.064036366	1
15	506.064063597	506.070136403	1
15	506.070163561	506.076236439	1
15	506.076263524	506.082336476	1
15	506.082463487	506.088536513	1
15	506.08856345	506.09463655	1
15	506.094663414	506.100736586	1
15	506.100763377	506.106836623	1
15	506.106863341	506.112936659	1
15	506.112963304	506.119036696	1
15	506.119063267	506.125136733	1
15	506.125163231	506.131236769	1
15	519.07188555	519.07811445	1
15	519.078185512	519.084414488	1
15	519.084585474	519.090814526	1
15	519.090885436	519.097114564	1
15	519.097285398	519.103514602	1
15	519.10358536	519.10981464	1
15	519.109985321	519.116214679	1
15	519.116285284	519.122514716	1
15	519.122685245	519.128914755	1
15	519.128985207	519.135214793	1
15	519.135385169	519.141614831	1
15	519.141685131	519.147914869	1
15	519.148085093	519.154314907	1
15	519.154385055	519.160614945	1
15	519.160785017	519.167014983	1
15	519.167084979	519.173315021	1
15	519.17348494	519.17971506	1
15	519.179784903	519.186015097	1
15	519.186184864	519.192415136	1
15	519.192484826	519.198715174	1
15	520.076479522	520.082720478	1
15	520.191178834	520.197421166	1
15	521.077673515	521.083926485	1
15	522.081767491	522.088032509	1
15	522.088167452	522.094432548	1
15	522.177866914	522.184133086	1
15	523.088761449	523.095038551	1
15	523.09516141	523.10143859	1
15	523.101561372	523.107838628	1
15	523.108061333	523.114338667	1
15	523.114461294	523.120738706	1
15	523.120861256	523.127138744	1
15	523.127261218	523.133538782	1
15	523.133761179	523.140038821	1
15	523.14016114	523.14643886	1
15	523.146561102	523.152838898	1
15	523.152961063	523.159238937	1
15	523.159461024	523.165738976	1
15	523.165860986	523.172139014	1
15	536.095783406	536.102216594	1
15	536.102383366	536.108816634	1
15	536.109083326	536.115516674	1
15	536.115683287	536.122116713	1
15	536.122383246	536.128816754	1
15	536.129083206	536.135516794	1
15	536.135683167	536.142116833	1
15	536.142383126	536.148816874	1
15	536.149083086	536.155516914	1
15	536.155683047	536.162116953	1
15	536.162383006	536.168816994	1
15	536.169082966	536.175517034	1
15	536.175682927	536.182117073	1
15	536.182382886	536.188817114	1
15	536.189082846	536.195517154	1
15	536.195682807	536.202117193	1
15	536.202382766	536.208817234	1
15	536.209082726	536.215517274	1
15	536.215682687	536.222117313	1
15	536.222382646	536.228817354	1
15	537.0967774	537.1032226	1
15	537.10347736	537.10992264	1
15	538.181070894	538.187529106	1
15	538.207870733	538.214329267	1
15	538.214570693	538.221029307	1
15	539.107265337	539.113734663	1
15	539.208064732	539.214535268	1
15	540.11005932	540.11654068	1
15	540.11675928	540.12324072	1
15	540.123559239	540.130040761	1
15	540.130259199	540.136740801	1
15	540.136959159	540.143440841	1
15	540.143759118	540.150240882	1
15	540.150459078	540.156940922	1
15	540.157259037	540.163740963	1
15	540.163958997	540.170441003	1
15	540.170658957	540.177141043	1
15	540.177458916	540.183941084	1
15	540.184158876	540.190641124	1
15	540.190958835	540.197441165	1
15	540.197658795	540.204141205	1
15	550.168598969	550.175201031	1
15	550.175498927	550.182101073	1
15	550.182398886	550.189001114	1
15	550.189398844	550.196001156	1
15	550.196298802	550.202901198	1
15	550.203198761	550.209801239	1
15	550.21009872	550.21670128	1
15	550.217098678	550.223701322	1
15	550.223998636	550.230601364	1
15	550.230898595	550.237501405	1
15	550.237898553	550.244501447	1
15	550.244798511	550.251401489	1
15	550.25169847	550.25830153	1
15	577.070137558	577.077062442	1
15	577.077637513	577.084562487	1
15	577.085037469	577.091962531	1
15	577.092537424	577.099462576	1
15	577.09993738	577.10686262	1
15	577.107337335	577.114262665	1
15	577.11483729	577.12176271	1
15	577.122237246	577.129162754	1
15	577.129737201	577.136662799	1
15	577.137137156	577.144062844	1
15	577.144637111	577.151562889	1
15	577.152037067	577.158962933	1
15	577.159537022	577.166462978	1
15	577.166936978	577.173863022	1
15	578.076231522	578.083168478	1
15	579.122425245	579.129374755	1
15	593.085241467	593.092358533	1
15	593.092941421	593.100058579	1
15	593.100741374	593.107858626	1
15	593.108541327	593.115658673	1
15	593.116241281	593.123358719	1
15	593.124041234	593.131158766	1
15	593.131741188	593.138858812	1
15	593.139541141	593.146658859	1
15	593.147241095	593.154358905	1
15	593.155041048	593.162158952	1
15	593.162741002	593.169858998	1
15	593.170540955	593.177659045	1
15	593.178340909	593.185459091	1
15	593.186040862	593.193159138	1
15	593.193840816	593.200959184	1
15	593.201540769	593.208659231	1
15	593.209340723	593.216459277	1
15	593.217040676	593.224159324	1
15	594.086835458	594.093964542	1
15	595.083229479	595.090370521	1
15	607.149357082	607.156642918	1
15	607.157357034	607.164642966	1
15	607.165456985	607.172743015	1
15	607.173456937	607.180743063	1
15	607.181456889	607.188743111	1
15	607.189556841	607.196843159	1
15	607.197556793	607.204843207	1
15	607.205556745	607.212843255	1
15	607.213656696	607.220943304	1
15	607.221656648	607.228943352	1
15	607.2296566	607.2369434	1
15	607.237756552	607.245043448	1
15	607.245756504	607.253043496	1
15	607.253756456	607.261043544	1
15	608.20295076	608.21024924	1
15	608.219050664	608.226349336	1
15	609.154145053	609.161454947	1
15	610.107739332	610.115060668	1
15	610.115839283	610.123160717	1
15	610.123939234	610.131260766	1
15	610.132039186	610.139360814	1
15	610.140139137	610.147460863	1
15	610.148239089	610.155560911	1
15	611.104233353	611.111566647	1
15	612.111127311	612.118472689	1
15	612.241226531	612.248573469	1
15	613.120621254	613.127978746	1
15	642.895042607	642.902757393	3
