t	min m/z	max m/z	charge
36	547.262216407	547.268783593	2
36	547.312716104	547.319283896	3
36	547.312716104	547.319283896	1
36	547.515714886	547.522285114	4
36	547.647314096	547.653885904	3
36	547.981412092	547.987987908	3
36	550.275698326	550.282301674	4
36	555.265668386	555.272331614	2
36	555.767065378	555.773734622	1
36	555.919364464	555.926035536	2
36	556.088863447	556.095536553	3
36	556.088863447	556.095536553	2
36	556.26006242	556.26673758	3
36	556.26006242	556.26673758	1
36	556.422961442	556.429638558	2
36	556.592560425	556.599239575	3
36	556.592560425	556.599239575	1
36	556.926458421	556.933141579	3
36	557.260356418	557.267043582	3
36	557.594554413	557.601245587	2
36	558.776347322	558.783052678	2
36	559.671441951	559.678158049	1
36	559.941540331	559.948259669	3
36	560.27333834	560.28006166	3
36	560.27333834	560.28006166	2
36	560.27333834	560.28006166	1
36	560.775335328	560.782064672	2
36	560.775335328	560.782064672	1
36	561.276132323	561.282867677	2
36	561.623530239	561.630269761	3
36	561.957428235	561.964171765	3
36	562.292126227	562.298873773	1
36	563.29322022	563.29997978	2
36	563.29322022	563.29997978	1
36	564.043115721	564.049884279	4
36	567.303096161	567.309903839	3
36	567.303096161	567.309903839	1
36	567.462595204	567.469404796	3
36	567.462595204	567.469404796	2
36	567.634194174	567.641005826	3
36	567.966792179	567.973607821	3
36	569.284084275	569.290915725	2
36	569.284084275	569.290915725	1
36	569.78328128	569.79011872	4
36	569.78328128	569.79011872	2
36	569.78328128	569.79011872	1
36	570.033679777	570.040520223	4
36	570.033679777	570.040520223	2
36	570.284278274	570.291121726	4
36	570.284278274	570.291121726	2
36	570.534576772	570.541423228	4
36	571.351971868	571.358828132	1
36	575.77314534	575.78005466	4
36	575.957244236	575.964155764	1
36	576.025743825	576.032656175	4
36	576.623940236	576.630859764	3
36	580.297018197	580.303981803	3
36	580.297018197	580.303981803	1
36	580.630016199	580.636983801	3
36	580.964714191	580.971685809	3
36	581.79310922	581.80009078	4
36	585.800985173	585.808014827	4
36	585.800985173	585.808014827	2
36	585.800985173	585.808014827	1
36	586.051083672	586.058116328	4
36	586.051083672	586.058116328	2
36	586.051083672	586.058116328	1
36	586.301182172	586.308217828	4
36	586.301182172	586.308217828	2
36	586.301182172	586.308217828	1
36	586.550880674	586.557919326	4
36	586.550880674	586.557919326	2
36	586.801679169	586.808720831	4
36	586.801679169	586.808720831	2
36	587.051377671	587.058422329	4
36	590.969054164	590.976145836	3
36	591.813249099	591.820350901	2
36	599.302804162	599.309995838	2
36	599.470903153	599.478096847	3
36	600.817495073	600.824704927	4
36	600.817495073	600.824704927	2
36	600.817495073	600.824704927	1
36	601.06809357	601.07530643	4
36	601.06809357	601.07530643	2
36	601.31809207	601.32530793	4
36	601.31809207	601.32530793	2
36	601.568790566	601.576009434	4
36	603.338279949	603.345520051	2
36	603.338279949	603.345520051	1
36	603.838276949	603.845523051	2
36	604.650672074	604.657927926	3
36	606.577060516	606.584339484	4
36	606.577060516	606.584339484	2
36	606.82805901	606.83534099	4
36	607.076657518	607.083942482	4
36	607.076657518	607.083942482	2
36	607.324256033	607.331543967	4
36	607.324256033	607.331543967	1
36	608.325050028	608.332349972	2
36	608.325050028	608.332349972	1
36	608.825947022	608.833252978	2
36	610.952534263	610.959865737	3
36	611.286632258	611.293967742	3
36	611.286632258	611.293967742	2
36	612.935522365	612.942877635	3
36	613.268220369	613.275579631	3
36	614.31961406	614.32698594	3
36	614.31961406	614.32698594	1
36	614.653812055	614.661187945	3
36	614.653812055	614.661187945	1
36	614.98791005	614.99528995	3
36	614.98791005	614.99528995	1
36	615.321708048	615.329091952	3
36	615.656806037	615.664193963	3
36	619.339983938	619.347416062	1
36	620.341977926	620.349422074	1
36	624.823051039	624.830548961	4
36	627.858732825	627.866267175	2
36	627.858732825	627.866267175	1
36	628.309830118	628.317369882	3
36	628.360629814	628.368170186	2
36	630.285118267	630.292681733	2
36	630.285118267	630.292681733	1
36	630.786115261	630.793684739	2
36	630.786115261	630.793684739	1
36	631.286512258	631.294087742	2
36	631.286512258	631.294087742	1
36	631.787309253	631.794890747	2
36	631.953108259	631.960691741	3
36	632.631604188	632.639195812	4
36	632.631604188	632.639195812	2
36	632.684203872	632.691796128	3
36	632.885202666	632.892797334	4
36	633.018201868	633.025798132	3
36	633.439899338	633.447500662	3
36	633.439899338	633.447500662	2
36	633.439899338	633.447500662	1
36	633.607198334	633.614801666	3
36	633.607198334	633.614801666	2
36	633.774097333	633.781702667	3
36	633.774097333	633.781702667	2
36	633.940796332	633.948403668	3
36	633.940796332	633.948403668	2
36	634.106995335	634.114604665	3
36	643.098541386	643.106258614	4
36	643.098541386	643.106258614	2
36	643.098541386	643.106258614	1
36	643.348539886	643.356260114	4
36	643.348539886	643.356260114	2
36	643.348539886	643.356260114	1
36	643.59953838	643.60726162	4
36	643.59953838	643.60726162	2
36	643.850436874	643.858163126	4
36	643.850436874	643.858163126	2
36	644.099935377	644.107664623	4
36	644.812931099	644.820668901	2
36	645.555226645	645.562973355	4
36	648.041411728	648.049188272	4
36	648.041411728	648.049188272	2
36	648.041411728	648.049188272	1
36	648.294710208	648.302489792	4
36	648.294710208	648.302489792	2
36	648.294710208	648.302489792	1
36	648.544608709	648.552391291	4
36	648.544608709	648.552391291	2
36	648.793607215	648.801392785	4
36	648.793607215	648.801392785	2
36	649.044005713	649.051794287	4
36	649.044005713	649.051794287	2
36	652.019187861	652.027012139	3
36	652.154687048	652.162512952	3
36	652.351685866	652.359514134	3
36	655.322868039	655.330731961	2
36	659.832240983	659.840159017	3
36	659.832240983	659.840159017	2
36	659.99933998	660.00726002	3
36	659.99933998	660.00726002	2
36	660.164638988	660.172561012	3
36	665.238108547	665.246091453	3
36	665.789205241	665.797194759	3
36	672.943062317	672.951137683	4
36	672.943062317	672.951137683	2
36	673.191560826	673.199639174	4
36	675.341147929	675.349252071	2
36	675.341147929	675.349252071	1
36	675.842344922	675.850455078	2
36	675.842344922	675.850455078	1
36	676.343141917	676.351258083	2
36	680.648316086	680.656483914	1
36	680.978514104	680.986685896	3
36	680.978514104	680.986685896	1
36	681.315512082	681.323687918	3
36	681.315512082	681.323687918	1
36	681.649010081	681.657189919	3
36	681.823209036	681.831390964	4
36	681.823209036	681.831390964	2
36	681.823209036	681.831390964	1
36	681.982808079	681.990991921	3
36	682.076207518	682.084392482	1
36	682.830602992	682.838797008	4
36	684.728091607	684.736308393	3
36	686.328082007	686.336317993	2
36	686.651380067	686.659619933	3
36	686.985178064	686.993421936	3
36	690.115159284	690.123440716	4
36	691.306852134	691.315147866	3
36	694.34253392	694.35086608	3
36	694.674831926	694.683168074	3
36	694.674831926	694.683168074	1
36	695.007029933	695.015370067	3
36	695.007029933	695.015370067	1
36	695.340327933	695.348672067	3
36	695.674325929	695.682674071	3
36	695.823925031	695.832274969	4
36	695.823925031	695.832274969	1
36	696.652320061	696.660679939	3
36	696.652320061	696.660679939	2
36	696.652320061	696.660679939	1
36	696.98411807	696.99248193	3
36	696.98411807	696.99248193	2
36	697.151317067	697.159682933	3
36	697.151317067	697.159682933	2
36	697.317616069	697.325983931	3
36	697.836612955	697.844987045	2
36	697.836612955	697.844987045	1
36	698.337809948	698.346190052	2
36	698.337809948	698.346190052	1
36	698.839306939	698.847693061	2
36	698.839306939	698.847693061	1
36	699.338603943	699.346996057	4
36	699.338603943	699.346996057	2
36	699.338603943	699.346996057	1
36	699.587302451	699.595697549	4
36	699.587302451	699.595697549	2
36	699.83910094	699.84749906	4
36	699.83910094	699.84749906	2
36	700.087899447	700.096300553	4
36	701.663589993	701.672010007	3
36	703.018081866	703.026518134	3
36	703.018081866	703.026518134	1
36	703.352979857	703.361420143	3
36	703.352979857	703.361420143	1
36	703.687977847	703.696422153	3
36	703.687977847	703.696422153	1
36	704.022975837	704.031424163	3
36	704.35907382	704.36752618	3
36	704.853370854	704.861829146	2
36	710.599336378	710.607863622	2
36	710.845134904	710.853665096	2
36	711.979728096	711.988271904	3
36	712.310926109	712.319473891	3
36	720.078579503	720.087220497	4
36	720.078579503	720.087220497	2
36	720.329477997	720.338122003	4
36	720.45407725	720.46272275	4
36	720.45407725	720.46272275	2
36	720.704875745	720.713524255	4
36	727.084237468	727.092962532	2
36	730.213318694	730.222081306	4
36	738.666367975	738.675232025	3
36	739.001465965	739.010334035	3
36	741.85054887	741.85945113	4
36	756.848258883	756.857341117	2
36	756.848258883	756.857341117	1
36	757.345955897	757.355044103	2
36	759.927640407	759.936759593	1
36	760.128139204	760.137260796	1
36	760.328138004	760.337261996	1
36	760.528236803	760.537363197	1
36	769.21868466	769.22791534	2
36	770.712575697	770.721824303	1
36	775.441247325	775.450552675	1
36	778.059131617	778.068468383	3
36	780.731615582	780.740984418	3
36	780.731615582	780.740984418	1
36	781.066213575	781.075586425	3
36	781.066213575	781.075586425	1
36	781.39861158	781.40798842	3
36	781.731609582	781.740990418	3
36	782.385505659	782.394894341	1
36	791.59695039	791.60644961	1
36	792.400845566	792.410354434	3
36	798.744507504	798.754092496	1
36	809.514742882	809.524457118	2
36	809.759741412	809.769458588	4
36	809.887340647	809.897059353	4
36	813.073021533	813.082778467	3
36	813.073021533	813.082778467	1
36	813.40671953	813.41648047	3
36	813.40671953	813.41648047	1
36	813.740817526	813.750582474	3
36	813.740817526	813.750582474	1
36	814.073715528	814.083484472	3
36	814.407013529	814.416786471	3
36	822.802363156	822.812236844	1
36	827.521534841	827.531465159	1
36	830.667615964	830.677584036	1
36	832.89840258	832.90839742	4
36	832.89840258	832.90839742	2
36	833.148601078	833.158598922	4
36	833.148601078	833.158598922	2
36	833.148601078	833.158598922	1
36	833.399699572	833.409700428	4
36	833.650798065	833.660801935	2
36	834.387493645	834.397506355	2
36	834.387493645	834.397506355	1
36	834.889190635	834.899209365	2
36	841.932848373	841.942951627	2
36	841.932848373	841.942951627	1
36	842.433445369	842.443554631	2
36	842.433445369	842.443554631	1
36	842.934442363	842.944557637	2
36	846.085523456	846.095676544	3
36	846.085523456	846.095676544	1
36	846.419321454	846.429478546	3
36	846.419321454	846.429478546	1
36	846.75331945	846.76348055	3
36	846.75331945	846.76348055	1
36	847.087117447	847.097282553	3
36	847.087117447	847.097282553	1
36	847.420015449	847.430184551	3
36	847.756413431	847.766586569	3
36	853.439379333	853.449620667	2
36	853.439379333	853.449620667	1
36	857.128757197	857.139042803	3
36	857.465655175	857.475944825	3
36	859.725141618	859.735458382	3
36	860.060239608	860.070560392	3
36	860.060239608	860.070560392	1
36	860.398537578	860.408862422	3
36	860.482837072	860.493162928	4
36	860.482837072	860.493162928	1
36	865.89820458	865.90859542	3
36	865.89820458	865.90859542	2
36	895.024929818	895.035670182	4
36	895.024929818	895.035670182	2
36	895.14632909	895.15707091	4
36	897.087317444	897.098082556	3
36	897.087317444	897.098082556	2
36	897.254816439	897.265583561	3
36	914.274014323	914.284985677	3
36	914.274014323	914.284985677	2
36	920.975874112	920.986925888	2
36	920.975874112	920.986925888	1
36	921.478071098	921.489128902	2
36	921.478071098	921.489128902	1
36	921.979368091	921.990431909	2
36	949.657402021	949.668797979	4
36	949.657402021	949.668797979	2
36	949.657402021	949.668797979	1
36	949.908200517	949.919599483	4
36	949.908200517	949.919599483	2
36	949.908200517	949.919599483	1
36	950.158499015	950.169900985	4
36	950.158499015	950.169900985	2
36	950.158499015	950.169900985	1
36	950.408997512	950.420402488	4
36	950.408997512	950.420402488	2
36	950.408997512	950.420402488	1
36	950.659496009	950.670903991	4
36	950.659496009	950.670903991	2
36	950.908094517	950.919505483	4
36	959.596742385	959.608257615	3
36	959.596742385	959.608257615	1
36	959.769441349	959.780958651	3
36	959.769441349	959.780958651	2
36	959.769441349	959.780958651	1
36	959.936540346	959.948059654	3
36	959.936540346	959.948059654	2
36	959.936540346	959.948059654	1
36	960.104939336	960.116460664	3
36	960.104939336	960.116460664	2
36	960.271938334	960.283461666	3
36	960.271938334	960.283461666	2
36	960.437337341	960.448862659	3
36	960.437337341	960.448862659	2
36	960.605336333	960.616863667	3
36	969.108785312	969.120414688	3
36	969.108785312	969.120414688	2
36	972.945362293	972.957037707	3
36	973.115961269	973.127638731	2
36	973.28416026	973.29583974	3
36	989.751261457	989.763138543	4
36	989.751261457	989.763138543	2
36	989.99735998	990.00924002	4
36	997.628314194	997.640285806	3
36	998.437509339	998.449490661	4
37	355.066869586	355.071130414	1
37	365.689605849	365.693994151	4
37	365.689605849	365.693994151	2
37	365.940204346	365.944595654	4
37	366.226302629	366.230697371	3
37	366.226302629	366.230697371	1
37	366.560500624	366.564899376	3
37	374.18605487	374.19054513	3
37	374.520352864	374.524847136	3
37	377.955332254	377.959867746	4
37	377.955332254	377.959867746	2
37	378.206330748	378.210869252	4
37	378.206330748	378.210869252	3
37	378.206330748	378.210869252	2
37	378.456429248	378.460970752	4
37	386.691379838	386.696020162	2
37	387.19267683	387.19732317	2
37	388.223570645	388.228229355	2
37	388.223570645	388.228229355	1
37	388.724867637	388.729532363	2
37	388.724867637	388.729532363	1
37	389.225864631	389.230535369	2
37	395.236428567	395.241171433	2
37	397.194416819	397.199183181	3
37	397.194416819	397.199183181	1
37	397.528514815	397.533285185	3
37	397.863612804	397.868387196	3
37	401.24419252	401.24900748	2
37	402.55918463	402.56401537	3
37	406.901558576	406.906441424	3
37	407.562454611	407.567345389	3
37	408.191350837	408.196249163	3
37	408.737247562	408.742152438	2
37	413.235020575	413.239979425	1
37	413.733417585	413.738382415	2
37	417.908792532	417.913807468	3
37	418.908186536	418.913213464	3
37	418.908186536	418.913213464	1
37	419.242784528	419.247815472	3
37	419.576882524	419.581917476	3
37	423.523058846	423.528141154	3
37	423.523058846	423.528141154	1
37	423.857556839	423.862643161	3
37	423.857556839	423.862643161	1
37	424.52405284	424.52914716	3
37	424.858850832	424.863949168	3
37	427.590234443	427.595365557	1
37	427.790433242	427.795566758	1
37	428.51242891	428.51757109	3
37	428.593328425	428.598471575	4
37	428.985926069	428.991073931	4
37	429.069225569	429.074374431	3
37	429.069225569	429.074374431	2
37	429.235924569	429.241075431	3
37	429.235924569	429.241075431	2
37	429.402923567	429.408076433	3
37	429.402923567	429.408076433	2
37	429.569922565	429.575077435	3
37	430.74411552	430.74928448	2
37	430.74411552	430.74928448	1
37	431.244512517	431.249687483	2
37	431.244512517	431.249687483	1
37	431.745509511	431.750690489	2
37	431.745509511	431.750690489	1
37	432.247106502	432.252293498	2
37	433.173600943	433.178799057	3
37	433.507798938	433.513001062	3
37	435.163589003	435.168810997	3
37	435.498286995	435.503513005	3
37	437.217076682	437.222323318	3
37	437.902572569	437.907827431	3
37	437.902572569	437.907827431	1
37	438.162471009	438.167728991	3
37	438.162471009	438.167728991	1
37	438.237270561	438.242529439	3
37	438.496869003	438.502130997	3
37	438.496869003	438.502130997	1
37	438.570968558	438.576231442	3
37	438.830966998	438.836233002	3
37	438.830966998	438.836233002	1
37	439.165364992	439.170635008	3
37	439.165364992	439.170635008	1
37	439.498662992	439.503937008	3
37	439.832960986	439.838239014	3
37	440.496057008	440.501342992	3
37	444.468433173	444.473766827	4
37	445.116029288	445.121370712	1
37	445.238428553	445.243771447	2
37	449.991900032	449.997299968	4
37	451.199692786	451.205107214	3
37	455.241768533	455.247231467	2
37	456.428061415	456.433538585	1
37	460.260938418	460.266461582	3
37	460.993534022	460.999065978	4
37	461.242032531	461.247567469	4
37	461.242032531	461.247567469	2
37	461.242032531	461.247567469	1
37	461.491431035	461.496968965	4
37	461.491431035	461.496968965	2
37	461.741929532	461.747470468	4
37	461.741929532	461.747470468	2
37	461.993028025	461.998571975	4
37	462.142327129	462.147872871	1
37	464.486613064	464.492186936	4
37	464.738011555	464.743588445	2
37	468.841886932	468.847513068	1
37	470.240178542	470.245821458	3
37	470.574076539	470.579723461	3
37	474.070155562	474.075844438	2
37	477.743033525	477.748766475	2
37	477.743033525	477.748766475	1
37	478.245730508	478.251469492	2
37	478.245730508	478.251469492	1
37	478.745027513	478.750772487	2
37	483.241400534	483.247199466	2
37	483.241400534	483.247199466	1
37	483.743097524	483.748902476	2
37	484.924990433	484.930809567	3
37	486.748379492	486.754220508	2
37	487.744873513	487.750726487	2
37	487.744873513	487.750726487	1
37	488.245670508	488.251529492	2
37	488.74536751	488.75123249	2
37	490.761855411	490.767744589	2
37	493.941236335	493.947163665	3
37	494.275534329	494.281465671	3
37	496.931218395	496.937181605	3
37	501.909088527	501.915111473	3
37	503.605078351	503.611121649	3
37	503.605078351	503.611121649	1
37	509.291844231	509.297955769	2
37	510.24523851	510.25136149	4
37	510.738435551	510.744564449	4
37	510.738435551	510.744564449	2
37	510.738435551	510.744564449	1
37	510.988934048	510.995065952	4
37	510.988934048	510.995065952	2
37	510.988934048	510.995065952	1
37	511.239132547	511.245267453	4
37	511.239132547	511.245267453	2
37	511.239132547	511.245267453	1
37	511.489431045	511.495568955	4
37	511.489431045	511.495568955	2
37	511.739529544	511.745670456	4
37	511.739529544	511.745670456	2
37	511.990428039	511.996571961	4
37	513.260020421	513.266179579	3
37	513.260020421	513.266179579	1
37	513.799417185	513.805582815	2
37	514.047115699	514.053284301	4
37	514.047115699	514.053284301	2
37	514.299014187	514.305185813	4
37	514.549812683	514.555987317	3
37	514.682311888	514.688488112	1
37	514.882610686	514.888789314	1
37	515.761605412	515.767794588	2
37	516.506400943	516.512599057	4
37	516.506400943	516.512599057	2
37	516.757199438	516.763400562	4
37	516.757199438	516.763400562	2
37	516.757199438	516.763400562	1
37	517.007097939	517.013302061	4
37	517.258096433	517.264303567	2
37	517.801193174	517.807406826	2
37	521.501670971	521.507929029	4
37	521.501670971	521.507929029	2
37	521.501670971	521.507929029	1
37	521.749769483	521.756030517	4
37	521.749769483	521.756030517	2
37	522.000367979	522.006632021	4
37	522.000367979	522.006632021	2
37	522.251166474	522.257433526	4
37	523.790557238	523.796842762	2
37	523.790557238	523.796842762	1
37	525.004149956	525.010450044	4
37	525.004149956	525.010450044	2
37	525.256448442	525.262751558	4
37	526.501440972	526.507759028	4
37	526.995738007	527.002061993	2
37	530.491917029	530.498282971	4
37	530.491917029	530.498282971	2
37	530.491917029	530.498282971	1
37	530.74341552	530.74978448	4
37	530.995014011	531.001385989	2
37	531.986108064	531.992491936	4
37	531.986108064	531.992491936	2
37	532.236906559	532.243293441	4
37	532.236906559	532.243293441	2
37	532.487505056	532.493894944	4
37	532.767703375	532.774096625	2
37	533.271500352	533.277899648	4
37	533.734597573	533.741002427	4
37	533.734597573	533.741002427	2
37	533.734597573	533.741002427	1
37	533.984796072	533.991203928	4
37	533.984796072	533.991203928	2
37	533.984796072	533.991203928	1
37	534.234694573	534.241105427	4
37	534.234694573	534.241105427	2
37	534.234694573	534.241105427	1
37	534.48509307	534.49150693	4
37	534.48509307	534.49150693	2
37	534.48509307	534.49150693	1
37	534.736491562	534.742908438	4
37	534.736491562	534.742908438	2
37	534.736491562	534.742908438	1
37	534.986290063	534.992709937	4
37	534.986290063	534.992709937	2
37	534.986290063	534.992709937	1
37	535.237288557	535.243711443	4
37	535.237288557	535.243711443	2
37	535.486887059	535.493312941	4
37	535.486887059	535.493312941	2
37	535.656186044	535.662613956	3
37	535.656186044	535.662613956	2
37	535.736985559	535.743414441	4
37	539.692661825	539.699138175	3
37	539.774061336	539.780538664	4
37	543.526038824	543.532561176	4
37	543.526038824	543.532561176	2
37	545.295828205	545.302371795	2
37	546.306822139	546.313377861	1
37	547.3133161	547.3198839	3
37	547.3133161	547.3198839	1
37	547.512114908	547.518685092	4
37	547.647614095	547.654185905	3
37	547.980812095	547.987387905	3
37	550.277498315	550.284101685	4
37	550.277498315	550.284101685	2
37	550.531096794	550.537703206	4
37	550.782195287	550.788804713	2
37	555.266068384	555.272731616	2
37	555.765265388	555.771934612	1
37	555.922464445	555.929135555	2
37	555.922464445	555.929135555	1
37	556.088963446	556.095636554	3
37	556.088963446	556.095636554	2
37	556.260662416	556.267337584	3
37	556.260662416	556.267337584	2
37	556.260662416	556.267337584	1
37	556.422361446	556.429038554	2
37	556.592660424	556.599339576	3
37	556.592660424	556.599339576	1
37	556.926558421	556.933241579	3
37	557.05835763	557.06504237	4
37	557.261256412	557.267943588	3
37	557.596554401	557.603245599	2
37	558.776447321	558.783152679	2
37	559.941740329	559.948459671	3
37	560.274438333	560.281161667	3
37	560.274438333	560.281161667	2
37	560.274438333	560.281161667	1
37	560.775335328	560.782064672	2
37	561.62503023	561.63176977	3
37	562.761723409	562.768476591	4
37	563.798817187	563.805582813	4
37	564.047615694	564.054384306	4
37	567.299596182	567.306403818	3
