t	min m/z	max m/z	charge
22	449.246404505	449.251795495	2
22	449.910100523	449.915499477	3
22	451.012493909	451.017906091	4
22	451.012493909	451.017906091	2
22	451.2638924	451.2693076	4
22	451.899588586	451.905011414	3
22	454.247774497	454.253225503	3
22	455.225168633	455.230631367	4
22	457.56065462	457.56614538	3
22	460.258238434	460.263761566	3
22	461.241932532	461.247467468	3
22	461.241932532	461.247467468	1
22	461.576630524	461.582169476	3
22	461.911128517	461.916671483	3
22	462.142827126	462.148372874	1
22	464.245214512	464.250785488	1
22	469.226884622	469.232515378	3
22	469.561982611	469.567617389	3
22	474.065355591	474.071044409	3
22	474.065355591	474.071044409	2
22	474.234854574	474.240545426	3
22	475.614946293	475.620653707	3
22	477.262236409	477.267963591	3
22	477.262236409	477.267963591	1
22	479.30382416	479.30957584	3
22	480.591916431	480.597683569	3
22	480.591916431	480.597683569	1
22	480.781515294	480.787284706	2
22	481.281412294	481.287187706	2
22	481.281412294	481.287187706	1
22	483.268200373	483.273999627	3
22	484.531992791	484.537807209	3
22	486.596680402	486.602519598	3
22	486.596680402	486.602519598	1
22	486.930778398	486.936621602	3
22	486.930778398	486.936621602	1
22	487.264676394	487.270523606	3
22	487.598474392	487.604325608	3
22	488.240670538	488.246529462	2
22	489.274464336	489.280335664	3
22	489.608962329	489.614837671	3
22	491.963348202	491.969251798	3
22	492.258946429	492.264853571	3
22	492.595744408	492.601655592	3
22	494.965230191	494.971169809	3
22	494.965230191	494.971169809	1
22	495.299028188	495.304971812	3
22	495.634226177	495.640173823	3
22	498.256810441	498.262789559	3
22	498.256810441	498.262789559	1
22	498.592508427	498.598491573	3
22	498.592508427	498.598491573	1
22	498.926906421	498.932893579	3
22	499.260804417	499.266795583	3
22	504.267874375	504.273925625	4
22	508.783147283	508.789252717	1
22	509.03864575	509.04475425	4
22	511.767729375	511.773870625	4
22	512.019627864	512.025772136	2
22	512.27362634	512.27977366	4
22	512.74352352	512.74967648	2
22	512.74352352	512.74967648	1
22	513.244120517	513.250279483	2
22	515.277808315	515.283991685	3
22	515.61190631	515.61809369	1
22	516.276502322	516.282697678	3
22	516.612600306	516.618799694	3
22	517.471795151	517.478004849	1
22	518.287490256	518.293709744	2
22	518.478189112	518.484410888	4
22	518.635788167	518.642011833	3
22	518.789787243	518.796012757	2
22	520.618676269	520.624923731	3
22	520.618676269	520.624923731	1
22	522.263366401	522.269633599	1
22	528.279630303	528.285969697	1
22	529.771321353	529.777678647	2
22	533.262600405	533.268999595	3
22	536.51178091	536.51821909	4
22	536.51178091	536.51821909	2
22	536.51178091	536.51821909	1
22	536.761079414	536.767520586	4
22	536.761079414	536.767520586	2
22	536.761079414	536.767520586	1
22	537.012077908	537.018522092	4
22	537.012077908	537.018522092	2
22	537.012077908	537.018522092	1
22	537.262876403	537.269323597	4
22	537.262876403	537.269323597	2
22	537.5134749	537.5199251	4
22	537.5134749	537.5199251	2
22	537.764173396	537.770626604	4
22	542.289446244	542.295953756	3
22	542.289446244	542.295953756	1
22	542.62334424	542.62985576	3
22	542.62334424	542.62985576	2
22	542.959742222	542.966257778	3
22	543.123241241	543.129758759	2
22	546.637620155	546.644179845	3
22	547.312516105	547.319083895	3
22	547.312516105	547.319083895	1
22	547.509614923	547.516185077	4
22	547.647314096	547.653885904	3
22	547.647314096	547.653885904	1
22	547.981012094	547.987587906	3
22	547.981012094	547.987587906	1
22	548.316010084	548.322589916	3
22	548.647408096	548.653991904	3
22	549.614602293	549.621197707	3
22	554.132075188	554.138724812	1
22	555.916964478	555.923635522	3
22	556.249762481	556.256437519	3
22	556.645260108	556.651939892	3
22	556.645260108	556.651939892	1
22	556.979358104	556.986041896	3
22	557.312256106	557.318943894	3
22	557.647154097	557.653845903	4
22	559.924340434	559.931059566	3
22	559.965640186	559.972359814	3
22	562.293726217	562.300473783	1
22	563.2966202	563.3033798	2
22	563.2966202	563.3033798	1
22	563.799717181	563.806482819	4
22	563.799717181	563.806482819	2
22	564.052115667	564.058884333	4
22	564.302214166	564.308985834	3
22	564.302214166	564.308985834	1
22	564.634812171	564.641587829	3
22	564.968110171	564.974889829	3
22	567.611994308	567.618805692	3
22	567.946892298	567.953707702	3
22	568.282290286	568.289109714	1
22	568.68158789	568.68841211	1
22	572.309366123	572.316233877	4
22	572.309366123	572.316233877	2
22	572.561164612	572.568035388	4
22	572.561164612	572.568035388	2
22	572.610664315	572.617535685	3
22	572.811263112	572.818136888	4
22	575.772945342	575.779854658	4
22	575.772945342	575.779854658	2
22	575.772945342	575.779854658	1
22	576.023743837	576.030656163	4
22	576.023743837	576.030656163	2
22	576.023743837	576.030656163	1
22	576.274142334	576.281057666	4
22	576.274142334	576.281057666	2
22	576.274142334	576.281057666	1
22	576.523640837	576.530559163	4
22	576.775439327	576.782360673	4
22	576.775439327	576.782360673	2
22	577.029437803	577.036362197	4
22	577.601234372	577.608165628	3
22	580.663415999	580.670384001	3
22	582.264106394	582.271093606	3
22	582.42480543	582.43179457	2
22	582.59810439	582.60509561	3
22	584.283394279	584.290405721	2
22	586.773779336	586.780820664	2
22	586.773779336	586.780820664	1
22	587.275676325	587.282723675	2
22	589.031765788	589.038834212	4
22	592.05144767	592.05855233	2
22	592.296246201	592.303353799	4
22	592.550444676	592.557555324	2
22	593.980736094	593.987863906	3
22	593.980736094	593.987863906	1
22	594.31473409	594.32186591	3
22	594.649132084	594.656267916	3
22	596.244422512	596.251577488	1
22	596.847218895	596.854381105	1
22	599.293304219	599.300495781	4
22	599.293304219	599.300495781	2
22	599.293304219	599.300495781	1
22	599.540902733	599.548097267	4
22	599.540902733	599.548097267	2
22	599.540902733	599.548097267	1
22	599.792301225	599.799498775	4
22	599.792301225	599.799498775	2
22	600.040899733	600.048100267	4
22	600.040899733	600.048100267	2
22	600.293398218	600.300601782	4
22	602.551784668	602.559015332	4
22	606.313562097	606.320837903	3
22	606.64806009	606.65533991	3
22	612.310426115	612.317773885	3
22	612.310426115	612.317773885	1
22	612.645024108	612.652375892	3
22	612.977722112	612.985077888	3
22	613.31472009	613.32207991	2
22	615.307608132	615.314991868	2
22	615.307608132	615.314991868	1
22	615.470207157	615.477592843	3
22	615.470207157	615.477592843	2
22	615.63800615	615.64539385	3
22	615.63800615	615.64539385	2
22	615.806105141	615.813494859	3
22	615.806105141	615.813494859	2
22	615.97300414	615.98039586	3
22	617.299896178	617.307303822	1
22	618.301990166	618.309409834	3
22	620.325778023	620.333221977	4
22	620.325778023	620.333221977	2
22	620.574176533	620.581623467	4
22	625.073349537	625.080850463	2
22	625.319248062	625.326751938	4
22	628.012431903	628.019968097	3
22	628.347129895	628.354670105	3
22	632.812003105	632.819596895	3
22	632.976602118	632.984197882	2
22	633.143701115	633.151298885	3
22	638.283270277	638.290929723	2
22	638.781267289	638.788932711	2
22	643.099941377	643.107658623	4
22	643.099941377	643.107658623	2
22	643.099941377	643.107658623	1
22	643.350539874	643.358260126	4
22	643.350539874	643.358260126	2
22	643.600838372	643.608561628	4
22	643.600838372	643.608561628	2
22	643.600838372	643.608561628	1
22	643.851336869	643.859063131	4
22	643.851336869	643.859063131	3
22	644.100635373	644.108364627	4
22	644.100635373	644.108364627	2
22	644.348933883	644.356666117	4
22	644.992430022	645.000169978	3
22	646.411621507	646.419378493	3
22	646.521620847	646.529379153	3
22	646.633720174	646.641479826	3
22	647.094017413	647.101782587	4
22	647.491315029	647.499084971	3
22	647.491315029	647.499084971	2
22	647.491315029	647.499084971	1
22	647.658414026	647.666185974	3
22	647.658414026	647.666185974	2
22	647.658414026	647.666185974	1
22	647.825413024	647.833186976	3
22	647.825413024	647.833186976	2
22	647.825413024	647.833186976	1
22	647.991812026	647.999587974	3
22	647.991812026	647.999587974	2
22	648.158511026	648.166288974	3
22	648.158511026	648.166288974	2
22	648.325910021	648.333689979	3
22	648.325910021	648.333689979	2
22	648.493409016	648.501190984	3
22	649.172904939	649.180695061	4
22	649.172904939	649.180695061	2
22	649.172904939	649.180695061	1
22	649.299704178	649.307495822	4
22	649.299704178	649.307495822	2
22	649.425403424	649.433196576	4
22	649.425403424	649.433196576	2
22	649.550402674	649.558197326	4
22	649.550402674	649.558197326	2
22	649.675401924	649.683198076	4
22	649.675401924	649.683198076	2
22	649.800701172	649.808498828	4
22	649.925700422	649.933499578	4
22	651.921888445	651.929711555	4
22	652.046287699	652.054112301	4
22	652.576184519	652.584015481	4
22	652.576184519	652.584015481	2
22	652.827583011	652.835416989	4
22	652.827583011	652.835416989	2
22	653.078081508	653.085918492	4
22	659.681741886	659.689658114	3
22	660.015539883	660.023460117	3
22	660.015539883	660.023460117	1
22	660.349137881	660.357062119	3
22	662.624224231	662.632175769	3
22	662.624224231	662.632175769	2
22	662.78932324	662.79727676	3
22	662.78932324	662.79727676	2
22	662.956422238	662.964377762	3
22	662.956422238	662.964377762	2
22	663.124121231	663.132078769	3
22	665.992204023	666.000195977	3
22	666.325802021	666.333797979	3
22	666.325802021	666.333797979	1
22	667.655594042	667.663605958	3
22	667.990592032	667.998607968	3
22	671.988368046	671.996431954	3
22	672.32256604	672.33063396	3
22	676.330241994	676.338358006	3
22	676.330241994	676.338358006	2
22	677.319436059	677.327563941	3
22	692.3791457	692.3874543	1
22	692.717843668	692.726156332	3
22	693.052341661	693.060658339	4
22	693.052341661	693.060658339	3
22	693.29914018	693.30745982	2
22	693.29914018	693.30745982	1
22	693.803137156	693.811462844	2
22	694.84243092	694.85076908	4
22	694.84243092	694.85076908	2
22	694.84243092	694.85076908	1
22	695.092629419	695.100970581	4
22	695.092629419	695.100970581	2
22	695.340627931	695.348972069	4
22	695.340627931	695.348972069	2
22	695.593426414	695.601773586	4
22	696.659620017	696.667979983	3
22	696.659620017	696.667979983	2
22	696.659620017	696.667979983	1
22	696.825319023	696.833680977	3
22	696.825319023	696.833680977	2
22	696.993118016	697.001481984	3
22	696.993118016	697.001481984	2
22	697.160017015	697.168382985	3
22	697.160017015	697.168382985	2
22	697.326416016	697.334783984	3
22	697.326416016	697.334783984	1
22	698.079411498	698.087788502	4
22	698.201110768	698.209489232	2
22	698.330709991	698.339090009	2
22	698.457209232	698.465590768	4
22	704.02417583	704.03262417	3
22	704.02417583	704.03262417	1
22	704.358573823	704.367026177	3
22	704.693471814	704.701928186	3
22	705.808865121	705.817334879	2
22	709.471943143	709.480456857	2
22	709.60234236	709.61085764	4
22	709.60234236	709.61085764	2
22	709.728341604	709.736858396	4
22	709.728341604	709.736858396	2
22	709.852740858	709.861259142	4
22	709.852740858	709.861259142	2
22	709.977640109	709.986159891	4
22	710.350437872	710.358962128	2
22	710.596036398	710.604563602	4
22	710.596036398	710.604563602	1
22	710.849334878	710.857865122	4
22	710.849334878	710.857865122	2
22	711.34733189	711.35586811	4
22	711.833828971	711.842371029	2
22	711.999727976	712.008272024	3
22	712.163226995	712.171773005	3
22	715.347807887	715.356392113	3
22	715.683005876	715.691594124	3
22	721.336471955	721.345128045	4
22	721.336471955	721.345128045	2
22	721.336471955	721.345128045	1
22	721.837868947	721.846531053	2
22	722.337865947	722.346534053	1
22	723.964156189	723.972843811	4
22	724.086455455	724.095144545	4
22	724.086455455	724.095144545	2
22	724.086455455	724.095144545	1
22	724.211154707	724.219845293	4
22	724.335953958	724.344646042	4
22	724.335953958	724.344646042	2
22	724.460453211	724.469146789	2
22	724.585052464	724.593747536	4
22	724.585052464	724.593747536	2
22	724.839550937	724.848249063	4
22	726.834938964	726.843661036	4
22	726.834938964	726.843661036	2
22	726.834938964	726.843661036	1
22	726.887538649	726.896261351	1
22	726.962538199	726.971261801	4
22	726.962538199	726.971261801	2
22	726.962538199	726.971261801	1
22	727.087137451	727.095862549	4
22	727.087137451	727.095862549	2
22	727.212636698	727.221363302	4
22	727.212636698	727.221363302	2
22	727.336935952	727.345664048	4
22	727.336935952	727.345664048	2
22	727.462535199	727.471264801	4
22	727.462535199	727.471264801	2
22	727.586934452	727.595665548	4
22	727.7122337	727.7209663	4
22	729.39062363	729.39937637	2
22	729.39062363	729.39937637	1
22	729.891420625	729.900179375	2
22	735.888284644	735.897115356	2
22	737.347975886	737.356824114	1
22	738.10057137	738.10942863	4
22	738.668667961	738.677532039	3
22	738.668667961	738.677532039	1
22	739.003065955	739.011934045	3
22	739.33716395	739.34603605	3
22	740.954254248	740.963145752	2
22	740.954254248	740.963145752	1
22	741.455351241	741.464248759	2
22	741.770949348	741.779850652	1
22	745.054629645	745.063570355	2
22	745.054629645	745.063570355	1
22	745.312828096	745.321771904	1
22	745.557726627	745.566673373	4
22	745.557726627	745.566673373	2
22	745.557726627	745.566673373	1
22	745.808625121	745.817574879	4
22	745.808625121	745.817574879	2
22	746.057523628	746.066476372	2
22	747.329215998	747.338184002	1
22	750.356497834	750.365502166	4
22	750.356497834	750.365502166	2
22	750.356497834	750.365502166	1
22	750.480097092	750.489102908	4
22	750.606496334	750.615503666	4
22	750.857694827	750.866705173	2
22	756.192262819	756.201337181	3
22	767.362595797	767.371804203	3
22	767.362595797	767.371804203	1
22	767.696793792	767.706006208	3
22	767.696793792	767.706006208	1
22	768.030691788	768.039908212	3
22	768.030691788	768.039908212	1
22	768.36538978	768.37461022	3
22	771.925068422	771.934331578	2
22	771.925068422	771.934331578	1
22	772.427165409	772.436434591	2
22	772.427165409	772.436434591	1
22	772.927462407	772.936737593	2
22	776.788439241	776.797760759	1
22	776.988938038	776.998261962	1
22	785.040489729	785.049910271	3
22	785.040489729	785.049910271	2
22	785.204588744	785.214011256	3
22	785.204588744	785.214011256	2
22	785.372887734	785.382312266	3
22	789.913860488	789.923339512	2
22	794.947530286	794.957069714	1
22	795.146129095	795.155670905	1
22	797.94691229	797.95648771	1
22	802.20858672	802.21821328	3
22	802.20858672	802.21821328	2
22	802.20858672	802.21821328	1
22	802.37678571	802.38641429	3
22	802.37678571	802.38641429	2
22	802.37678571	802.38641429	1
22	802.544184706	802.553815294	3
22	802.544184706	802.553815294	2
22	802.711683701	802.721316299	3
22	802.711683701	802.721316299	2
22	802.877382707	802.887017293	3
22	802.877382707	802.887017293	2
22	803.045381699	803.055018301	3
22	804.390673627	804.400326373	3
22	804.726571612	804.736228388	3
22	811.542230717	811.551969283	3
22	811.699929771	811.709670229	3
22	811.872928733	811.882671267	3
22	811.872928733	811.882671267	2
22	812.932122378	812.941877622	2
22	812.932122378	812.941877622	1
22	813.433119372	813.442880628	2
22	813.433119372	813.442880628	1
22	813.934816362	813.944583638	2
22	813.934816362	813.944583638	1
22	814.435513358	814.445286642	2
22	820.467277167	820.477122833	2
22	827.383535669	827.393464331	1
22	828.387929643	828.397870357	1
22	829.274224325	829.284175675	4
22	829.529522793	829.539477207	4
22	829.529522793	829.539477207	1
22	830.956914229	830.966885771	1
22	831.240812525	831.250787475	1
22	831.38331167	831.39328833	1
22	836.390781625	836.400818375	1
22	837.733773567	837.743826433	2
22	839.438063341	839.448136659	2
22	839.438063341	839.448136659	1
22	839.940060329	839.950139671	2
22	839.940060329	839.950139671	1
22	840.440157329	840.450242671	2
22	844.664531982	844.674668018	1
22	846.433121371	846.443278629	2
22	846.433121371	846.443278629	1
22	846.934518362	846.944681638	2
22	846.934518362	846.944681638	1
22	847.436015353	847.446184647	2
22	854.947670283	854.957929717	2
22	857.131357181	857.141642819	3
22	860.415937473	860.426262527	1
22	862.396025593	862.406374407	1
22	865.234108564	865.244491436	3
22	865.234108564	865.244491436	2
22	865.234108564	865.244491436	1
22	865.399307573	865.409692427	3
22	865.399307573	865.409692427	2
22	865.399307573	865.409692427	1
22	865.567006567	865.577393433	3
22	865.567006567	865.577393433	2
22	865.567006567	865.577393433	1
22	865.733605567	865.743994433	3
22	865.733605567	865.743994433	2
22	865.900204568	865.910595432	3
22	865.900204568	865.910595432	2
22	866.067603563	866.077996437	3
22	866.067603563	866.077996437	2
22	866.233602567	866.243997433	3
22	868.727987601	868.738412399	3
22	868.727987601	868.738412399	2
22	868.727987601	868.738412399	1
22	868.894186604	868.904613396	3
22	868.894186604	868.904613396	2
22	868.894186604	868.904613396	1
22	869.060485606	869.070914394	3
22	869.060485606	869.070914394	2
22	869.060485606	869.070914394	1
22	869.2280846	869.2385154	3
22	869.2280846	869.2385154	2
22	869.2280846	869.2385154	1
22	869.395083598	869.405516402	3
22	869.395083598	869.405516402	2
22	869.561782598	869.572217402	3
22	869.561782598	869.572217402	2
22	869.729081594	869.739518406	3
22	869.729081594	869.739518406	2
22	869.896980587	869.907419413	3
22	872.063967585	872.074432415	3
22	872.063967585	872.074432415	2
22	872.063967585	872.074432415	1
22	872.233366568	872.243833432	3
22	872.398365578	872.408834422	3
22	872.564364582	872.574835418	2
22	872.729463592	872.739936408	3
22	874.840250927	874.850749073	2
22	874.840250927	874.850749073	1
22	875.344547901	875.355052099	2
22	894.707331724	894.718068276	3
22	908.966546168	908.977453832	2
22	908.966546168	908.977453832	1
22	909.468643155	909.479556845	2
22	919.095785392	919.106814608	3
22	919.095785392	919.106814608	1
22	919.433983363	919.445016637	3
22	919.433983363	919.445016637	1
22	919.764581379	919.775618621	3
22	920.102079354	920.113120646	3
22	926.450541263	926.461658737	3
22	937.936372348	937.947627652	2
22	937.936372348	937.947627652	1
22	939.940360324	939.951639676	2
22	940.936154349	940.947445651	2
22	945.638226137	945.649573863	2
22	945.638226137	945.649573863	1
22	945.801625156	945.812974844	3
22	945.801625156	945.812974844	2
22	945.953624244	945.964975756	2
22	946.13932313	946.15067687	2
22	946.300322164	946.311677836	3
22	960.442837308	960.454362692	1
22	965.112809288	965.124390712	3
22	965.112809288	965.124390712	2
22	965.112809288	965.124390712	1
22	965.280008285	965.291591715	3
22	965.280008285	965.291591715	2
22	965.446007289	965.457592711	3
22	965.446007289	965.457592711	2
22	965.446007289	965.457592711	1
22	965.612306291	965.623893709	3
22	965.612306291	965.623893709	2
22	965.781205278	965.792794722	3
22	965.947304281	965.958895719	2
22	966.112703289	966.124296711	3
22	966.994198	967.005802	2
22	966.994198	967.005802	1
22	967.490095025	967.501704975	2
22	968.77918729	968.79081271	3
22	968.77918729	968.79081271	2
22	968.77918729	968.79081271	1
22	968.947786278	968.959413722	3
22	968.947786278	968.959413722	2
22	968.947786278	968.959413722	1
22	969.114885276	969.126514724	3
22	969.114885276	969.126514724	2
22	969.114885276	969.126514724	1
22	969.280984279	969.292615721	3
22	969.280984279	969.292615721	2
22	969.280984279	969.292615721	1
22	969.447783278	969.459416722	3
22	969.447783278	969.459416722	2
22	969.447783278	969.459416722	1
22	969.614282279	969.625917721	3
22	969.614282279	969.625917721	2
22	969.781381277	969.793018723	3
22	969.781381277	969.793018723	2
22	969.948080277	969.959719723	3
22	969.948080277	969.959719723	2
22	970.115679271	970.127320729	3
22	985.439487328	985.451312672	3
22	985.439487328	985.451312672	2
22	985.439487328	985.451312672	1
22	985.60738632	985.61921368	3
22	985.60738632	985.61921368	2
22	985.60738632	985.61921368	1
22	985.774485318	985.786314682	3
22	985.774485318	985.786314682	2
22	985.937084342	985.948915658	3
22	985.937084342	985.948915658	2
22	986.10908331	986.12091669	3
22	986.10908331	986.12091669	2
22	986.273482324	986.285317676	3
23	355.067469582	355.071730418	1
23	365.706405748	365.710794252	4
23	365.706405748	365.710794252	2
23	365.956604247	365.960995753	4
23	369.696681807	369.701118193	4
23	369.696681807	369.701118193	2
23	369.947080304	369.951519696	4
23	369.947080304	369.951519696	2
23	370.198078798	370.202521202	4
23	378.539728748	378.544271252	3
23	380.46601719	380.47058281	2
23	381.70610975	381.71069025	4
23	381.70610975	381.71069025	2
23	381.873008748	381.877591252	3
23	381.956808245	381.961391755	4
23	382.208306736	382.212893264	3
23	384.204594759	384.209205241	4
23	385.210588723	385.215211277	1
23	386.211782715	386.216417285	4
23	386.211782715	386.216417285	2
23	386.464481199	386.469118801	4
23	386.540080746	386.544719254	3
23	387.460375224	387.465024776	4
23	387.460375224	387.465024776	2
23	387.712573711	387.717226289	4
23	388.223670644	388.228329356	2
23	388.223670644	388.228329356	1
23	388.724967636	388.729632364	2
23	388.724967636	388.729632364	1
23	389.226464627	389.231135373	2
23	389.226464627	389.231135373	1
23	389.727961618	389.732638382	2
23	390.966654186	390.971345814	4
23	395.23762856	395.24237144	2
23	395.697225802	395.701974198	4
23	399.589402449	399.594197551	3
23	399.736901564	399.741698436	4
23	399.736901564	399.741698436	2
23	399.98760006	399.99239994	4
23	399.98760006	399.99239994	2
23	400.199998786	400.204801214	4
23	400.199998786	400.204801214	2
23	400.238098557	400.242901443	4
23	400.450297284	400.455102716	4
23	400.912094513	400.916905487	3
23	406.533760783	406.538639217	3
23	408.564348599	408.569251401	3
23	411.540230744	411.545169256	3
23	411.874628737	411.879571263	3
23	423.480259103	423.485340897	4
23	423.730157604	423.735242396	2
23	426.231742594	426.236857406	3
23	426.40074158	426.40585842	3
23	429.069325569	429.074474431	3
23	429.069325569	429.074474431	1
23	429.235524571	429.240675429	3
23	429.235524571	429.240675429	2
23	429.235524571	429.240675429	1
23	429.401423576	429.406576424	3
23	429.401423576	429.406576424	2
23	429.568022576	429.573177424	3
23	429.568022576	429.573177424	2
23	429.735221573	429.740378427	3
23	429.735221573	429.740378427	2
23	429.902020572	429.907179428	3
23	431.399711586	431.404888414	3
23	431.399711586	431.404888414	2
23	431.399711586	431.404888414	1
23	431.734209579	431.739390421	3
23	431.900108584	431.905291416	2
23	432.067207581	432.072392419	3
23	445.116329286	445.121670714	1
23	448.246010508	448.251389492	2
23	448.246010508	448.251389492	1
23	448.74560751	448.75099249	2
23	448.74560751	448.75099249	1
23	449.246704504	449.252095496	2
23	449.990300042	449.995699958	4
23	449.990300042	449.995699958	2
23	450.242098531	450.247501469	4
23	451.012393909	451.017806091	4
23	451.012393909	451.017806091	2
23	451.227992616	451.233407384	1
23	451.264192399	451.269607601	4
23	451.264192399	451.269607601	2
23	451.514090899	451.519509101	4
23	454.246674504	454.252125496	3
23	455.225468631	455.230931369	4
23	456.243062525	456.248537475	1
23	457.248756491	457.254243509	1
23	457.557954636	457.563445364	3
23	458.251150477	458.256649523	1
23	459.256444445	459.261955555	1
23	460.259738425	460.265261575	3
23	460.59393642	460.59946358	3
23	461.24223253	461.24776747	3
23	461.577030521	461.582569479	3
23	462.143027125	462.148572875	1
23	464.245814508	464.251385492	2
23	464.245814508	464.251385492	1
23	464.745411511	464.750988489	1
23	465.251408475	465.256991525	4
23	469.227584618	469.233215382	3
23	469.562282609	469.567917391	3
23	474.068355573	474.074044427	3
23	474.068355573	474.074044427	2
23	474.234954573	474.240645427	3
23	474.299654185	474.305345815	1
23	479.303024165	479.308775835	3
23	480.591616433	480.597383567	3
23	480.781415294	480.787184706	2
23	481.281412294	481.287187706	2
23	482.598904389	482.604695611	1
23	483.264200397	483.269999603	3
23	483.745297511	483.751102489	4
23	483.745297511	483.751102489	2
23	483.993896019	483.999703981	4
23	485.258588431	485.264411569	1
23	486.262482408	486.268317592	3
23	486.262482408	486.268317592	1
23	486.595880407	486.601719593	3
23	486.595880407	486.601719593	1
23	486.929878403	486.935721597	3
23	486.929878403	486.935721597	1
23	487.2637764	487.2696236	3
23	487.597674396	487.603525604	3
23	488.24037054	488.24622946	2
23	489.273964339	489.279835661	3
23	491.919648464	491.925551536	3
23	491.961748212	491.967651788	3
23	492.256746442	492.262653558	3
23	492.593944419	492.599855581	3
23	492.761943411	492.767856589	2
23	492.928842409	492.934757591	3
23	494.636732162	494.642667838	3
23	494.636732162	494.642667838	1
23	494.968330172	494.974269828	3
23	494.968330172	494.974269828	1
23	495.302228169	495.308171831	3
23	495.637226159	495.643173841	3
23	498.593308422	498.599291578	3
23	498.927806415	498.933793585	3
23	504.229674604	504.235725396	3
23	504.266574382	504.272625618	4
23	504.266574382	504.272625618	2
23	504.516672882	504.522727118	4
23	504.564572594	504.570627406	3
23	507.249756483	507.255843517	3
23	507.249756483	507.255843517	2
23	507.418055473	507.424144527	3
23	507.418055473	507.424144527	2
23	507.584554474	507.590645526	3
23	508.788947248	508.795052752	4
23	508.788947248	508.795052752	2
23	509.036845761	509.042954239	4
23	511.768029373	511.774170627	4
23	511.941128335	511.947271665	3
23	512.020627858	512.026772142	4
23	512.743123523	512.749276477	2
23	512.743123523	512.749276477	1
23	513.244220516	513.250379484	2
23	515.079109507	515.085290493	1
23	516.27690232	516.28309768	3
23	516.27690232	516.28309768	1
23	516.612200308	516.618399692	3
23	516.948798289	516.955001711	3
23	517.475795127	517.482004873	1
23	518.288790249	518.295009751	2
23	518.288790249	518.295009751	1
23	518.479389105	518.485610895	4
23	518.637388157	518.643611843	3
23	518.728687609	518.734912391	2
23	518.79188723	518.79811277	2
23	518.974086137	518.980313863	4
23	519.133685179	519.139914821	1
23	520.61847627	520.62472373	3
23	520.61847627	520.62472373	1
23	520.877574716	520.883825284	4
23	520.953374261	520.959625739	3
23	520.953374261	520.959625739	1
23	521.285372269	521.291627731	3
23	521.620970255	521.627229745	3
23	529.771121354	529.777478646	2
23	533.260700417	533.267099583	3
23	536.512680905	536.519119095	2
23	536.759979421	536.766420579	4
23	536.759979421	536.766420579	2
23	536.759979421	536.766420579	1
23	537.012777904	537.019222096	4
23	537.261876409	537.268323591	4
23	537.261876409	537.268323591	2
23	537.511074914	537.517525086	4
23	542.288646249	542.295153751	3
23	542.623044242	542.629555758	3
23	542.623044242	542.629555758	2
23	545.956624241	545.963175759	3
23	546.639320144	546.645879856	3
23	546.976318122	546.982881878	3
23	546.976318122	546.982881878	1
23	547.262816403	547.269383597	4
23	547.262816403	547.269383597	2
23	547.312516105	547.319083895	3
23	547.312516105	547.319083895	1
23	547.510714916	547.517285084	4
23	547.647214097	547.653785903	3
23	547.647214097	547.653785903	1
