t	min m/z	max m/z	charge
15	434.986090068	434.991309932	1
15	435.235888569	435.241111431	4
15	435.235888569	435.241111431	2
15	435.486087068	435.491312932	4
15	435.486087068	435.491312932	2
15	435.736485565	435.741714435	4
15	436.234682576	436.239917424	1
15	436.902478569	436.907721431	3
15	437.237076562	437.242323438	3
15	437.237076562	437.242323438	2
15	443.762537409	443.767862591	2
15	444.314834095	444.320165905	1
15	445.116529285	445.121870715	1
15	447.114517297	447.119882703	1
15	448.250010484	448.255389516	1
15	448.74390752	448.74929248	4
15	449.568102575	449.573497425	3
15	449.902100571	449.907499429	3
15	451.013593902	451.019006098	4
15	451.224092639	451.229507361	3
15	451.55729064	451.56270936	3
15	453.748477493	453.753922507	4
15	453.99887599	454.00432401	4
15	453.99887599	454.00432401	2
15	454.247174501	454.252625499	4
15	456.241162537	456.246637463	3
15	459.251944472	459.257455528	4
15	460.909034529	460.914565471	3
15	460.909034529	460.914565471	1
15	461.242332529	461.247867471	3
15	461.57553053	461.58106947	3
15	462.142927126	462.148472874	1
15	464.246814502	464.252385498	2
15	468.967586178	468.973213822	2
15	469.225084633	469.230715367	3
15	469.225084633	469.230715367	1
15	470.226778622	470.232421378	2
15	471.577370519	471.583029481	3
15	474.068255573	474.073944427	3
15	474.068255573	474.073944427	2
15	474.236854562	474.242545438	3
15	474.401653573	474.407346427	3
15	476.538340753	476.544059247	3
15	476.872838746	476.878561254	3
15	476.957238239	476.962961761	4
15	477.287936255	477.293663745	3
15	477.50213497	477.50786503	4
15	477.50213497	477.50786503	2
15	477.50213497	477.50786503	1
15	477.752933465	477.758666535	4
15	477.752933465	477.758666535	2
15	477.752933465	477.758666535	1
15	478.003131964	478.008868036	4
15	478.003131964	478.008868036	2
15	478.255030453	478.260769547	4
15	478.255030453	478.260769547	2
15	479.597722396	479.603477604	3
15	479.932020391	479.937779609	3
15	481.27551233	481.28128767	2
15	481.27551233	481.28128767	1
15	481.775809328	481.781590672	2
15	482.276606323	482.282393677	2
15	483.011801912	483.017598088	4
15	484.557992635	484.563807365	3
15	484.892490628	484.898309372	3
15	485.582586487	485.588413513	3
15	485.917184479	485.923015521	3
15	486.593880419	486.599719581	3
15	486.763279403	486.769120597	2
15	488.243470522	488.249329478	4
15	488.243470522	488.249329478	2
15	489.806261145	489.812138855	2
15	490.255958447	490.261841553	2
15	490.759355426	490.765244574	2
15	490.927254419	490.933145581	3
15	491.627350218	491.633249782	3
15	491.962548207	491.968451793	3
15	492.294546215	492.300453785	3
15	492.294546215	492.300453785	1
15	492.627544217	492.633455783	3
15	492.961742212	492.967657788	3
15	493.266340384	493.272259616	3
15	493.436739362	493.442660638	1
15	493.636538163	493.642461837	1
15	494.303934159	494.309865841	3
15	495.762725406	495.768674594	2
15	495.762725406	495.768674594	1
15	496.267122379	496.273077621	2
15	497.258216433	497.264183567	3
15	498.953306262	498.959293738	3
15	501.245792507	501.251807493	1
15	501.914688494	501.920711506	3
15	508.787547256	508.793652744	4
15	508.787547256	508.793652744	1
15	509.310744117	509.316855883	3
15	509.750541478	509.756658522	2
15	509.789541244	509.795658756	3
15	509.875040731	509.881159269	4
15	510.602936364	510.609063636	2
15	511.264132397	511.270267603	2
15	511.76532939	511.77147061	4
15	512.792023229	512.798176771	2
15	514.314714093	514.320885907	3
15	514.314714093	514.320885907	1
15	514.650012081	514.656187919	3
15	514.749511484	514.755688516	3
15	514.940910336	514.947089664	2
15	514.983910078	514.990089922	3
15	515.68350588	515.68969412	3
15	516.280602298	516.286797702	3
15	516.280602298	516.286797702	1
15	516.614700293	516.620899707	3
15	516.756199444	516.762400556	3
15	516.947098299	516.953301701	3
15	517.877592716	517.883807284	1
15	518.879786703	518.886013297	4
15	518.879786703	518.886013297	2
15	519.003785959	519.010014041	4
15	519.132385187	519.138614813	1
15	519.379883702	519.386116298	4
15	520.619576264	520.625823736	3
15	520.619576264	520.625823736	1
15	520.954774253	520.961025747	3
15	521.287872254	521.294127746	3
15	521.622770245	521.629029755	2
15	522.594664413	522.600935587	3
15	522.594664413	522.600935587	2
15	522.762763405	522.769036595	3
15	522.928762409	522.935037591	2
15	523.094261416	523.100538584	3
15	524.251454472	524.257745528	4
15	524.251454472	524.257745528	2
15	524.499652983	524.505947017	4
15	524.499652983	524.505947017	2
15	524.750951475	524.757248525	4
15	525.556946639	525.563253361	3
15	527.609534324	527.615865676	3
15	527.946432302	527.952767698	3
15	528.28343028	528.28976972	1
15	536.162083008	536.168516992	1
15	537.163377	537.169823	1
15	537.310576117	537.317023883	3
15	540.765855385	540.772344615	4
15	540.765855385	540.772344615	2
15	540.765855385	540.772344615	1
15	541.016453882	541.022946118	4
15	541.016453882	541.022946118	2
15	541.016453882	541.022946118	1
15	541.26675238	541.27324762	4
15	541.26675238	541.27324762	2
15	541.516350882	541.522849118	4
15	541.516350882	541.522849118	2
15	541.584150476	541.590649524	3
15	541.767449376	541.773950624	4
15	542.017447876	542.023952124	3
15	546.642620125	546.649179875	3
15	546.642620125	546.649179875	1
15	546.927718414	546.934281586	3
15	546.977718114	546.984281886	3
15	547.263916397	547.270483603	4
15	547.313016102	547.319583898	3
15	547.313016102	547.319583898	1
15	547.512614905	547.519185095	4
15	547.512614905	547.519185095	2
15	547.512614905	547.519185095	1
15	547.647214097	547.653785903	1
15	547.762013408	547.768586592	4
15	547.762013408	547.768586592	2
15	547.762013408	547.768586592	1
15	548.012111908	548.018688092	4
15	548.012111908	548.018688092	2
15	548.262810403	548.269389597	4
15	548.262810403	548.269389597	2
15	548.316610081	548.323189919	3
15	548.513508899	548.520091101	4
15	548.653008062	548.659591938	3
15	549.796601201	549.803198799	2
15	550.751295472	550.757904528	2
15	550.751295472	550.757904528	1
15	551.252992462	551.259607538	2
15	551.975388128	551.982011872	3
15	551.975388128	551.982011872	1
15	552.308786127	552.315413873	3
15	552.642484125	552.649115875	3
15	554.130575197	554.137224803	1
15	555.136269162	555.142930838	1
15	560.052239666	560.058960334	4
15	560.490637036	560.497362964	4
15	560.490637036	560.497362964	2
15	560.739035546	560.745764454	2
15	560.995334008	561.002065992	4
15	565.599406383	565.606193617	3
15	565.934804371	565.941595629	3
15	570.001079973	570.007920027	3
15	570.001079973	570.007920027	1
15	570.335777965	570.342622035	3
15	570.669075965	570.675924035	3
15	571.321072053	571.327927947	3
15	571.654570052	571.661429948	3
15	572.464365193	572.471234807	1
15	572.563064601	572.569935399	4
15	572.563064601	572.569935399	2
15	572.813063101	572.819936899	4
15	574.290154238	574.297045762	3
15	574.623852236	574.630747764	3
15	575.774045335	575.780954665	4
15	575.774045335	575.780954665	2
15	575.774045335	575.780954665	1
15	576.024043835	576.030956165	4
15	576.024043835	576.030956165	2
15	576.27484233	576.28175767	4
15	576.27484233	576.28175767	2
15	576.524640831	576.531559169	4
15	577.653034061	577.659965939	3
15	577.653034061	577.659965939	1
15	578.805527146	578.812472854	2
15	578.805527146	578.812472854	1
15	579.30822413	579.31517587	3
15	579.30822413	579.31517587	2
15	579.30822413	579.31517587	1
15	579.645722105	579.652677895	3
15	579.645722105	579.652677895	1
15	579.9799201	579.9868799	3
15	579.9799201	579.9868799	1
15	580.314318093	580.321281907	3
15	580.649316083	580.656283917	3
15	581.296312201	581.303287799	4
15	581.296312201	581.303287799	2
15	581.545510706	581.552489294	4
15	581.545510706	581.552489294	2
15	581.795509206	581.802490794	4
15	583.628298209	583.635301791	3
15	583.628298209	583.635301791	1
15	583.962296205	583.969303795	3
15	583.962296205	583.969303795	1
15	584.296194202	584.303205798	3
15	584.632492184	584.639507816	3
15	584.632492184	584.639507816	1
15	585.262388405	585.269411595	2
15	585.262388405	585.269411595	1
15	585.763785396	585.770814604	2
15	585.763785396	585.770814604	1
15	586.264082394	586.271117606	2
15	589.052065666	589.059134334	4
15	589.052065666	589.059134334	2
15	589.300164178	589.307235822	4
15	591.293952215	591.301047785	1
15	592.861342811	592.868457189	1
15	593.980336097	593.987463903	3
15	595.340827934	595.347972066	3
15	596.119023264	596.126176736	3
15	596.119023264	596.126176736	2
15	596.285422266	596.292577734	3
15	596.285422266	596.292577734	2
15	596.452921261	596.460078739	3
15	596.452921261	596.460078739	2
15	596.619020264	596.626179736	3
15	597.312216105	597.319383895	2
15	598.617608273	598.624791727	3
15	598.953406258	598.960593742	3
15	599.556002642	599.563197358	4
15	599.556002642	599.563197358	2
15	599.808201129	599.815398871	4
15	599.808201129	599.815398871	2
15	601.263392398	601.270607602	3
15	603.895876603	603.903123397	4
15	604.048475687	604.055724313	4
15	604.048475687	604.055724313	2
15	604.298274189	604.305525811	2
15	604.553772656	604.561027344	4
15	604.663871995	604.671128005	3
15	605.000369976	605.007630024	3
15	605.333367978	605.340632022	1
15	606.337561953	606.344838047	2
15	606.337561953	606.344838047	1
15	606.838658946	606.845941054	2
15	607.653354058	607.660645942	3
15	608.290150237	608.297449763	4
15	608.290150237	608.297449763	2
15	608.542648722	608.549951278	4
15	608.542648722	608.549951278	2
15	608.792447223	608.799752777	4
15	610.65633604	610.66366396	3
15	612.309526121	612.316873879	3
15	612.309526121	612.316873879	1
15	612.642724122	612.650075878	3
15	612.97632212	612.98367788	3
15	613.314320092	613.321679908	2
15	613.314320092	613.321679908	1
15	613.815317086	613.822682914	2
15	613.815317086	613.822682914	1
15	614.316414079	614.323785921	2
15	614.316414079	614.323785921	1
15	614.817411073	614.824788927	2
15	614.817411073	614.824788927	1
15	615.319108063	615.326491937	2
15	616.31130211	616.31869789	3
15	619.64468211	619.65211789	3
15	619.976780117	619.984219883	3
15	620.307778131	620.315221869	3
15	620.307778131	620.315221869	1
15	621.309272122	621.316727878	1
15	626.328142009	626.335657991	2
15	626.828639006	626.836160994	1
15	626.915738483	626.923261517	1
15	627.326336019	627.333863981	2
15	627.513234898	627.520765102	2
15	628.013731895	628.021268105	3
15	628.013731895	628.021268105	1
15	628.346929896	628.354470104	3
15	628.346929896	628.354470104	1
15	628.682127885	628.689672115	3
15	629.01792587	629.02547413	3
15	629.943620316	629.951179684	3
15	630.279218302	630.286781698	3
15	630.614416291	630.621983709	1
15	633.080301495	633.087898505	4
15	633.080301495	633.087898505	2
15	633.080301495	633.087898505	1
15	633.330599994	633.338200006	4
15	633.330599994	633.338200006	2
15	633.582398483	633.590001517	4
15	633.83119699	633.83880301	4
15	634.801991165	634.809608835	4
15	634.801991165	634.809608835	2
15	635.050489674	635.058110326	4
15	635.050489674	635.058110326	2
15	635.304388151	635.312011849	4
15	636.326582018	636.334217982	3
15	636.326582018	636.334217982	1
15	636.660380015	636.668019985	3
15	636.660380015	636.668019985	1
15	636.994178012	637.001821988	3
15	636.994178012	637.001821988	1
15	637.327676011	637.335323989	3
15	637.660174016	637.667825984	3
15	638.2794703	638.2871297	2
15	642.285846262	642.293553738	2
15	642.787243253	642.794956747	1
15	643.348139888	643.355860112	3
15	644.284034273	644.291765727	2
15	644.284034273	644.291765727	1
15	644.471733146	644.479466854	2
15	644.641732126	644.649467874	3
15	644.641732126	644.649467874	2
15	644.787431252	644.795168748	2
15	644.787431252	644.795168748	1
15	645.288328247	645.296071753	2
15	645.991224029	645.998975971	3
15	646.326522018	646.334277982	3
15	647.492115024	647.499884976	3
15	647.492115024	647.499884976	2
15	647.492115024	647.499884976	1
15	647.658814024	647.666585976	3
15	647.658814024	647.666585976	2
15	647.825813022	647.833586978	3
15	647.825813022	647.833586978	2
15	647.992412022	648.000187978	3
15	647.992412022	648.000187978	2
15	648.158911023	648.166688977	3
15	648.158911023	648.166688977	2
15	648.325910021	648.333689979	3
15	648.325910021	648.333689979	2
15	648.49280902	648.50059098	3
15	649.30610414	649.31389586	4
15	650.283598275	650.291401725	2
15	650.283598275	650.291401725	1
15	650.784895267	650.792704733	2
15	653.654578049	653.662421951	3
15	657.069657558	657.077542442	4
15	657.321956045	657.329843955	3
15	660.62443623	660.63236377	3
15	660.62443623	660.63236377	1
15	660.95943422	660.96736578	3
15	661.29433221	661.30226779	3
15	661.627030214	661.634969786	3
15	663.317020074	663.324979926	2
15	663.562318602	663.570281398	4
15	665.62260624	665.63059376	3
15	665.62260624	665.63059376	2
15	665.791805225	665.799794775	3
15	665.791805225	665.799794775	2
15	665.958504225	665.966495775	3
15	665.958504225	665.966495775	2
15	666.127003214	666.134996786	3
15	667.323096037	667.331103963	3
15	667.658294026	667.666305974	3
15	669.182784879	669.190815121	2
15	670.841274928	670.849325072	2
15	672.425265424	672.433334576	1
15	673.428559404	673.436640596	1
15	674.32765401	674.33574599	1
15	675.33094799	675.33905201	1
15	676.331541986	676.339658014	2
15	676.331541986	676.339658014	1
15	676.833038977	676.841161023	2
15	676.833038977	676.841161023	1
15	677.33433597	677.34246403	2
15	678.303830153	678.311969847	2
15	679.166124979	679.174275021	3
15	679.166124979	679.174275021	2
15	679.166124979	679.174275021	1
15	679.330023995	679.338176005	4
15	679.330023995	679.338176005	3
15	679.330023995	679.338176005	2
15	679.330023995	679.338176005	1
15	679.499122981	679.507277019	3
15	679.499122981	679.507277019	2
15	679.584022471	679.592177529	4
15	679.584022471	679.592177529	2
15	679.666421977	679.674578023	3
15	679.666421977	679.674578023	2
15	679.832420981	679.840579019	4
15	679.832420981	679.840579019	3
15	679.832420981	679.840579019	2
15	680.000119975	680.008280025	3
15	680.084519468	680.092680532	4
15	682.634904166	682.643095834	3
15	683.337799949	683.346000051	2
15	683.337799949	683.346000051	1
15	683.839796937	683.848003063	2
15	685.33418797	685.34241203	2
15	691.504750947	691.513049053	3
15	691.504750947	691.513049053	1
15	691.671849944	691.680150056	2
15	691.839448938	691.847751062	3
15	691.982748079	691.991051921	3
15	692.172746939	692.181053061	3
15	692.313746093	692.322053907	3
15	692.313746093	692.322053907	1
15	692.645544102	692.653855898	3
15	692.645544102	692.653855898	1
15	692.978742103	692.987057897	3
15	693.313940091	693.322259909	3
15	694.338533944	694.346866056	1
15	695.827025013	695.835374987	4
15	695.827025013	695.835374987	2
15	695.952224262	695.960575738	4
15	696.078723503	696.087076497	4
15	697.670213954	697.678586046	3
15	697.670213954	697.678586046	1
15	697.840112934	697.848487066	2
15	697.840112934	697.848487066	1
15	698.004011951	698.012388049	3
15	698.338809942	698.347190058	3
15	698.338809942	698.347190058	2
15	701.367991767	701.376408233	1
15	702.370285753	702.378714247	1
15	704.025975819	704.034424181	3
15	704.025975819	704.034424181	1
15	704.360173814	704.368626186	3
15	704.69417181	704.70262819	3
15	704.793571213	704.802028787	2
15	706.833858971	706.842341029	4
15	706.833858971	706.842341029	2
15	707.08735745	707.09584255	4
15	707.08735745	707.09584255	2
15	707.336855953	707.345344047	4
15	710.602736358	710.611263642	2
15	710.848434884	710.856965116	4
15	710.848434884	710.856965116	2
15	711.101433366	711.109966634	4
15	715.742105522	715.750694478	3
15	715.830904989	715.839495011	4
15	717.014897885	717.023502115	3
15	719.829380998	719.838019002	2
15	719.829380998	719.838019002	1
15	720.33407797	720.34272203	2
15	720.68397587	720.69262413	3
15	720.68397587	720.69262413	1
15	721.019473857	721.028126143	3
15	721.353171855	721.361828145	3
15	721.353171855	721.361828145	1
15	721.685569861	721.694230139	3
15	722.018167865	722.026832135	3
15	724.686851853	724.695548147	3
15	724.686851853	724.695548147	1
15	725.021249846	725.029950154	3
15	725.021249846	725.029950154	1
15	725.353647852	725.362352148	3
15	725.353647852	725.362352148	1
15	725.690945828	725.699654172	3
15	725.690945828	725.699654172	1
15	726.022943836	726.031656164	3
15	726.022943836	726.031656164	2
15	726.197042792	726.205757208	3
15	726.197042792	726.205757208	2
15	726.356441835	726.365158165	3
15	726.356441835	726.365158165	2
15	727.019937854	727.028662146	3
15	727.35063587	727.35936413	1
15	728.358029826	728.366770174	3
15	728.358029826	728.366770174	2
15	729.347023892	729.355776108	3
15	729.347023892	729.355776108	1
15	729.682021882	729.690778118	3
15	729.682021882	729.690778118	1
15	730.016219876	730.024980124	3
15	730.351317866	730.360082134	3
15	730.613616292	730.622383708	4
15	735.888384643	735.897215357	2
15	736.390781629	736.399618371	2
15	737.023677831	737.032522169	3
15	737.023677831	737.032522169	1
15	737.243476513	737.252323487	3
15	737.35897582	737.36782418	3
15	737.35897582	737.36782418	1
15	737.692873816	737.701726184	3
15	737.937972346	737.946827654	2
15	738.025371821	738.034228179	3
15	738.668767961	738.677632039	3
15	738.668767961	738.677632039	1
15	739.002965956	739.011834044	3
15	739.337663947	739.346536053	3
15	747.354415847	747.363384153	3
15	747.354415847	747.363384153	1
15	747.689513836	747.698486164	3
15	747.771413345	747.780386655	4
15	762.740523529	762.749676471	4
15	762.865722778	762.874877222	4
15	767.363595791	767.372804209	3
15	767.363595791	767.372804209	1
15	767.697193789	767.706406211	3
15	767.697193789	767.706406211	1
15	768.031191785	768.040408215	3
15	768.366189775	768.375410225	3
15	771.923868429	771.933131571	2
15	771.923868429	771.933131571	1
15	772.424465425	772.433734575	2
15	773.163960988	773.173239012	1
15	773.369359756	773.378640244	1
15	774.376153715	774.385446285	3
15	774.376153715	774.385446285	2
15	774.376153715	774.385446285	1
15	774.543252713	774.552547287	3
15	774.543252713	774.552547287	2
15	774.714551685	774.723848315	3
15	774.714551685	774.723848315	2
15	774.876050716	774.885349284	3
15	774.876050716	774.885349284	2
15	776.788339242	776.797660758	1
15	776.990538029	776.999861971	1
15	778.38702965	778.39637035	3
15	778.723027634	778.732372366	2
15	779.373523731	779.382876269	1
15	786.365881776	786.375318224	3
15	786.365881776	786.375318224	1
15	786.697379787	786.706820213	3
15	787.03357777	787.04302223	3
15	798.548208682	798.557791318	1
15	798.749907472	798.759492528	1
15	802.018387861	802.028012139	2
15	802.63188418	802.64151582	4
15	804.689371835	804.699028165	3
15	804.689371835	804.699028165	2
15	804.689371835	804.699028165	1
15	804.857770824	804.867429176	3
15	804.857770824	804.867429176	2
15	804.857770824	804.867429176	1
15	805.025969815	805.035630185	3
15	805.025969815	805.035630185	2
15	805.192268817	805.201931183	3
15	805.192268817	805.201931183	2
15	805.3617678	805.3714322	3
15	805.3617678	805.3714322	2
15	805.52686681	805.53653319	3
15	805.52686681	805.53653319	1
15	812.93182238	812.94157762	2
15	812.93182238	812.94157762	1
15	813.433019373	813.442780627	2
15	814.799411174	814.809188826	1
15	820.472677134	820.482522866	2
15	820.586976449	820.596823551	4
15	820.586976449	820.596823551	2
15	820.586976449	820.596823551	1
15	820.837174947	820.847025053	4
15	820.837174947	820.847025053	2
15	821.087773444	821.097626556	4
15	821.087773444	821.097626556	2
15	821.338771938	821.348628062	4
15	828.897526585	828.907473415	4
15	828.897526585	828.907473415	2
15	829.024125825	829.034074175	4
15	829.024125825	829.034074175	2
15	829.150825065	829.160774935	4
15	829.150825065	829.160774935	2
15	829.274224325	829.284175675	4
15	829.398023582	829.407976418	4
15	829.398023582	829.407976418	1
15	832.380605686	832.390594314	1
15	839.438663338	839.448736662	2
15	839.438663338	839.448736662	1
15	839.94166032	839.95173968	2
15	841.391951618	841.402048382	4
15	841.524650822	841.534749178	4
15	843.775837315	843.785962685	3
15	845.738125541	845.748274459	3
15	846.434121365	846.444278635	2
15	846.434121365	846.444278635	1
15	846.937018347	846.947181653	2
15	861.432731373	861.443068627	2
15	865.402507554	865.412892446	2
15	871.418371458	871.428828542	1
15	872.062667593	872.073132407	2
15	872.229966589	872.240433411	3
15	874.940150328	874.950649672	2
15	874.940150328	874.950649672	1
15	875.441247321	875.451752679	2
15	875.441247321	875.451752679	1
15	875.942444314	875.952955686	2
15	875.942444314	875.952955686	1
15	876.442141316	876.452658684	2
15	893.423439427	893.434160573	1
15	913.428519396	913.439480604	3
15	917.957292223	917.968307777	2
15	917.957292223	917.968307777	1
15	918.457589221	918.468610779	2
15	919.096985385	919.108014615	3
15	919.096985385	919.108014615	1
15	919.435083356	919.446116644	3
15	919.435083356	919.446116644	1
15	919.764981377	919.776018623	3
15	919.764981377	919.776018623	1
15	920.100879362	920.111920638	3
15	920.433977363	920.445022637	3
15	927.435435354	927.446564646	3
15	942.014647878	942.025952122	1
15	947.168416955	947.179783045	1
15	947.313616084	947.324983916	1
15	965.62580621	965.63739379	1
15	998.183010866	998.194989134	2
15	998.687207841	998.699192159	4
16	359.89454062	359.89885938	3
16	360.228938613	360.233261387	3
16	364.718811674	364.723188326	4
16	364.718811674	364.723188326	2
16	364.970110166	364.974489834	4
16	367.939092352	367.943507648	4
16	368.190390844	368.194809156	3
16	368.968986173	368.973413827	2
16	368.968986173	368.973413827	1
16	369.222584651	369.227015349	4
16	369.222584651	369.227015349	2
16	369.472583151	369.477016849	4
16	369.472583151	369.477016849	2
16	369.472583151	369.477016849	1
16	369.722581651	369.727018349	4
16	369.722581651	369.727018349	2
16	369.973280147	369.977719853	4
16	369.973280147	369.977719853	2
16	370.222878649	370.227321351	4
16	371.312472112	371.316927888	1
16	372.875462734	372.879937266	3
16	376.900438584	376.904961416	3
16	381.955408254	381.959991746	4
16	383.468299176	383.472900824	4
16	386.205582753	386.210217247	3
16	386.205582753	386.210217247	1
16	386.464181201	386.468818799	4
16	386.539480749	386.544119251	3
16	386.539480749	386.544119251	1
16	386.873878743	386.878521257	3
16	387.206976744	387.211623256	3
16	387.206976744	387.211623256	1
16	387.461575217	387.466224783	4
16	387.461575217	387.466224783	2
16	387.712073714	387.716726286	4
16	387.712073714	387.716726286	2
16	387.962372212	387.967027788	4
16	395.735325574	395.740074426	2
16	395.959524229	395.964275771	4
16	395.959524229	395.964275771	2
16	396.210522723	396.215277277	4
16	396.237422561	396.242177439	3
16	397.203916762	397.208683238	1
16	397.588714453	397.593485547	3
16	397.923212446	397.927987554	3
16	402.956782245	402.961617755	4
16	411.54093074	411.54586926	3
16	412.20592675	412.21087325	1
16	417.198296795	417.203303205	3
16	417.532194792	417.537205208	3
16	421.267772378	421.272827622	3
16	421.602170372	421.607229628	3
16	421.861368817	421.866431183	3
16	422.194466818	422.199533182	3
16	423.738157556	423.743242444	2
16	423.851456876	423.856543124	3
16	424.18585487	424.19094513	3
16	425.233648583	425.238751417	3
16	426.849438888	426.854561112	3
16	426.849438888	426.854561112	1
16	427.18403688	427.18916312	3
16	427.18403688	427.18916312	1
16	427.517734878	427.522865122	3
16	427.517734878	427.522865122	1
16	427.851932873	427.857067127	3
16	428.185930869	428.191069131	3
16	428.214430698	428.219569302	1
16	428.518928871	428.524071129	3
16	428.8974266	428.9025734	2
16	429.066725584	429.071874416	3
16	429.066725584	429.071874416	2
16	429.236424566	429.241575434	2
16	429.401523575	429.406676425	3
16	430.732515589	430.737684411	2
16	430.732515589	430.737684411	1
16	431.992308031	431.997491969	4
16	431.992308031	431.997491969	2
16	432.243906521	432.249093479	4
16	434.731091598	434.736308402	1
16	434.985090074	434.990309926	4
16	434.985090074	434.990309926	2
16	434.985090074	434.990309926	1
16	435.235388572	435.240611428	4
16	435.235388572	435.240611428	2
16	435.486187067	435.491412933	4
16	435.486187067	435.491412933	2
16	435.736685564	435.741914436	4
16	435.986584065	435.991815935	4
16	436.235182573	436.240417427	1
16	436.902778568	436.908021432	3
16	437.237176561	437.242423439	3
16	440.719955664	440.725244336	2
16	443.762137411	443.767462589	2
16	444.314234099	444.319565901	1
16	445.897924596	445.903275404	3
16	447.114917294	447.120282706	1
16	448.250010484	448.255389516	3
16	451.013693902	451.019106098	4
16	451.221792653	451.227207347	3
16	451.557490639	451.562909361	3
16	453.74897749	453.75442251	4
16	453.74897749	453.75442251	2
16	453.999575986	454.005024014	4
16	453.999575986	454.005024014	2
16	454.248374493	454.253825507	4
16	459.250344481	459.255855519	4
16	460.905934548	460.911465452	3
16	460.905934548	460.911465452	1
16	461.241632534	461.247167466	3
16	461.241632534	461.247167466	1
16	461.575130533	461.580669467	3
16	461.909928524	461.915471476	3
16	470.22377864	470.22942136	2
16	471.578270513	471.583929487	3
16	474.065955587	474.071644413	3
16	474.065955587	474.071644413	2
16	474.237454558	474.243145442	3
16	474.402453568	474.408146432	3
16	474.569352567	474.575047433	1
16	476.53714076	476.54285924	3
16	476.871138756	476.876861244	3
16	476.958038235	476.963761765	4
16	477.501134976	477.506865024	4
16	477.501134976	477.506865024	2
16	477.751833472	477.757566528	4
16	477.751833472	477.757566528	2
16	478.002631967	478.008368033	4
16	479.596322405	479.602077595	3
16	479.9304204	479.9361796	3
16	481.27541233	481.28118767	2
16	481.27541233	481.28118767	1
16	481.775809328	481.781590672	2
16	481.775809328	481.781590672	1
16	482.276606323	482.282393677	2
16	484.490993037	484.496806963	1
16	484.737891555	484.743708445	4
16	485.494687014	485.500512986	1
16	485.582886485	485.588713515	3
16	485.916384484	485.922215516	3
16	488.244770514	488.250629486	4
16	488.244770514	488.250629486	2
16	488.494469016	488.500330984	4
16	489.806461144	489.812338856	2
16	490.254358456	490.260241544	3
16	490.760055422	490.765944578	2
16	490.929554405	490.935445595	3
16	491.624350236	491.630249764	1
16	491.96204821	491.96795179	3
16	492.29364622	492.29955378	3
16	492.29364622	492.29955378	1
16	492.626544223	492.632455777	3
16	492.960742218	492.966657782	3
16	493.435239371	493.441160629	1
16	493.634438176	493.640361824	1
16	494.303534161	494.309465839	3
16	494.638332152	494.644267848	3
16	497.617514277	497.623485723	3
16	501.245092511	501.251107489	1
16	501.912588506	501.918611494	3
16	508.787547256	508.793652744	4
